Service Cost Centre,Account Detail,Description,HBC ref no,Name,Payment date,Net Amount(£)
STREET CLEANSING,AGENCY STAFF,AGENCY STAFF W/E 16.07.2017,B000018976/55740,RAPID RECRUITMENT LTD,31/07/2017,2466.42
DISABLED FACILITIES GENERAL,CONTRACTOR OTHER,DISABLED FACILITIES GRANT,B000018978/7874,STANNAH LIFT SERVICES LIMITED,31/07/2017,2509.00
STREET CLEANSING,AGENCY STAFF,AGENCY WORKERS W/E 14/05/2017,B000018976/55740,RAPID RECRUITMENT LTD,31/07/2017,2686.20
STREET CLEANSING,AGENCY STAFF,AGENCY WORKERS W/E 09/07/2017,B000018976/55740,RAPID RECRUITMENT LTD,31/07/2017,3429.25
COMPUTER SERVICES,TELEPHONES,BTLS 1.4.17 - 31.3.18,B000018978/2496,LANCASHIRE COUNTY COUNCIL,31/07/2017,3814.48
P & C G ,CENTRAL ADMIN,STATIONERY,P-CARD-JULY 17,OFFICE DEPOT,20/06/2017,288.50
P & C G ,CENTRAL ADMIN,STATIONERY,P-CARD-JULY 17,OFFICE DEPOT,23/06/2017,394.34
ENVIRONMENTAL SERVICES,ENV HEALTH,PRINTING,P-CARD-JULY 17,PRINTHAPPY.CO.UK,27/06/2017,275.00
REGENERATION,HOUSING SERVICES,ACCOMMODATION,P-CARD-JULY 17,TRAVELODGE,05/07/2017,263.33
WASTE SERVICES,RENTAL & MAINTENANCE OF SOFTWARE,MOBILE CRM RUNTIME MAINTENANCE,29265,RESCO SPOL,06/07/2017,2691.08
REGENERATION,ART GALLERY,VAN RENTAL,P-CARD-JULY 17,ENTERPRISE,10/07/2017,324.98
REGENERATION,HOUSING SERVICES,ACCOMMODATION,P-CARD-JULY 17,TRAVELODGE,10/07/2017,331.67
HOUSING BENEFIT ADMIN,SWIPE CARDS,JUNE,29267,ALLPAY.NET LTD,14/07/2017,2223.29
HOUSING BENEFIT ADMIN,SECURITY SERVICE,G4S ,29274,G4S CASH SOLUTIONS,17/07/2017,307.32
TOWNSCAPE HERITAGE INITIATIVE,CONTRACTOR OTHER,C311 PUBLIC REALM PAY 1,29274,LCC,17/07/2017,867606.00
BANK CHARGES,BANK CHARGES,STREAMLINE,29274,NATWEST BANK,19/07/2017,1390.71
BANK CHARGES,BANK CHARGES,STREAMLINE,29274,NATWEST BANK,19/07/2017,1045.04

