Service Cost Centre,Account Detail,Description,HBC ref no,Name,Payment date,Net Amount(£)
COMPUTER SERVICES,RENTAL & MAINT SOFTWARE MISC,VSPHERE RENEWAL 05.8.22 - 4.8.23,B000023483/66893,BCN GROUP LTD,17/08/2022,782.40
BANK CHARGES,BANK CHARGES,STREAMLINE,35594,WORLDPAY,19/08/2022,1331.23
BANK CHARGES,BANK CHARGES,STREAMLINE,35594,WORLDPAY,19/08/2022,3075.94
LOCAL TAXATION,SUMMONSES,HMCTS,35594,HMCTS,19/08/2022,388.50
ACC TOWN HALL,CLEANING OF BUILDINGS,CLEANING CHARGE,B000023486/29112,HYNDBURN LEISURE,19/08/2022,991.19
HOUSING BENEFIT ADMINISTRATION,AGENCY STAFF,STAFF WE 07.08.22,B000023486/33923,EDEN BROWN LIMITED,19/08/2022,1010.10
HOUSING BENEFIT ADMINISTRATION,AGENCY STAFF,STAFF WE 14.08.22,B000023486/33923,EDEN BROWN LIMITED,19/08/2022,1010.10
CUSTOMER SERVICES,AGENCY STAFF,STAFF WE 14.08.22,B000023486/46341,MORGAN HUNT UK LTD,19/08/2022,769.50
CUSTOMER SERVICES,AGENCY STAFF,STAFF WE 14.08.22,B000023486/46341,MORGAN HUNT UK LTD,19/08/2022,872.10
LEGAL SERVICES,PUBLICATIONS & PERIODICALS,PRACTICAL SUBS AUG 22,B000023486/50652,THOMSON REUTERS PROFESSIONAL UK LTD,19/08/2022,16989.84
LOCAL TAXATION,AGENCY STAFF,STAFF WE 07.08.22,B000023486/55150,VENN GROUP LIMITED,19/08/2022,1147.00
DEVELOPMENT CONTROL B.U.,AGENCY STAFF,STAFF W/C 01.08.22,B000023486/58852,OYSTER PARTNERSHIP,19/08/2022,534.00
PLANNING POLICY B.U.,AGENCY STAFF,STAFF W/C 01.08.22,B000023486/58852,OYSTER PARTNERSHIP,19/08/2022,534.00
HEALTH FOOD & SAFETY,AGENCY STAFF,STAFF WC 08.08.22,B000023486/58852,OYSTER PARTNERSHIP,19/08/2022,637.00
HEALTH FOOD & SAFETY,AGENCY STAFF,STAFF WC 08.08.22,B000023486/58852,OYSTER PARTNERSHIP,19/08/2022,1092.00
DEVELOPMENT CONTROL B.U.,AGENCY STAFF,STAFF W/C 08.08.22,B000023486/58852,OYSTER PARTNERSHIP,19/08/2022,1646.50
COUNCIL TAX REBATE,AGENCY STAFF,STAFF WE 07.08.22,B000023486/60568,CUMMINS MELLOR,19/08/2022,1148.40
DEVELOPMENT CONTROL B.U.,PRIVATE CONTRACTORS WORK,STAFF W/E 07TH  14TH AUG 22,B000023486/67448,MACDONALD & COMPANY,19/08/2022,3133.08
DEVELOPMENT CONTROL B.U.,TRAFFIC MANAGEMENT,STAFF WE 07TH AND 14 AUG 22,B000023486/67448,MACDONALD & COMPANY,19/08/2022,3865.75
LICENSING,GRANTS-GENERAL,E FORMS ONLINE,B000023486/67715,VICTORIA SOLUTIONS LTD,19/08/2022,6150.00
ACCRINGTON TOWN CENTRE,EVENT EXPENDITURE,EVENT COST - FOOD FESTIVAL,B000023487/17546,SCOTT DAWSON ADVERTISING LTD,19/08/2022,5400.00
PARKS & OPEN SPACES,AGENCY STAFF,AGENCY STAFF W/E 31.07.2022,B000023487/19414,PROMAN SUPPLY CHAIN LTD,19/08/2022,542.49
PARKS & OPEN SPACES,PRIVATE CONTRACTORS WORK,CLEANING OAKHILL OFFICE AUGUST 2022,B000023487/50873,SERVICEMASTER,19/08/2022,311.86
PARKS & OPEN SPACES,PRIVATE CONTRACTORS WORK,CLEANING AT WILSONS AUGUST 2022,B000023487/50873,SERVICEMASTER,19/08/2022,478.08
PARKS & OPEN SPACES,PRIVATE CONTRACTORS WORK,CLEANING RYDDINGS PARK AUGUST 2022,B000023487/50873,SERVICEMASTER,19/08/2022,717.14
PARKS & OPEN SPACES,PRIVATE CONTRACTORS WORK,CLEANING WILLOWS LANE DEPOT AUGUST 2022,B000023487/50873,SERVICEMASTER,19/08/2022,828.69
WASTE SERVICES,AGENCY STAFF,AGENCY STAFF W/E 14.08.2022,B000023487/55740,RAPID RECRUITMENT LTD,19/08/2022,535.76
WASTE SERVICES,AGENCY STAFF,AGENCY STAFF W/E 07/08/2022,B000023487/55740,RAPID RECRUITMENT LTD,19/08/2022,535.76
KNUZDEN REC PLAY AREA & MUGA,CONTRACTOR OTHER,3RD PARTY CONTRIB GRANT ,B000023487/60889,LANCASHIRE ENVIRONMENTAL FUND,19/08/2022,3300.00
ECONOMIC DEVELOPMENT FUND,FEES-ANALYSTS & CONSULTANTS,CONSULTANCY FEES,B000023487/66574,CBRE LTD,19/08/2022,3500.00
WILLOWS LANE DEPOT,WATER CHARGES,WATER BILL WILLOWS LANE JULY 2022,B000023487/8325,WATER PLUS LTD,19/08/2022,311.72
PARKS & OPEN SPACES,WATER CHARGES,WATER BILL BULLOUGH PARK,B000023487/8325,WATER PLUS LTD,19/08/2022,392.04
ACCRINGTON TOWN CENTRE,EVENT EXPENDITURE,50% COST FOR ECO FESTIVAL,B000023487/9249,PROSPECTS FOUNDATION,19/08/2022,1900.00
TIPPING CHARGES,HIRED VEHICLE,EMPTY WASTE BAYS WILLOWS LANE,B000023487/9294,STANLEY BROTHERS (TIPPERS) LTD,19/08/2022,540.00
LAND CHARGES,SEARCH FEES,LAND CHARGES - JULY 22,B000023488/2496,LANCASHIRE COUNTY COUNCIL,22/08/2022,269.70
LEISURE IN HYNDBURN,GRANTS-GENERAL,HOUSEHOLD SUPPORT FUND - APR-SEPT 22,B000023488/29112,HYNDBURN LEISURE,22/08/2022,120000.00
HOUSING BENEFIT ADMINISTRATION,AGENCY STAFF,TEMP STAFF W/E 14.8.22,B000023488/60568,CUMMINS MELLOR,22/08/2022,1287.60
REGISTRATION OF ELECTORS,CANVASS,CANVASS 2022 - PRINTING/ENVELOPES ETC,B000023488/62168,CIVICA ELECTION SERVICES,22/08/2022,5102.34
REGISTRATION OF ELECTORS,CANVASS,CANVAS 22 - POSTAGE ETC,B000023488/62168,CIVICA ELECTION SERVICES,22/08/2022,11379.72
ACCOUNTANCY,AGENCY STAFF,TEMP STAFF W/E 3.7.22,B000023488/63907,BUTLER ROSE,22/08/2022,904.61
ACCOUNTANCY,AGENCY STAFF,TEMP STAFF W/E 24.7.22,B000023488/63907,BUTLER ROSE,22/08/2022,927.80
ACCOUNTANCY,AGENCY STAFF,TEMP STAFF W/E 10.7.22,B000023488/63907,BUTLER ROSE,22/08/2022,966.30
ACCOUNTANCY,AGENCY STAFF,TEMP STAFF W/E 27.7.22,B000023488/63907,BUTLER ROSE,22/08/2022,1008.98
HOMES FOR UKRAINE-THANKYOU PAY,MISC EXPENSES OTHER,UKRANIAN INTEGRATION EVENT,B000023490/51209,ROTARY CLUB OF CHURCH & OSWALDTWISTLE,23/08/2022,600.00
HOUSING ADVICE,AGENCY STAFF,STAFF P/E 14.08.22,B000023490/61860,VIVID RESOURCING,23/08/2022,1514.21
HOMES FOR UKRAINE-THANKYOU PAY,MISC EXPENSES OTHER,FOOD VOUCHERS,B000023490/67925,HYNDBURN FOOD PANTRY,23/08/2022,612.50
ACCOUNTANCY,TRAINING EXPENSES,CERT IN ASSETT VALUATION,B000023491/44171,CIPFA BUSINES LIMITED,24/08/2022,1600.00
CORPORATE PROPERTY,ADVERTISING GENERAL,TO LET BOARD,B000023492/2908,MCCORMACK & BROWN,24/08/2022,339.00
DISABLED FACILITIES GENERAL,CONTRACTOR OTHER,DISABLED FACILITIES GRANT,B000023492/30178,B3P SERVICES LTD,24/08/2022,5600.20
DISABLED FACILITIES GENERAL,CONTRACTOR OTHER,DISABLED FACILITIES GRANT,B000023492/62814,1ST CHOICE ALARMS LTD,24/08/2022,755.50
PSDS Scaitcliffe,CONTRACTOR OTHER,PROFESSIONAL FEES ,B000023492/65923,SALVIS GROUP LIMITED,24/08/2022,2300.00
DISABLED FACILITIES GENERAL,CONTRACTOR OTHER,DISABLED FACILITIES GRANT,B000023494/50640,PRISM MEDICAL UK,24/08/2022,1700.56
DISABLED FACILITIES GENERAL,CONTRACTOR OTHER,DISABLED FACILITIES GRANT,B000023494/59301,CONSULTANTS & SPEC SURVEYORS LTD,24/08/2022,350.00
DISABLED FACILITIES GENERAL,CONTRACTOR OTHER,DISABLED FACILITIES GRANT,B000023494/59806,GREENWOOD PLUMBERS,24/08/2022,3440.00
DISABLED FACILITIES GENERAL,CONTRACTOR OTHER,DISABLED FACILITIES GRANT,B000023494/61433,JCM STEEL FABRICATIONS LTD,24/08/2022,5772.00
DISABLED FACILITIES GENERAL,CONTRACTOR OTHER,DISABLED FACILITIES GRANT,B000023494/7874,STANNAH LIFT SERVICES LIMITED,24/08/2022,5450.00
LEISURE IN HYNDBURN,LIH R&M,REPLACE FAULTY LIGHTS,B000023495/24998,FULL CIRCUIT FIRE & SECURITY LTD,24/08/2022,308.30
RANGER ST COMPOUND & DEPOT,ASSET MAINT R&M,WEATHER PROOFING - GARAGE,B000023495/37017,PILKINGTON BROS (CHURCH) LTD,24/08/2022,860.00
PARKS & OPEN SPACES,ASSET MAINT R&M,WRA- OAKHILL PARK BANDSTAND,B000023495/57133,MITIE (UK) LIMITED,24/08/2022,300.00
CORPORATE PROPERTY,GENERAL REPAIR & MAINT BLDGS,INSTALLATION OF FALSE CEILING,B000023495/57949,STEVEN MERCER ELECTRICAL CONTRACTORS LIMITED,24/08/2022,1225.00
SCAITCLIFFE HOUSE,ASSET MAINT R&M,SUPPLY & INSTALL PARTS TEA BOILER,B000023495/59248,LANCASHIRE GAS SERVICES,24/08/2022,406.27
SCAITCLIFFE HOUSE,ASSET MAINT R&M,REPAIR HOT WATER BOILER,B000023495/59248,LANCASHIRE GAS SERVICES,24/08/2022,411.21
SCAITCLIFFE HOUSE,ASSET MAINT R&M,NEW PIR SENSORS - SCAITCLIFFE,B000023495/62094,DARWEN ELECTRICAL SERVICES LTD,24/08/2022,438.00
HAWORTH ART GALLERY,ASSET MAINT R&M,INTRUDER ALARM UPGRADE- HAG,B000023496/24998,FULL CIRCUIT FIRE & SECURITY LTD,24/08/2022,418.69
LEISURE IN HYNDBURN,LIH R&M,REPAIR PAVING STONES,B000023496/37017,PILKINGTON BROS (CHURCH) LTD,24/08/2022,426.03
WILLOWS LANE DEPOT,ASSET MAINT R&M,REPAIR LEAKING GUTTER,B000023496/37017,PILKINGTON BROS (CHURCH) LTD,24/08/2022,504.86
PARKS & OPEN SPACES,ASSET MAINT R&M,REPLACE TOILET HANDLE,B000023496/37017,PILKINGTON BROS (CHURCH) LTD,24/08/2022,1032.51
LIBRARY ST DEPOT,ASSET MAINT R&M,ELECTRICAL WORKS - CVMU,B000023496/57949,STEVEN MERCER ELECTRICAL CONTRACTORS LIMITED,24/08/2022,292.00
LEISURE IN HYNDBURN,LIH R&M,ANNUAL INSPECTION,B000023496/66640,HIGHWIRE LTD,24/08/2022,565.00
SCAITCLIFFE HOUSE,ASSET MAINT R&M,RETESTING HEIGHT SAFETY CABLE SYSTEM,B000023496/66640,HIGHWIRE LTD,24/08/2022,885.00
PARKS & OPEN SPACES,EQUIPMNT REPAIR & MAINT,ROLLER AND BELT GUARD,B000023498/1640,GIBSONS GARDEN MACHINERY LTD,24/08/2022,290.76
VEHICLE MAINT SUPERVISION,COMPUTER RENTAL & MAINT,ANNUAL FLLETMASTER LICENCE,B000023498/44243,TRAPEZE GROUP (UK) LTD,24/08/2022,9015.42
VEHICLE MAINT SUPERVISION,MATERIALS-DIRECT,ROVE RAIL,B000023498/60483,WASTEPARTS UK LTD,24/08/2022,821.00
VEHICLE MAINT SUPERVISION,MATERIALS-DIRECT,ROVE PLATE,B000023498/60483,WASTEPARTS UK LTD,24/08/2022,1276.60
MOT GENERAL,AGENCY STAFF,TEMP STAFF,B000023498/61466,AUTOTECH RECRUIT,24/08/2022,1080.00
LIBRARY ST DEPOT,WATER CHARGES,WATER BILL - CVMU,B000023498/8325,WATER PLUS LTD,24/08/2022,387.59
PROPOSED SELEC LICENSING 2017,AGENCY STAFF,STAFF WB 15.08.22,B000023500/58852,OYSTER PARTNERSHIP,25/08/2022,1443.00
ENVIRONMENTAL PROTECTION TEAM,AGENCY STAFF,STAFF W/C 15.08.22,B000023500/58852,OYSTER PARTNERSHIP,25/08/2022,1467.79
COVID BACKFILL,AGENCY STAFF,STAFF W/C 08.08.22,B000023500/58852,OYSTER PARTNERSHIP,25/08/2022,1855.00
COVID BACKFILL,AGENCY STAFF,STAFF W/C 15.08.22,B000023500/58852,OYSTER PARTNERSHIP,25/08/2022,2385.00
ENVIRONMENTAL PROTECTION TEAM,AGENCY STAFF,STAFF PE 21.08.22,B000023500/61657,G2 RECRUITMENT SOLUTIONS,25/08/2022,1248.75
PROPOSED SELEC LICENSING 2017,AGENCY STAFF,STAFF PE 21.08.22,B000023500/61657,G2 RECRUITMENT SOLUTIONS,25/08/2022,1975.35
DISABLED FACILITIES GENERAL,CONTRACTOR OTHER,DISABLED FACILITIES GRANT,B000023501/30178,B3P SERVICES LTD,25/08/2022,2943.62
ACCRINGTON TOWN CENTRE,EVENT EXPENDITURE,EVENT COST SOAP BOX,B000023502/17546,SCOTT DAWSON ADVERTISING LTD,25/08/2022,5400.00
HOUSING BENEFIT ADMIN,SWIPE CARDS,JULY,35619,ALLPAY.NET LTD,26/08/2022,1123.60
LEISURE IN HYNDBURN,MISC EXPENSES OTHER,SPONSORSHIP SPORTS AWARD,B000023503/29112,HYNDBURN LEISURE,26/08/2022,400.00
PARKS & OPEN SPACES,ASSET MAINT R&M,WILSONS PAV REPAIRS,B000023503/37017,PILKINGTON BROS (CHURCH) LTD,26/08/2022,2562.02
CORPORATE PROPERTY,GENERAL REPAIR & MAINT BLDGS,STRIP OUT UNIT,B000023503/37017,PILKINGTON BROS (CHURCH) LTD,26/08/2022,5873.42
HEALTH FOOD & SAFETY,AGENCY STAFF,STAFF WC 15.08.22,B000023503/58852,OYSTER PARTNERSHIP,26/08/2022,338.00
HEALTH FOOD & SAFETY,AGENCY STAFF,STAFF WC 15.08.22,B000023503/58852,OYSTER PARTNERSHIP,26/08/2022,1092.00
HOUSING ADVICE,AGENCY STAFF,STAFF PE 21.08.22,B000023503/61860,VIVID RESOURCING,26/08/2022,1517.31
COMPUTER SERVICES,TELEPHONES,CHARGES  01.04.22 - 30.6.22,B000023505/40272,CABLE & WIRELESS,26/08/2022,792.51
COMPUTER SERVICES,TELEPHONES,CHARGES  01.08.22 - 31.08.22,B000023505/46800,CLOUDCOCO,26/08/2022,2290.30
ADMINISTRATION SERVICES,OFFICE CONSUMABLES,PAPER,B000023505/55485,CANON (UK) LTD,26/08/2022,772.00
CUSTOMER SERVICES,AGENCY STAFF,TEMP STAFF - W/E 21.08.22,B000023507/46341,MORGAN HUNT UK LTD,26/08/2022,931.50
CUSTOMER SERVICES,AGENCY STAFF,TEMP STAFF - W/E 21.08.22,B000023507/46341,MORGAN HUNT UK LTD,26/08/2022,1075.59
HOUSING BENEFIT ADMINISTRATION,AGENCY STAFF,TEMP STAFF W/E 14.08.22,B000023507/55150,VENN GROUP LIMITED,26/08/2022,1147.00
ENVIRONMENTAL PROTECTION TEAM,INTERMENTS,FUNERAL EXPENSES,B000023507/55164,BARTON & HALLWORTH FUNERAL SERVICES,26/08/2022,745.00
HEALTH FOOD & SAFETY,AGENCY STAFF,AGENCY STAFF  - WC 01.08.22,B000023507/58852,OYSTER PARTNERSHIP,26/08/2022,1092.00
DISABLED FACILITIES GENERAL,CONTRACTOR OTHER,DISABLED FACILITIES GRANT,B000023507/64332,R W BUILDING AND DEVELOPMENT,26/08/2022,10000.00
MAINT. OF H'WAYS & CYCLEWAYS,WORK DONE DLO-HIGHWAYS,ALTERATIONS TO FENCING,B000023510/14998,STERLING CONSTRUCTION (SERVICES) LTD,31/08/2022,450.00
STREET NAMEPLATES GEN,WORK DONE DLO-HIGHWAYS,INSTALL 2 NEW STREET SIGNS,B000023510/14998,STERLING CONSTRUCTION (SERVICES) LTD,31/08/2022,470.00
PAVING IMPROVEMENTS,CONTRACTOR OTHER,REMOVE DAMAGED FLAGS,B000023510/14998,STERLING CONSTRUCTION (SERVICES) LTD,31/08/2022,2450.00
DISABLED FACILITIES GENERAL,CONTRACTOR OTHER,DISABLED FACILITIES GRANT,B000023510/25868,HYNDBURN PLUMBING & HEATING SERVICES,31/08/2022,4671.10
DISABLED FACILITIES GENERAL,CONTRACTOR OTHER,DISABLED FACILITIES GRANT,B000023510/25868,HYNDBURN PLUMBING & HEATING SERVICES,31/08/2022,12356.90
HOUSING BENEFIT ADMINISTRATION,AGENCY STAFF,AGENCY STAFF  - W/E 21.8.22,B000023510/33923,EDEN BROWN LIMITED,31/08/2022,1010.10
ADMINISTRATION SERVICES,EQUIPMNT REPAIR & MAINT,COPIER CHARGES 22.5.22 - 21.8.22,B000023510/55485,CANON (UK) LTD,31/08/2022,298.74
DISABLED FACILITIES GENERAL,CONTRACTOR OTHER,DISABLED FACILITIES GRANT,B000023510/59806,GREENWOOD PLUMBERS,31/08/2022,3460.00
COUNCIL TAX REBATE,AGENCY STAFF,TEMP STAFF  W/E 21.8.22,B000023510/60568,CUMMINS MELLOR,31/08/2022,1147.88
Corporate Property Bus Unit,AGENCY STAFF,TEMP STAFF 1.8.22 8.8.22 15.8.22,B000023510/61860,VIVID RESOURCING,31/08/2022,4152.50
GREEN INFRASTRUCTURE,LAND REGISTRY FEES,TOPOGRAPHICAL SURVEY,B000023510/64148,SITE SURVEYING SERVICES LIMITED,31/08/2022,350.00
Corporate Property Bus Unit,FEES-ANALYSTS & CONSULTANTS,PROFESSIONAL SERVICES INTERIM INVOICE #5,B000023510/64776,SLOAN & ASSOCIATES LIMITED,31/08/2022,3000.00
COMPUTER SERVICES,RENTAL & MAINT SOFTWARE MISC,WARCHGUARD TRADEUP TO FIREBOX M470 ,B000023512/29231,CLARANET LIMITED,31/08/2022,10289.31
DEV CONTROL,DEV CONTROL SYSTEM,SYSTEM UPGRADE,B000023512/35967,NEC SOFTWARE SOLUTIONS UK LTD,31/08/2022,500.00
DEV CONTROL,DEV CONTROL SYSTEM,RENEWAL OF NEC SOFTWARE & MTCE,B000023512/35967,NEC SOFTWARE SOLUTIONS UK LTD,31/08/2022,1025.49
COMPUTER SERVICES,TELEPHONES,WORK CARRIED OUT AT SCAITCLUFFE HOUSE ,B000023512/67836,CORE COMMS LTD,31/08/2022,470.00
DEVELOPMENT CONTROL B.U.,EQUIPMNT REPAIR & MAINT,"42"" CARRIAGE BELT FOR LASERJET PRINTER",B000023512/67899,TEFFONT BUSINESS SYSTEMS LTD,31/08/2022,362.56
