Service Cost Centre,Account Detail,Description,HBC ref no,Name,Payment date,Net Amount(£)
COMPUTER SERVICES,PRINTER/ COPIER RENTAL & MAINT,TONER FOR CEMETERY,B000018904/53622,SPECTRUM COMPUTER SUPPLIES LTD,21/06/17,335.49
COMPUTER SERVICES,PRINTER/ COPIER RENTAL & MAINT,TONER FOR CEMETERY,B000018904/53622,SPECTRUM COMPUTER SUPPLIES LTD,21/06/17,341.94
SCAITCLIFFE HOUSE,ASSET MAINT R&M,FIT NEW FLOOR GUIDE,B000018901/37111,AUTOMATIC DOOR COMPANY,21/06/17,345.43
HAWORTH ART GALLERY,ASSET MAINT R&M,REPAIRS TO LIFT,B000018906/1267,E A FOULDS LTD,21/06/17,418.35
HAWORTH ART GALLERY,ADVERTISING GENERAL,GROUP TOUR ADVERT,B000018899/59825,DESTINATION UK LTD,21/06/17,455.00
LEISURE IN HYNDBURN,ASSET MAINT R&M,CALL OUT TO FAULTY HEATING,B000018901/59248,LANCASHIRE GAS SERVICES,21/06/17,521.00
LIBRARY ST DEPOT,SECURITY SYSTEM MAINTENANCE,ALARM REPSONSE,B000018903/44845,KEYPLUS SECURITY LTD,21/06/17,525.00
HUMAN RESOURCES,TRAINING EXPENSES,CONF - 15.11.17 - LICENSING,B000018902/47283,INSTITUTE OF LICENSING,21/06/17,544.00
LIBRARY ST DEPOT,ASSET MAINT R&M,SAFETY INSPECTION 12.6.17,B000018901/54975,ROLLER SHUTTER SERVICES LTD,21/06/17,620.00
CORPORATE PROPERTY,ASSET MAINT R&M,INSTALL INTRUDER ALARM -,B000018901/24998,BELLIT SECURITY LIMITED,21/06/17,803.04
HOUSING BENEFIT ADMINISTRATION,AGENCY STAFF,TEMP STAFF W/E 15.6.17,B000018902/33923,EDEN BROWN LTD,21/06/17,884.00
ACCRINGTON MARKET,NEW EQUIPMENT,TIME MACHINE INSTALATION,B000018902/23402,AUTO TIME SYSTEMS NORTHERN,21/06/17,"1,060.50"
TECH. REFRESH (ANNUAL REPLACEM,EQUIPMENT,10 MONITORS,B000018904/1106,B T BUSINESS DIRECT,21/06/17,"1,444.40"
HLF STABLE BLOCK PROJECT PH2,ADVERTISING GENERAL,BROCHURES,B000018899/59809,SAB GRAPHICS,21/06/17,"1,737.00"
ACCRINGTON MARKET,ASSET MAINT R&M,UPGRADE DOOR TO MARKET ENTRANC,B000018901/37111,AUTOMATIC DOOR COMPANY,21/06/17,"2,159.79"
HYNDBURN CEMETERIES,GENERAL GROUNDS MAINTENANCE,1 DELL POWER EDGE R430,B000018904/57717,DEANE COMPUTER SOLUTIONS LIMITED,21/06/17,"2,338.00"
HYNDBURN CEMETERIES,ASSET MAINT R&M,REPAIRS TO WALL AT G-H CEM,B000018906/45450,MERCERS BUILDERS LTD,21/06/17,"2,565.00"
HUMAN RESOURCES,OD AND EQUALITY,TRAINING - ENV SERVICES,B000018902/59846,SAFETY BUSINESS LEARNING LTD,21/06/17,"2,995.00"
GENERAL MAINTENANCE,WORK DONE DLO-HIGHWAYS,DRAIN SURVEY ,B000018906/54512,CLEAR A DRAIN LTD,21/06/17,"4,109.15"
TECH. REFRESH (ANNUAL REPLACEM,EQUIPMENT,10 BASE UNITS,B000018904/1106,B T BUSINESS DIRECT,21/06/17,"4,422.30"
SADLER ST IND EST-GEN,RENT AND HIRE OF PREMISES,UNITS 5-9 SADLER 24.6.17-28.9.,B000018899/58501,LONGDEN COOK REAL ESTATE LTD,21/06/17,"5,125.00"
RECYCLING COLLECTION,CANS PLASTICS 50% INCOME LCC,INVOICE 5200137034 PAID TWICE,B000018906/2506,LANCASHIRE COUNTY COUNCIL,21/06/17,"6,806.03"
LEISURE IN HYNDBURN,LEISURE TRUST MANAGEMENT FEE,MGT FEE - APRIL 17,B000018902/29112,HYNDBURN LEISURE,21/06/17,"12,083.33"
HLC ENERGY EFFICIENCY IMPROVEM,CONTRACTOR OTHER,LEISURE CENTRE- POOL BALCONY,B000018901/7524,ROSS LEE CONSTRUCTION LTD,21/06/17,"16,414.12"
LEISURE IN HYNDBURN,LEISURE TRUST MANAGEMENT FEE,MGT FEE - APRIL 17,B000018902/29112,HYNDBURN LEISURE,21/06/17,"22,387.67"
HOUSING BENEFIT ADMINISTRATION,LEGAL FEES,COSTS,B000018909/49780,ROSSENDALES COLLECT LTD,26/06/17,251.92
ACCRINGTON MARKET,YARD CLEANING,WASTE REMOVAL W/E 24.12.16,B000018909/8287,TRIPLE C SKIPS,26/06/17,480.00
LEISURE IN HYNDBURN,GRANTS-GENERAL,CONT TOWARDS SWIMMING - MAY 17,B000018909/29112,HYNDBURN LEISURE,26/06/17,709.00
CUSTOMER SERVICES,AGENCY STAFF,TEMP STAFF W/E 18.6.17,B000018910/46341,MORGAN HUNT UK LTD,26/06/17,914.64
FACILITIES TEAM,AGENCY STAFF,TEMP STAFF W/E 18.6.17,B000018909/55150,VENN GROUP LIMITED,26/06/17,958.50
ACC TOWN HALL,ELECTRICITY,A.T.H - 1.4.17 TO 30.4.17,B000018909/59343,EDF ENERGY,26/06/17,"1,271.83"
ACC TOWN HALL,ELECTRICITY,A.T.H - 1.2.17-28.2.17,B000018910/59343,EDF ENERGY,26/06/17,"1,321.25"
LEISURE IN HYNDBURN,GRANTS-GENERAL,CONT TOWARDS SWIMMING - APRIL,B000018909/29112,HYNDBURN LEISURE,26/06/17,"1,357.00"
ACC TOWN HALL,ELECTRICITY,A.T.H- 1.3.17-31.3.17,B000018910/59343,EDF ENERGY,26/06/17,"1,368.07"
LIBRARY ST DEPOT,ASSET MAINT R&M,FIT NEW LOCKS AND ISOLATORS,B000018912/54975,ROLLER SHUTTER SERVICES LTD,26/06/17,"1,560.00"
LEISURE IN HYNDBURN,LEISURE TRUST MANAGEMENT FEE,CLAYTON CIVIC HALL - JUNE 17,B000018909/29112,HYNDBURN LEISURE,26/06/17,"1,600.00"
ACCRINGTON MARKET,WATER CHARGES,ACC MARKET,B000018909/8325,WATER PLUS LTD,26/06/17,"1,607.76"
LIBRARY ST DEPOT,ASSET MAINT R&M,REPAIRS TO DOORS,B000018912/54975,ROLLER SHUTTER SERVICES LTD,26/06/17,"1,639.00"
GYPSY SITE,NET RENTS,22..17 TO 19.6.17,B000018909/45458,GLOSSOP CARAVANS LTD,26/06/17,"2,467.46"
DEVELOPMENT CONTROL B.U.,AGENCY STAFF, TEMP STAFF W/E 18.6.17,B000018910/59684,PARK AVENUE RECRUITMENT,26/06/17,"2,479.50"
DISABLED FACILITIES GENERAL,CONTRACTOR OTHER,DISABLED FACILITIES GRANT,B000018912/56815,EASIACCESS,26/06/17,"2,689.73"
DISABLED FACILITIES GENERAL,CONTRACTOR OTHER,DISABLED FACILITIES GRANT,B000018912/25868,HYNDBURN PLUMBING & HEATING SERVICES,26/06/17,"3,946.00"
LEISURE IN HYNDBURN,LEISURE TRUST MANAGEMENT FEE,MGT FEE - JULY 17,B000018909/29112,HYNDBURN LEISURE,26/06/17,"12,083.33"
PARKS & OPEN SPACES,WATER CHARGES,WASTE WATER CHARGE WOODLANDS P,B000018919/24576,UNITED UTILITIES WATER PLC,27/06/17,330.78
HYNDBURN CEMETERIES,AGENCY STAFF,AGENCY STAFF  WK 11.6.17,B000018919/19414,HEADS RECRUITMENT LIMITED,27/06/17,387.27
HYNDBURN CEMETERIES,AGENCY STAFF,AGENCY STAFF  WK 18.06.,B000018919/19414,HEADS RECRUITMENT LIMITED,27/06/17,387.27
PARKS & OPEN SPACES,AGENCY STAFF,AGENCY STAFF WK 18.06.17 ,B000018919/19414,HEADS RECRUITMENT LIMITED,27/06/17,387.27
HYNDBURN CEMETERIES,AGENCY STAFF,AGENCY STAFF W/E 11.6.19,B000018919/19414,HEADS RECRUITMENT LIMITED,27/06/17,425.49
HEYS LANE IND EST-GEN,GENERAL REPAIR & MAINT BLDGS,urgent work at heys lane ind e,B000018918/22189,ROY CATTERMOLE (TREE SURGEON),27/06/17,450.00
WILLOWS LANE DEPOT,DEPOT COSTS,STEAM CLEANER REPAIR,B000018919/30368,SCL,27/06/17,514.10
HEALTH FOOD & SAFETY,CIVIL CONTINGENCY ACT,CONTRIBUTION TO LRF ADMIN POST,B000018919/11051,LANCASHIRE POLICE AUTHORITY,27/06/17,834.73
REFEREND16/17 PARLIMENTAR17/18,ELECTION FEES-POSTAL BALLOT,PARL 17 - OVERSEAS POSTAL PACK,B000018914/44031,PRINT IMAGE NETWORK LTD,27/06/17,"1,860.00"
RHYDDINGS PARK LOTTERY,MISCELLANEOUS,ELECTRICITY SERVICE ALTERATION,B000018919/50554,ELECTRICITY NORTH WEST LTD,27/06/17,"2,471.82"
HOUSING BENEFIT ADMINISTRATION,COMPUTER RENTAL & MAINT,DHP UC,B000018914/783,CAPITA BUSINESS SERVICES LTD,27/06/17,"2,619.00"
PROPOSED SELEC LICENSING 2017,FEES-ANALYSTS & CONSULTANTS,LICENSING PART  2 CONSULTANCY,B000018914/53366,ARC4 LTD,27/06/17,"4,856.00"
PROPOSED SELEC LICENSING 2017,FEES-ANALYSTS & CONSULTANTS,ADDITIONAL WORK - LICENSING PA,B000018914/53366,ARC4 LTD,27/06/17,"7,656.00"
VEHICLE MAINT SUPERVISION,MATERIALS-STOCK ISSUES,LOAD RUNNERS,B000018921/8014,TERBERG MATTEC UK LTD,28/06/17,488.36
PUBLIC TRANSPORT,MAINTENANCE,BUS SHELTER REPAIRS,B000018924/8372,VICTORIA GLASS JOINERY & PLUMBING LTD,28/06/17,522.77
VEHICLE MAINT WORK DONE,MATERIALS-DIRECT,SERVICE KITS,B000018921/1758,GUNN JCB LTD,28/06/17,575.35
STREET NAMEPLATES GEN,WORK DONE DLO-HIGHWAYS,STREET SIGNS,B000018924/24038,G & G SIGNS,28/06/17,613.15
TECH. REFRESH (ANNUAL REPLACEM,EQUIPMENT,10 X WARRANTY,B000018930/1106,B T BUSINESS DIRECT,30/06/17,293.10
DISABLED FACILITIES GENERAL,CONTRACTOR OTHER,DISABLED FACILITIES GRANT,B000018927/59301,CONSULTANTS & SPEC SURVEYORS LTD,30/06/17,325.00
LEGAL SERVICES,PUBLICATIONS & PERIODICALS,CROSS BOOK RELEASE 60,B000018928/50652,THOMSON REUTERS,30/06/17,337.00
HOUSING BENEFIT ADMINISTRATION,AGENCY STAFF,TEMP STAFF W/E 25.6.17,B000018933/55150,VENN GROUP LIMITED,30/06/17,379.08
REFEREND16/17 PARLIMENTAR17/18,HIRE OF POLLING STATIONS,HIRE OF CLAYTON CIVIC - 8.6.17,B000018928/29112,HYNDBURN LEISURE,30/06/17,403.00
TECH. REFRESH (ANNUAL REPLACEM,EQUIPMENT,HARD DRIVE,B000018930/1106,B T BUSINESS DIRECT,30/06/17,599.40
CUSTOMER SERVICES,AGENCY STAFF,TEMP STAFF W/E 25.6.17,B000018928/46341,MORGAN HUNT UK LTD,30/06/17,914.64
FACILITIES TEAM,AGENCY STAFF,TEMP STAFF W/E 25.6.17,B000018928/55150,VENN GROUP LIMITED,30/06/17,957.25
DEVELOPMENT CONTROL B.U.,AGENCY STAFF,TEMP STAFF W/E 25.6.17,B000018928/59684,PARK AVENUE RECRUITMENT,30/06/17,"1,161.38"
ACC TOWN HALL,ELECTRICITY,A.T.H  -1.5.17-31.5.17,B000018928/59343,EDF ENERGY,30/06/17,"1,351.35"
AFFORDABLE WARMTH GRANT,CONTRACTOR OTHER,BOILER REPLACEMENT ,B000018928/59736,FIREFLY ENERGI LTD,30/06/17,"2,106.38"
ACCRINGTON MARKET,ELECTRICITY,ACC MARKET - 1.5.17-31.5.17,B000018928/59343,EDF ENERGY,30/06/17,"2,548.22"
AFFORDABLE WARMTH GRANT,CONTRACTOR OTHER,INSTALL CENTRAL HEATING SYSTEM,B000018928/59736,FIREFLY ENERGI LTD,30/06/17,"4,342.80"
DISABLED FACILITIES GENERAL,CONTRACTOR OTHER,DISABLED FACILITIES GRANT,B000018927/47956,BRYAN LEE BULDING CONTRACTORS,30/06/17,"4,506.63"
COMPUTER SERVICES,RENTAL & MAINT SOFTWARE MISC,VM SUPPORT RENEWAL,B000018930/42067,XICON LIMITED,30/06/17,"6,310.58"
MEMBER SERVICES,MISC EXPENSES OTHER,ANNUAL SUPPORT FEE 1.5.17-30.4,B000018933/57734,MODERN MINDSET LTD,30/06/17,"7,010.00"
WILLOWS LANE DEPOT,SPECIAL BDGS R & M-GENERAL,INTERNAL ALTERATIONS - WILLOWS,B000018931/7524,ROSS LEE CONSTRUCTION LTD,30/06/17,"7,215.00"
REGENERATION,HAWORTH ART GALLERY,CONSERVATION BY DESIGN,P-CARD-JUNE 17,STORAGE BOXES,12/05/17,788.27
ENVIRONEMNTAL SERVICES,CEMETERIES,CARTRIDGE WORLD,P-CARD-JUNE 17,CARTRIDGES,25/05/17,383.94
REGENERATION,HOUSING SERVICES,TRAVELODGE,P-CARD-JUNE 17,ACCOMMODATION,31/05/17,269.17
REGENERATION,HOUSING SERVICES,HOLIDAY INN,P-CARD-JUNE 17,ACCOMMODATION,12/06/17,320.52
HOUSING BENEFIT ADMIN,SWIPE CARDS,MAY,29142,ALLPAY.NET LTD,14/06/17,2177.21
HOUSING BENEFIT ADMIN,SECURITY SERVICE,G4S ,29159,G4S CASH SOLUTIONS,16/06/17,307.32
BANK CHARGES,BANK CHARGES,STREAMLINE,29159,NATWEST BANK,21/06/17,1674.06
BANK CHARGES,BANK CHARGES,STREAMLINE,29159,NATWEST BANK,21/06/17,1393.31
BANK CHARGES,BANK CHARGES,QTR 1 GROUP CHARGES,29159,NATWEST BANK,30/06/17,2816.86

