Service Cost Centre,Account Detail,Description,HBC ref no,Name,Payment date,Net Amount(£)
SCAITCLIFFE HOUSE,ASSET MAINT R&M,SCAITCLIFFE AIR CON WORKS,B000020084/59248,LANCASHIRE GAS SERVICES,27/03/2019,546.25
HOUSING ADVICE,TEMPORARY ACCOMMODATION,ACCOMM  15.1.19 - 1.3.19,B000020086/28199,HILL VIEW (PRIVATE) HOTEL,27/03/2019,4050.00
HOUSING ADVICE,TEMPORARY ACCOMMODATION,ACCOMM 29.1.19 - 1.12.19,B000020086/28199,HILL VIEW (PRIVATE) HOTEL,27/03/2019,270.00
DISABLED FACILITIES GENERAL,CONTRACTOR OTHER,DISABLED FACILITIES GRANT,B000020086/45450,MERCERS BUILDERS LTD,27/03/2019,5260.00
HEYS LANE IND EST-GEN,EST SERV CHARGE LANDSCAPING,GROUNDS MAINTENANCE - HEYS LANE,B000020086/57700,MASTER GROUND SERVICES,27/03/2019,2210.00
FACILITIES TEAM,AGENCY STAFF,TEMPORARY STAFF W/E 15/3/19,B000020086/59823,HAYS,27/03/2019,1253.70
FACILITIES TEAM,PRIVATE CONTRACTORS WORK,CONSULTANCY 1.3.19 - 22.3.19,B000020086/60967,JAC FM LIMITED,27/03/2019,3449.50
HOUSING ADVICE,RENT DEPOSIT SCHEME,RENT DEPOSIT,B000020086/61195,H2 HOMES,27/03/2019,400.00
VEHICLE MAINT WORK DONE,MATERIALS-DIRECT,TYRES,B000020087/29877,ROSSENDALE VULCANISING (SALES LTD),27/03/2019,869.00
VEHICLE MAINT SUPERVISION,PROTECTIVE CLOTHING,PROTECTIVE CLOTHING,B000020087/49604,BE SMART CLOTHING LTD,27/03/2019,364.07
VEHICLE MAINT SUPERVISION,MATERIALS-STOCK ISSUES,BUMP STOPS/NOZZLE BRACKETS,B000020087/7688,AEBI SCHMIDT UK LTD,27/03/2019,548.96
HOUSING BENEFIT ADMINISTRATION,AGENCY STAFF,AGENCY STAFF,B000020088/33923,EDEN BROWN LTD,27/03/2019,1010.10
HOUSING BENEFIT ADMINISTRATION,AGENCY STAFF,AGENCY STAFF,B000020088/55150,VENN GROUP LIMITED,27/03/2019,792.48
HOUSING BENEFIT ADMINISTRATION,AGENCY STAFF,AGENCY STAFF,B000020088/55150,VENN GROUP LIMITED,27/03/2019,624.00
WASTE SERVICES,MEDICAL EXAMINATIONS,COLLECTION 06.03.19,B000020088/57686,D TEC INTERNATIONAL,27/03/2019,370.00
WASTE SERVICES,MEDICAL EXAMINATIONS,COLLECTION 15.02.19,B000020088/57686,D TEC INTERNATIONAL,27/03/2019,370.00
VEHICLE MAINT SUPERVISION,COMPUTER RENTAL & MAINT,UPDATE TEXPACK SOFTWARE,B000020089/18374,AUTOMOTIVE TOOL AND SUPPLIES,27/03/2019,2934.00
VEHICLE MAINT SUPERVISION,EQUIPMNT REPAIR & MAINT,STEAM CLEANER,B000020089/30560,STEAM CLEANERS LTD,27/03/2019,4476.25
VEHICLE MAINT SUPERVISION,EQUIPMNT REPAIR & MAINT,AIR FED WELDING HELMET,B000020089/58111,MRB WORKSHOP SERVICES,27/03/2019,1575.00
VEHICLE MAINT SUPERVISION,EQUIPMNT REPAIR & MAINT,CP WRENCH,B000020089/58111,MRB WORKSHOP SERVICES,27/03/2019,401.35
VEHICLE MAINT SUPERVISION,EQUIPMNT REPAIR & MAINT,EXTRACTION SYSTEM,B000020089/58111,MRB WORKSHOP SERVICES,27/03/2019,3765.60
MOT GENERAL,AGENCY STAFF,TEMP STAFF W/E 24.3.19,B000020089/61466,AUTOTECH RECRUIT,27/03/2019,987.50
DEVELOPMENT,MOBILES, MOBILE PHONES,B000020090/46800,ADEPT4 MANAGED IT LIMITED,27/03/2019,310.00
DEVELOPMENT,TELEPHONES,MOBILE PHONES,B000020090/46800,ADEPT4 MANAGED IT LIMITED,27/03/2019,310.00
ACCOUNTANCY,NEW EQUIPMENT,HP PROBOOK AND WARRENTY,B000020090/52932,INSIGHT DIRECT (UK) LTD,27/03/2019,505.00
DEVELOPMENT CONTROL B.U.,ADVERTISING GENERAL,ADVERT 22.3.19,B000020090/59724,TMP (UK) LTD,27/03/2019,289.20
LOCAL TAXATION,LEGAL FEES,COSTS,B000020091/49780,ROSSENDALES COLLECT LTD,27/03/2019,359.18
HUMAN RESOURCES,TRAINING EXPENSES,AUTOCAD TRAINING ,B000020091/544,BLACKBURN COLLEGE,27/03/2019,350.00
LIBRARY ST DEPOT,ASSET MAINT R&M,EXHAUST EXTRACTION AND GAS HEATER,B000020091/58111,MRB WORKSHOP SERVICES,27/03/2019,8224.50
LOCAL TAXATION,OTHER FEES,BUSINESS RATES REVIEW,B000020091/61357,CAPACITY GRID,27/03/2019,320.00
COMMUNITY CLEAN UP,GRANTS,HIGH STREET COMMUNITY CLEAN UP GRANT,B000020091/7475,RISHTON PROSPECTS PANEL,27/03/2019,6904.40
HOUSING BENEFIT ADMINISTRATION,COMPUTER RENTAL & MAINT,END OF YEAR SUPPORT,B000020091/783,CAPITA BUSINESS SERVICES LTD,27/03/2019,920.00
MARKETS - OPERATIONS,ELECTRICITY,ACC MARKET - FEB 19,B000020092/25200,E.ON UK PLC,28/03/2019,2784.17
GYPSY SITE,ELECTRICITY,GYPSY SITE - FEB 19,B000020092/25200,E.ON UK PLC,28/03/2019,1307.38
SCAITCLIFFE HOUSE,ELECTRICITY,SCAITCLIFFE - FEB 19,B000020092/25200,E.ON UK PLC,28/03/2019,4760.04
LIBRARY ST DEPOT,ELECTRICITY,CVMU - FEB 19,B000020092/25200,E.ON UK PLC,28/03/2019,1390.80
LEISURE IN HYNDBURN,ELECTRICITY,SPORTS CENTRE- JAN/FEB,B000020092/25200,E.ON UK PLC,28/03/2019,1185.23
LEISURE IN HYNDBURN,ELECTRICITY,MERCER HALL -  JAN/FEB 19,B000020092/25200,E.ON UK PLC,28/03/2019,2346.36
ACC TOWN HALL,ELECTRICITY,TOWN HALL - JAN/FEB 19,B000020092/25200,E.ON UK PLC,28/03/2019,1518.36
P & C G,CENTRAL ADMIN,STATIONERY,P-CARD-MAR 19,OFFICE DEPOT,25/02/2019,753.15
ENVIRONMENTAL SERVICES,CVMU,VEHICLE TAX,P-CARD - MAR 19,DVLA,28/02/2019,252.50
ENVIRONMENTAL SERVICES,CVMU,VEHICLE TAX,P-CARD - MAR 19,DVLA,28/02/2019,252.50
ENVIRONMENTAL SERVICES,CVMU,VEHICLE TAX,P-CARD - MAR 19,DVLA,28/02/2019,252.50
ENVIRONMENTAL SERVICES,CVMU,VEHICLE TAX,P-CARD- MAR 19,DVLA,28/02/2019,252.50
ENVIRONMENTAL SERVICES,CVMU,VEHICLE TAX,P-CARD-MAR 19,DVLA,28/02/2019,252.50
ENVIRONMENTAL SERVICES,PARKS,TIMBER,P-CARD-MAR 19,WHEWELLS,11/03/2019,753.15
HOUSING BENEFIT ADMIN,SWIPE CARDS,FEBRUARY,31362,ALLPAY.NET LTD,14/03/2019,589.71
HOUSING BENEFIT ADMIN,SECURITY SERVICE,G4S  FEBRUARY,31362,G4S CASH SOLUTIONS,15/03/2019,318.07
BANK CHARGES,BANK CHARGES,STREAMLINE,31445,WORLDPAY,20/03/2019,648.07
BANK CHARGES,BANK CHARGES,STREAMLINE,31445,WORLDPAY,20/03/2019,1383.83
BANK CHARGES,BANK CHARGES,01.12.18-01.03.19,31429,NATWEST,29/03/2019,3302.28

