Service Cost Centre,Account Detail,Description,HBC ref no,Name,Payment date,Net Amount(£)
DFG Affordable Warmth Grant,CONTRACTOR OTHER,AFFORDABLE WARMTH GRANT,B000022854/64557,HARRIS HEATING (NW) LTD,22-Dec-21,5375.00
HUNCOAT HOUSING ZONE,FEES-ANALYSTS & CONSULTANTS,HUNCOAT MASTERPLAN FRAMEWORK OCT 21,B000022855/59167,ARCADIS CONSULTING (UK) LTD,22-Dec-21,32123.63
HUNCOAT HOUSING ZONE,FEES-ANALYSTS & CONSULTANTS,HUNCOAT FRAMEWORK SEP 21,B000022855/59167,ARCADIS CONSULTING (UK) LTD,22-Dec-21,41376.44
ENVIRONMENTAL SERVICES,CVMU,VEHICLE TAX,P-CARD - DEC 21,DVLA,18-Nov-21,277.5
ENVIRONMENTAL SERVICES,CVMU,VEHICLE TAX,P-CARD - DEC 21,DVLA,18-Nov-21,277.5
ENVIRONMENTAL SERVICES,CVMU,VEHICLE TAX,P-CARD - DEC 21,DVLA,09-Dec-21,277.5
P & C G ,IT,LEVOVO DOCK ,P-CARD - DEC 21,AMAZON,13-Dec-21,311.94
HOUSING BENEFIT ADMIN,SECURITY SERVICES,G4S,34782,G4S,17-Dec-21,285.27
BANK CHARGES,BANK CHARGES,STREAMLINE,34799,WORLDPAY,21-Dec-21,1894.16
BANK CHARGES,BANK CHARGES,STREAMLINE,34799,WORLDPAY,21-Dec-21,2554.11
HOUSING BENEFIT ADMIN,SWIPE CARDS,NOVEMBER,34800,ALLPAY.NET LTD,29-Dec-21,1147.15
BANK CHARGES,BANK CHARGES,NATWEST QTRLY CHGS,34800,NATWEST ,31-Dec-21,3535.27
