Service Cost Centre,Account Detail,Description,HBC ref no,Name,Payment date,Net Amount(£)
STREET CLEANSING,WEEDKILLING,TO PROVIDE TWO HIGHWAY WEED CONTROL,B000020238/42709,RM SERVICES LTD,19/06/2019,11555.00
STREET CLEANSING,WEEDKILLING,TO PROVIDE TWO WEED CONTROL TREATMENTS ,B000020238/42709,RM SERVICES LTD,19/06/2019,1770.00
STREET CLEANSING,WEEDKILLING,TO PROVIDE ONE HIGHWAY WEED CONTROL TREATMENT,B000020238/42709,RM SERVICES LTD,19/06/2019,590.00
MILNSHAW PARK PLAY AREA,CONTRACTOR OTHER,SUPPLY AND INSTALL A NEW PLAY AREA ,B000020238/54658,WADE GROUP,19/06/2019,75104.99
MUNICIPAL ELECTIONS,PRINTING,POSTAL PACKS FOR HBC 19,B000020239/25419,ELECTORAL REFORM SERVICES,19/06/2019,8175.51
MUNICIPAL ELECTIONS,STATIONERY,BALLOT PAPERS HBC 19,B000020239/25419,ELECTORAL REFORM SERVICES,19/06/2019,1902.30
COMPUTER SERVICES,PRINTER/ COPIER RENTAL & MAINT,COPIER CHARGES 15.6.19 - 14.7.19,B000020239/61288,XBM LTD,19/06/2019,310.22
COMPUTER SERVICES,TELEPHONES,JUNE 19,B000020239/644,BRITISH TELECOMMUNICATIONS PLC,19/06/2019,434.54
INSURANCES,EXCESS PAYMENTS,INSURANCE EXCESS PAYMENT,B000020241/61720,TRAVELERS INSURANCE COMPANY,20/06/2019,25000.00
VEHICLE MAINT SUPERVISION,CONFERENCE EXPENSES,APSE TRANSPORT SEMINAR-13.6.19,B000020244/15595,APSE,21/06/2019,518.00
RECYCLING COLLECTION,WASTE DISPOSAL CHARGES,GLASS PLASTICS AND CANS MAY 2019 ,B000020244/33025,RISHTON WASTE PAPER LTD,21/06/2019,8477.28
VEHICLE MAINT SUPERVISION,CONTRACT HIRE,CONTRACT HIRE AGREEMENT  25.6.19 TO 24.6.20,B000020244/46880,SPECIALIST FLEET SERVICES LTD,21/06/2019,37088.00
VEHICLE MAINT SUPERVISION,CONTRACT HIRE,CONTRACT HIRE AGREEMENT  PERIOD 18.6.19 TO 17.6.20,B000020244/46880,SPECIALIST FLEET SERVICES LTD,21/06/2019,37088.00
VEHICLE MAINT SUPERVISION,CONTRACT HIRE,CONTRACT HIRE AGREEMENT PERIOD 25.6.19 TO 24.6.20,B000020244/46880,SPECIALIST FLEET SERVICES LTD,21/06/2019,37088.00
VEHICLE MAINT SUPERVISION,CONTRACT HIRE,CONTRACT HIRE FOR VEHICLE  2.7.19 TO 1.7.20 ,B000020244/46880,SPECIALIST FLEET SERVICES LTD,21/06/2019,37088.00
VEHICLE MAINT SUPERVISION,CONTRACT HIRE,CONTRACT VEHICLE HIRE  12.6.19 TO 11.6.20  ,B000020244/46880,SPECIALIST FLEET SERVICES LTD,21/06/2019,37088.00
WASTE SERVICES,AGENCY STAFF,AGENCY STAFF  WK 10.6.19 - 16.6.19 ,B000020244/55740,RAPID RECRUITMENT LTD,21/06/2019,811.34
HEALTH FOOD & SAFETY,AGENCY STAFF,AGENCY STAFF - 20.5.19 TO 26.5.19 ,B000020244/58023,BUCKINGHAM FUTURES LTD,21/06/2019,327.17
LICENSING,OTHER FEES,DBS CHECKS APR 2019,B000020245/54847,DISCLOSURE & BARRING SERVICE,24/06/2019,352.00
ENVIRONMENTAL PROTECTION TEAM,ADVERTISING,ADVERTISING,B000020245/58633,JGP RESOURCING LTD,24/06/2019,1755.00
HUNCOAT HOUSING ZONE,FEES-ANALYSTS & CONSULTANTS,HGV STAGE 3 VARIATIONS,B000020245/59167,ARCADIS CONSULTING (UK) LTD,24/06/2019,16150.00
GYPSY SITE,ELECTRICITY,GYPSY SITE AUG 18,B000020245/59343,EDF ENERGY,24/06/2019,1067.42
GYPSY SITE,ELECTRICITY,GYPSY SITE  SEPT 18,B000020245/59343,EDF ENERGY,24/06/2019,1067.17
GYPSY SITE,ELECTRICITY,GYPSY SITE MAY 18,B000020245/59343,EDF ENERGY,24/06/2019,771.95
GYPSY SITE,ELECTRICITY,GYPSY SITE  JUN 2018,B000020245/59343,EDF ENERGY,24/06/2019,785.79
GYPSY SITE,ELECTRICITY,GYPSY SITE JULY 18,B000020245/59343,EDF ENERGY,24/06/2019,941.27
LICENSING,DRIVERS,DVLA CHECKS,B000020245/59795,G B GROUP PLC,24/06/2019,525.00
ACCOUNTANCY,TRAINING EXPENSES,AFRS 16 WORKSHOP 17-06-19,B000020245/60208,LINK ASSET SERVICES,24/06/2019,300.00
ACCOUNTANCY,AGENCY STAFF,TEMP STAFF W/E 16.06.19,B000020245/61546,R K GROUP,24/06/2019,973.54
MEMBERS EXPENSES,GENERAL CONTRIBUTIONS,FLOWERS FOR MAYOR MAKING,B000020245/8371,VICTORIA FLOWER SHOP,24/06/2019,270.00
HOUSING BENEFIT ADMINISTRATION,OTHER FEES,CAB -  MARCH 2019,B000020245/905,CITIZENS ADVICE BUREAU,24/06/2019,1071.00
HYNDBURN CEMETERIES,AGENCY STAFF,AGENCY STAFF WK 9.6.19 ,B000020246/19414,HEADS RECRUITMENT LIMITED,24/06/2019,690.68
ACCRINGTON CREMATORIUM,NEW EQUIPMENT,URGENT CALL OUT   ACCRINGTON CEMETERY,B000020246/55609,OBITUS (VIVEDIA LTD),24/06/2019,301.00
LIBRARY ST DEPOT,ELECTRICITY,CVMU - MAY 19,B000020247/25200,E.ON UK PLC,24/06/2019,899.55
SCAITCLIFFE HOUSE,ELECTRICITY,SCAITCLIFFE - MAY 19,B000020247/25200,E.ON UK PLC,24/06/2019,3146.92
ACC TOWN HALL,ELECTRICITY,ATT TOWN HALL - MAY 19,B000020247/25200,E.ON UK PLC,24/06/2019,1645.97
LEISURE IN HYNDBURN,ELECTRICITY,DPORTS CENTRE - MAY 19,B000020247/25200,E.ON UK PLC,24/06/2019,3437.68
LEISURE IN HYNDBURN,ELECTRICITY,MERCER HALL - MAY 19,B000020247/25200,E.ON UK PLC,24/06/2019,3646.54
MARKETS - OPERATIONS,ELECTRICITY,ACC MARKET - MAY 19,B000020247/25200,E.ON UK PLC,24/06/2019,2586.99
GYPSY SITE,ELECTRICITY,GYPSY SITE - MAY 19,B000020247/25200,E.ON UK PLC,24/06/2019,1392.90
HOUSING ADVICE,TEMPORARY ACCOMMODATION,TEMP ACCOMM - 28.4.19-20.5.19 ,B000020247/28199,HILL VIEW (PRIVATE) HOTEL,24/06/2019,1980.00
HOUSING ADVICE,TEMPORARY ACCOMMODATION,TEMP ACCOMM - 1.4.19 - 4.4.19 ,B000020247/28199,HILL VIEW (PRIVATE) HOTEL,24/06/2019,480.00
FACILITIES TEAM,AGENCY STAFF,TEMP STAFF W/E 14.6.19,B000020247/59823,HAYS,24/06/2019,1172.14
FACILITIES TEAM,AGENCY STAFF,TEMP STAFF W/E 14.6.19,B000020247/59823,HAYS,24/06/2019,669.41
ENVIRONMENTAL PROTECTION TEAM,AGENCY STAFF,TEMP STAFF W/E 16.6.19,B000020247/61657,G2 RECRUITMENT SOLUTIONS,24/06/2019,1770.75
HOUSING BENEFIT ADMINISTRATION,AGENCY STAFF,AGENCY STAFF - W/E 16.06.2019,B000020251/33923,EDEN BROWN LTD,26/06/2019,1010.10
GYPSY SITE,RENT AND HIRE OF PREMISES,RENT - PITCHES,B000020251/45458,GLOSSOP CARAVANS LTD,26/06/2019,1920.00
CUSTOMER SERVICES,AGENCY STAFF,AGENCY STAFF W/E 16.06.2019,B000020251/46341,MORGAN HUNT UK LTD,26/06/2019,786.90
EXTERNAL ELECTIONS,POSTAGES,LICENCE FEES ETC...EPE19,B000020251/51517,ROYAL MAIL GROUP LTD,26/06/2019,930.30
MUNICIPAL ELECTIONS,POSTAGES,LICENCE FEES AND DELIVERY HBC19,B000020251/51517,ROYAL MAIL GROUP LTD,26/06/2019,1447.02
HOUSING BENEFIT ADMINISTRATION,AGENCY STAFF,AGENCY STAFF W/E 26.05.2019,B000020251/55150,VENN GROUP LIMITED,26/06/2019,876.72
GREEN INFRASTRUCTURE,FEES-ANALYSTS & CONSULTANTS,CONSULTANCY REVIEW - CONTAMINATION,B000020251/59167,ARCADIS CONSULTING (UK) LTD,26/06/2019,2650.00
MARKETS - OPERATIONS,CLEANING MATERIALS,CLEANING PRODUCTS,B000020251/7033,OPTION HYGIENE,26/06/2019,297.12
DISABLED FACILITIES GENERAL,CONTRACTOR OTHER,DISABLED FACILITIES GRANT,B000020251/7874,STANNAH LIFT SERVICES LIMITED,26/06/2019,2979.00
MARKETS - OPERATIONS,WATER CHARGES,WATER/WASTE WATER 16/05/19 - 15/06/19,B000020251/8325,WATER PLUS LTD,26/06/2019,638.37
LOCAL TAXATION,LEGAL FEES,COSTS,B000020252/27972,ROSSENDALES,26/06/2019,327.04
LYNDON PF SPORTS FACILITIES,OTHER FEES,NEW FOOTBALL FACILITIES,B000020252/57454,REILLY DEVELOPMENT LTD,26/06/2019,16689.66
LYNDON PF SPORTS FACILITIES,OTHER FEES,"NEW FOOTBALL FACILITIES, G-H",B000020252/57454,REILLY DEVELOPMENT LTD,26/06/2019,43004.24
FACILITIES TEAM,AGENCY STAFF,TEMP STAFF W/E 21.6.19,B000020252/59823,HAYS,26/06/2019,684.97
MOT GENERAL,AGENCY STAFF,TEMP STAFF W/E 23.6.19,B000020255/61466,AUTOTECH RECRUIT,26/06/2019,775.00
MAINT. OF H'WAYS & CYCLEWAYS,WORK DONE DLO-HIGHWAYS,ROAD HIGHWAY ALTERATIONS ,B000020256/2496,LANCASHIRE COUNTY COUNCIL,27/06/2019,1320.00
DISABLED FACILITIES GENERAL,CONTRACTOR OTHER,DISABLED FACILITIES GRANT,B000020256/30178,B3P SERVICES LTD,27/06/2019,8149.00
SCAITCLIFFE HOUSE,ASSET MAINT R&M,SOLAR REFLECTOR FILM TO WINDOW,B000020256/37017,PILKINGTON BROS (CHURCH) LTD,27/06/2019,623.50
CORPORATE PROPERTY,ASSET MAINT R&M,REPAIRS TO BIRD CAGE FENCING - BBURN RD,B000020256/45450,MERCERS BUILDERS LTD,27/06/2019,380.00
PARKS & OPEN SPACES,ASSET MAINT R&M,WRA WORKS - WILSONS,B000020256/59248,LANCASHIRE GAS SERVICES,27/06/2019,1372.50
PARKS & OPEN SPACES,ASSET MAINT R&M,WRA REMEDIALS - LOWERFOLD,B000020256/59248,LANCASHIRE GAS SERVICES,27/06/2019,321.25
HUMAN RESOURCES,TRAINING EXPENSES,SEMINAR,B000020259/2532,LANCASTER CITY COUNCIL,30/06/2019,400.00
STREET NAMEPLATES GEN,WORK DONE DLO-HIGHWAYS,STREET NAME PLATES,B000020259/38733,MARCHBRIDGE BUILDERS LTD,30/06/2019,2100.00
HAWORTH ART GALLERY,EQUIPMENT-RESALE,GOODS FOR RE SALE IN SHOP,B000020259/56705,ART ANGELS PUBLISHING LTD,30/06/2019,290.70
HAWORTH ART GALLERY,ADVERTISING GENERAL,ANNUAL VENUE LISTING ON HITCHED,B000020259/59880,IMMEDIATE MEDIA COMPANY,30/06/2019,649.00
HOUSING ADVICE,GRANTS,YEAR 2 SUPPORT APRIL 19 - MAR 20,B000020259/60404,LOCATA (HOUSING SERVICES) LTD,30/06/2019,8000.00
DISABLED FACILITIES GENERAL,CONTRACTOR OTHER,DISABLED FACILITIES GRANT,B000020260/30178,B3P SERVICES LTD,30/06/2019,386.51
COMPUTER SERVICES,RENTAL & MAINT SOFTWARE MISC,ARCSERVE LICENCES,B000020260/36434,BYTES SOFTWARE SERVICES LTD,30/06/2019,7110.72
COMPUTER SERVICES,RENTAL & MAINT SOFTWARE MISC,REDHAT ENTERPRSIE LINUX SERVER,B000020260/36434,BYTES SOFTWARE SERVICES LTD,30/06/2019,1302.00
COMPUTER SERVICES,RENTAL & MAINT SOFTWARE MISC,2 X RED HAT LINUX SERVER PREMIUM LICENCES,B000020260/36434,BYTES SOFTWARE SERVICES LTD,30/06/2019,4796.00
ACC TOWN HALL IMPROVEMENTS,OTHER FEES,ACC TOWN HALL PHASE 4,B000020262/44786,CAMPBELL DRIVER PARTNERSHIP,30/06/2019,3536.20
DISABLED FACILITIES GENERAL,CONTRACTOR OTHER,DISABLED FACILITIES GRANT,B000020262/47956,BRYAN LEE BULDING CONTRACTORS,30/06/2019,11862.05
HOUSING ADVICE,RENT DEPOSIT SCHEME,DEPOSIT AND ONE MONTHS RENT,B000020263/26944,EAFIELD & MAPLE,30/06/2019,790.00
ENVIRONMENTAL SERVICES,CVMU,LICENCE FEE,P-CARD- JUNE 19,"PPL,PRS LTD",15/05/2019,293.73
ENVIRONMENTAL SERVICES,WASTE SERVICES,SUBSCRIPTION,P-CARD- JUNE 19,SOLACE,03/06/2019,250.00
ENVIRONMENTAL SERVICES,CEMETERY,TIMBER,P-CARD- JUNE 19,WHEWELLS,04/06/2019,257.82
P & CG ,CENTRAL ADMIN,STATIONERY,P-CARD- JUNE 19,OFFICE DEPOT,04/06/2019,446.70
REGENERATION,HOUSING SERVICES,ACCOMMODATION,P-CARD- JUNE 19,TRAVELODGE,06/06/2019,425.00
P & CG ,CENTRAL ADMIN,CERT OF RECORD,P-CARD- JUNE 19,THE GAZETTE,10/06/2019,308.00
HOUSING BENEFIT ADMIN,SWIPE CARDS,MAY,31868,ALLPAY.NET LTD,14/06/2019,1943.68
HOUSING BENEFIT ADMIN,SECURITY SERVICE,G4S  MAY,31892,G4S CASH SOLUTIONS,17/06/2019,318.07
BANK CHARGES,BANK CHARGES,STREAMLINE,31892,WORLDPAY,19/06/2019,1863.97
BANK CHARGES,BANK CHARGES,STREAMLINE,31892,WORLDPAY,19/06/2019,2274.92
BANK CHARGES,BANK CHARGES,BANK CHARGES,31917,NATWEST / ON GROUP,28/06/2019,2836.68

