Service Cost Centre,Account Detail,Description,HBC ref no,Name,Payment date,Net Amount(£)
HOUSING ADVICE,RENTAL & MAINT SOFTWARE MISC,YEAR 4 - APRIL 21 - MARCH 22,B000022377/60404,LOCATA (HOUSING SERVICES) LTD,26/07/2021,8000.00
BUILDING CONTROL B.U.,DEV CONTROL SYSTEM,COMPETENT PERSON RENEWAL 21/22,B000022377/65823,NEC SOFTWARE SOLUTIONS UK LTD,26/07/2021,711.60
PLANNING POLICY B.U.,PUBLIC PARTICIPATION EXPENSE,TRAFFIC SURVEYS ALTHAM,B000022377/65926,WSP UK LTD,26/07/2021,12333.00
SCAITCLIFFE HOUSE RECEPTION,EQUIPMENT,"3 APPLE IPAD PRO 12.9"" WIFI 128GB",B000022379/1106,B T BUSINESS DIRECT,27/07/2021,2049.21
COMPUTER SERVICES,BROADBAND,MANAGED INTERNET CONNECTION TO 31/03/2022,B000022379/2496,LANCASHIRE COUNTY COUNCIL,27/07/2021,4611.33
DISABLED FACILITIES GENERAL,CONTRACTOR OTHER,DISABLED FACILITIES GRANT,B000022379/30178,B3P SERVICES LTD,27/07/2021,4802.00
DISABLED FACILITIES GENERAL,CONTRACTOR OTHER,DISABLED FACILITIES GRANT,B000022379/30178,B3P SERVICES LTD,27/07/2021,5555.00
COMPUTER SERVICES,RENTAL & MAINT SOFTWARE MISC,32 X PREMIUM LICENCES,B000022379/36434,BYTES SOFTWARE SERVICES LTD,27/07/2021,6594.24
COMPUTER SERVICES,RENTAL & MAINT SOFTWARE MISC,SUBSCRIPTION 30/07/2021 - 29/07/2022,B000022379/42067,XICON LIMITED,27/07/2021,760.00
COVID MARSHALLS,MOBILES,5 X SAMSUNG A20E MOBILE PHONES,B000022379/46800,CLOUDCOCO,27/07/2021,710.00
COMPUTER SERVICES,AGENCY SERVICES,ENGINEER SERVICES - 2 DAYS,B000022379/46800,CLOUDCOCO,27/07/2021,1600.00
ADMINISTRATION EXPENSES,NEW EQUIPMENT,"DESIGNJET T830 36"" MULTIFUNCTIO PRINTER",B000022379/53622,SPECTRUM COMPUTER SUPPLIES LTD,27/07/2021,3398.99
DISABLED FACILITIES GENERAL,CONTRACTOR OTHER,DISABLED FACILITIES GRANT,B000022379/59806,GREENWOOD PLUMBERS,27/07/2021,2780.00
GREEN INFRASTRUCTURE,FEES-ANALYSTS & CONSULTANTS,"Project - Kemp Delph, Osw. AH",B000022379/61128,PROFFITTS,27/07/2021,1346.00
DISABLED FACILITIES GENERAL,CONTRACTOR OTHER,DISABLED FACILITIES GRANT,B000022379/61427,INDEPENDANT ADAPTIONS LTD,27/07/2021,4028.00
TECH. REFRESH (ANNUAL REPLACEM,EQUIPMENT,DELL R730 Server - with 3 year warranty,B000022379/62014,TECHBUYER LIMITED,27/07/2021,1235.00
COMMUNITY CHAMPIONS FUNDING,COMMUNITY CHAMPIONS FUNDING,TAXI SCREEN,B000022379/65331,MOUNT PANELS,27/07/2021,299.00
COMPUTER SERVICES,RENTAL & MAINT SOFTWARE MISC,CHARGES FEB 2021 TO AUG 2021,B000022379/66155,NOMINET UK,27/07/2021,765.94
VEHICLE MAINT SUPERVISION,MATERIALS-STOCK ISSUES,OIL,B000022385/59186,SAR LUBRICANTS,28/07/2021,3040.00
VEHICLE MAINT WORK DONE,EQUIPMNT REPAIR & MAINT,TRANSPONDER WRIST BAND,B000022385/66048,MAPLE FLEET SERVICES LIMITED,28/07/2021,615.00
VEHICLE MAINT WORK DONE,MATERIALS-DIRECT,REPAIR HOSE,B000022385/7228,PIRTEK PRESTON 2004 LTD,28/07/2021,265.06
LIBRARY ST DEPOT,GENERAL REPAIR & MAINT BLDGS,WASTE FUEL AND SOLID RAGS,B000022385/7641,SAFETY-KLEEN UK LTD,28/07/2021,409.95
COVID 19,AGENCY SERVICES,17 1/2 DAYS TELEPHONY PROF SERVICE,B000022388/46800,CLOUDCOCO,28/07/2021,13125.00
COMPUTER SERVICES,PRINTER/ COPIER RENTAL & MAINT,CONSUMABLES,B000022388/53622,SPECTRUM COMPUTER SUPPLIES LTD,28/07/2021,828.44
SCAITCLIFFE HOUSE RECEPTION,BROADBAND,1 X MR20 MERAKI CLOUD AP + 3YR LICENCE,B000022388/64781,VIRTUAL GRAFFITI LIMITED,28/07/2021,258.69
ACC TOWN HALL,CLEANING OF BUILDINGS,CLEANING - BROADWAY 1 - 31 MAY 2021,B000022389/29112,HYNDBURN LEISURE,28/07/2021,964.43
HOUSING BENEFIT ADMINISTRATION,AGENCY STAFF,AGENCY STAFF W/E 18.7.21,B000022389/33923,EDEN BROWN LIMITED,28/07/2021,1010.10
LEGAL SERVICES,PUBLICATIONS & PERIODICALS,CROSS - RELEASE 91,B000022389/50652,THOMSON REUTERS PROFESSIONAL UK LTD,28/07/2021,476.00
GENERAL EXPENSES,CABINET ACTION FUND,FLAG POLE BASE INSTALL,B000022389/52330,JOHN WADE GROUNDWORKS LTD,28/07/2021,4240.00
MANAGING DIRECTOR &SECRETARIAT,MEDICAL EXAMINATIONS,PHYSIO APPOINTMENTS,B000022389/58234,BAXENDEN PHYSIOTHERAPY & SPORTS INJURY CLINIC,28/07/2021,280.00
GENERAL EXPENSES,CABINET ACTION FUND,FLAG POLE FOUNDATION INSTALLATION,B000022389/65703,BDB SPECIAL PROJECTS LTD,28/07/2021,728.88
GYPSY SITE,SEWERAGE,CLEAR BLOCKAGE - JULY 21,B000022390/1248,DUNCAN CAMPBELL,28/07/2021,300.00
CORPORATE PROPERTY,GENERAL REPAIR & MAINT BLDGS,CLEAN UP OF OFFICES,B000022390/1248,DUNCAN CAMPBELL,28/07/2021,2200.00
CUSTOMER SERVICES,AGENCY STAFF,TEMP STAFF W/E 18.7.21,B000022390/46341,MORGAN HUNT UK LTD,28/07/2021,611.10
CUSTOMER SERVICES,AGENCY STAFF,TEMP STAFF W/E 18.7.21,B000022390/55150,VENN GROUP LIMITED,28/07/2021,810.00
CUSTOMER SERVICES,AGENCY STAFF,TEMP STAFF W/E 11.7.21,B000022390/55150,VENN GROUP LIMITED,28/07/2021,999.00
COMMUNITY CHAMPIONS FUNDING,COMMUNITY CHAMPIONS FUNDING,COMMUNITY CHAMPIONS DESIGN SUPPORT,B000022390/65011,BRANDS INSIDE OUT LIMITED,28/07/2021,900.00
PSDS Scaitcliffe,DESIGN WORK,DESIGN FEES - DECARBONISATION SCHEME,B000022390/65923,SALVIS GROUP LIMITED,28/07/2021,18800.00
BAXENDEN WOODLAND IMPROVEMENT,MISCELLANEOUS,REPLACEMENT OF GATEWAY - JUBILEE WOODS,B000022390/66329,GROUNDWORK LANDSCAPES LIMITED,28/07/2021,1340.00
PARKS & OPEN SPACES,PRIVATE CONTRACTORS WORK,URGENT TREE WORK,B000022395/22189,ROY CATTERMOLE (TREE SURGEON),29/07/2021,300.00
PARKS & OPEN SPACES,PRIVATE CONTRACTORS WORK,TREE WORK,B000022395/24202,MARK RIDING TREE SERVICES,29/07/2021,750.00
REFUSE COLLECTION,NEW CONTAINERS,GREY 240 LTR WHEELED BINS ,B000022395/59653,MGB PLASTICS,29/07/2021,4977.00
RECYCLING COLLECTION,NEW CONTAINERS,BROWN 240 LTR WHEELED BINS ,B000022395/59653,MGB PLASTICS,29/07/2021,4977.00
REFUSE COLLECTION,NEW CONTAINERS,GREY 240 LTR WHEELED BINS ,B000022395/59653,MGB PLASTICS,29/07/2021,5130.00
RECYCLING COLLECTION,NEW CONTAINERS,BLUE 240 LTR WHEELED BINS ,B000022395/59653,MGB PLASTICS,29/07/2021,5250.00
VEHICLE MAINT WORK DONE,MATERIALS-DIRECT,PROTECTIVE STEP AND LIGHT SIGNAL,B000022396/8014,TERBERG MATEC UK,29/07/2021,342.59
COVID 19,HIRED VEHICLE,VEHICLE HIRE 22.6.21 TO 20.7.21,B000022400/2062,INTACK SELF DRIVE,31/07/2021,506.52
COVID 19,HIRED VEHICLE,VEHICLE HIRE 26.6.21 - 24.7.21,B000022400/2062,INTACK SELF DRIVE,31/07/2021,819.17
PSDS Crematorium,CONTRACTOR OTHER,PILOT VALVE MODIFICATIONS ,B000022400/28418,FACULTATIEVE TECHNOLOGIES,31/07/2021,5266.00
VEHICLE MAINT SUPERVISION,CONTRACT HIRE,VEHICLE HIRE - JULY 21 ,B000022400/46880,SPECIALIST FLEET SERVICES LTD,31/07/2021,3090.67
CCTV'S,PRIVATE CONTRACTORS WORK,CCTV HUB ANNUAL CHARGE FOR 2021-2022,B000022400/49037,BLACKBURN WITH DARWEN BOROUGH COUNCIL,31/07/2021,92136.60
COVID 19 Waste Services,AGENCY STAFF,TEMP STAFF 19.7.21 - 25.7.21,B000022400/55740,RAPID RECRUITMENT LTD,31/07/2021,517.26
COVID 19 Waste Services,AGENCY STAFF,TEMP STAFF 12.7.21 TO 18.7.21 ,B000022400/55740,RAPID RECRUITMENT LTD,31/07/2021,517.26
WASTE SERVICES,AGENCY STAFF,TEMP STAFF 19.7.21 - 25.7.21,B000022400/55740,RAPID RECRUITMENT LTD,31/07/2021,1034.52
WASTE SERVICES,AGENCY STAFF,AGENCY STAFF 12.7.21 - 18.7.21 ,B000022400/55740,RAPID RECRUITMENT LTD,31/07/2021,1034.52
WASTE SERVICES,AGENCY STAFF,TEMP STAFF 24.5.21 TO 30.5.21 ,B000022400/55740,RAPID RECRUITMENT LTD,31/07/2021,1346.70
COVID MARSHALLS,AGENCY STAFF,AGENCY STAFF WK 12.7.21 ,B000022400/58852,OYSTER PARTNERSHIP,31/07/2021,918.96
COVID MARSHALLS,AGENCY STAFF,AGENCY STAFF 18.7.21 ,B000022400/61860,VIVID RESOURCING,31/07/2021,1597.50
DISABLED FACILITIES GENERAL,CONTRACTOR OTHER,DISABLED FACILITIES GRANT,B000022403/25868,HYNDBURN PLUMBING & HEATING SERVICES,31/07/2021,3725.00
DISABLED FACILITIES GENERAL,CONTRACTOR OTHER,DISABLED FACILITIES GRANT,B000022403/25868,HYNDBURN PLUMBING & HEATING SERVICES,31/07/2021,4366.00
GREEN INFRASTRUCTURE,GENERAL GROUNDS MAINTENANCE,Ancient Woodland - Support ,B000022403/35547,G SKELCHER & C DAY,31/07/2021,435.00
DISABLED FACILITIES GENERAL,CONTRACTOR OTHER,DISABLED FACILITIES GRANT,B000022403/52883,POLLOCK LIFTS,31/07/2021,17509.00
LEISURE IN HYNDBURN,LEISURE TRUST MANAGEMENT FEE,CLAYTON CIVIC - MAY 21,B000022404/29112,HYNDBURN LEISURE,31/07/2021,1600.00
DISABLED FACILITIES GENERAL,CONTRACTOR OTHER,AFFORDABLE WARMTH GRANT,B000022404/35745,AGS HEATING & PLUMBING LTD,31/07/2021,816.00
HAWORTH ART GALLERY,WEDDING EXPENDITURE,WEDDING CATERING - JULY/AUG 21,B000022404/57628,S.R.S. CATERING LTD,31/07/2021,11290.45
SYRIAN RESETTLEMENT PROGRAMME,SUBSISTENCE,COSTS FOR GR SCHEME,B000022404/60802,CALICO ENTERPRISE,31/07/2021,12264.00
HOUSING ADVICE,AGENCY STAFF,TEMP STAFF W/E 28.7.21,B000022404/61860,VIVID RESOURCING,31/07/2021,1439.69
ADMINISTRATION SERVICES,OFFICE CONSUMABLES,INK CARTRIDGES,B000022404/7231,PITNEY BOWES LTD,31/07/2021,764.80
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
