Service Cost Centre,Account Detail,Description,HBC ref no,Name,Payment date,Net Amount(£)
VEHICLE MAINT SUPERVISION,MATERIALS-STOCK ISSUES,BUMPER COVER,B000019656/1164,DENNIS EAGLE LIMITED,26/07/2018,298.30
PARKS & OPEN SPACES,EQUIPMNT REPAIR & MAINT,ROTARY BLADES,B000019656/7805,SPALDINGS UK LTD,26/07/2018,373.93
VEHICLE MAINT SUPERVISION,MATERIALS-STOCK ISSUES,GEAR BOX FILTER,B000019656/1164,DENNIS EAGLE LIMITED,26/07/2018,450.00
VEHICLE MAINT WORK DONE,MATERIALS-DIRECT,WATER PUMP,B000019656/7688,AEBI SCHMIDT UK LTD,26/07/2018,1049.98
VEHICLE MAINT WORK DONE,MATERIALS-DIRECT,ON BOARD DEVICES,B000019656/8288,TRISCAN SYSTEMS LIMITED,26/07/2018,2100.00
RECYCLING COLLECTION,NEW RECYCLING SERVICE,AGENCY STAFF,B000019661/22288,ADECCO UK LIMITED,30/07/2018,261.57
SYRIAN RESETTLEMENT PROGRAMME,VENUES AND OTHER EXPENSES,COACH HIRE 24.7.18  SYRIAN FAMILY,B000019661/60773,PENDLE COACHES,30/07/2018,330.00
TIPPING CHARGES,HIRED VEHICLE,HIRE OF WAGON 16/07/2018 ,B000019662/9294,STANLEY BROTHERS (TIPPERS) LTD,30/07/2018,390.00
PARKS & OPEN SPACES,AGENCY STAFF,AGENCY STAFF W/E 08.07.2018,B000019662/19414,HEADS RECRUITMENT LIMITED,30/07/2018,455.13
RECYCLING COLLECTION,NEW RECYCLING SERVICE,AGENCY STAFF,B000019661/22288,ADECCO UK LIMITED,30/07/2018,517.26
GENERAL MAINTENANCE,WORK DONE DLO-HIGHWAYS,WORKS AT HAWORTH ART,B000019661/54512,CLEAR A DRAIN LTD,30/07/2018,528.34
CORPORATE PROPERTY,ASSET MAINT R&M,TREE PRUNING,B000019663/48203,MR J A WALSH,30/07/2018,600.00
PARKS & OPEN SPACES,AGENCY STAFF,AGENCY STAFF W/E 08/07/2018,B000019662/19414,HEADS RECRUITMENT LIMITED,30/07/2018,818.22
STREET NAMEPLATES GEN,WORK DONE DLO-HIGHWAYS,ST NAME PLATES,B000019661/38733,MARCHBRIDGE BUILDERS LTD,30/07/2018,834.00
ACC TOWN HALL,CLEANING OF BUILDINGS,CLEANING BROADWAY,B000019661/29112,HYNDBURN LEISURE,30/07/2018,860.54
CUSTOMER SERVICES,AGENCY STAFF,AGENCY STAFF,B000019661/46341,MORGAN HUNT UK LTD,30/07/2018,942.02
HOUSING BENEFIT ADMINISTRATION,LICENCES- OPERATORS,AGENCY FEES,B000019659/46341,MORGAN HUNT UK LTD,30/07/2018,1008.82
PARKS & OPEN SPACES,AGENCY STAFF,AGENCY STAFF W/E 15/07/2018,B000019662/19414,HEADS RECRUITMENT LIMITED,30/07/2018,1149.50
GYPSY SITE,RENT AND HIRE OF PREMISES,PITCH FEES,B000019661/45458,GLOSSOP CARAVANS LTD,30/07/2018,1920.40
INSURANCES,BROKERS FEES,CLAIMS HANDLING 18/19,B000019659/39848,TRAVELERS INSURANCE CO LTD,30/07/2018,5130.00
DISABLED FACILITIES GENERAL,CONTRACTOR OTHER,DISABLED FACILITIES GRANT,B000019661/47956,BRYAN LEE BULDING CONTRACTORS,30/07/2018,13726.16
UNDERSPENDS,ADVERTISING GENERAL,ACC PALS INTERACTIVE MODULE,B000019661/17546,SCOTT DAWSON ADVERTISING LTD,30/07/2018,14600.00
DISABLED FACILITIES GENERAL,CONTRACTOR OTHER,DISABLED FACILITIES GRANT,B000019659/410,B MCDERMOTT & SON (LANCS) LTD,30/07/2018,19000.00
RECYCLING COLLECTION,NEW RECYCLING SERVICE,TEMP STAFF W/E 1.6.18,B000019584/22288,ADECCO UK LIMITED,31/07/2018,312.53
SCAITCLIFFE HOUSE,ASSET MAINT R&M,FIT CLOSER TO DOOR,B000019667/37111,AUTOMATIC DOOR COMPANY,31/07/2018,355.00
RECYCLING COLLECTION,NEW RECYCLING SERVICE,AGENCY STAFF - WASTE-,B000019558/60568,CUMMINS MELLOR,31/07/2018,407.10
UNDERSPENDS,RISK ASSESSMENTS,RISK ASSESSMENT - H.A.G,B000019667/57133,INTERSERVE FS (UK) LTD,31/07/2018,490.00
RECYCLING COLLECTION,NEW RECYCLING SERVICE,WASTE SERVICES STAFF,B000019536/60568,CUMMINS MELLOR,31/07/2018,510.60
RECYCLING COLLECTION,NEW RECYCLING SERVICE,STAFF,B000019547/60568,CUMMINS MELLOR,31/07/2018,510.60
RECYCLING COLLECTION,NEW RECYCLING SERVICE,TEMP STAFF W/E 10.6.18,B000019584/60568,CUMMINS MELLOR,31/07/2018,510.60
RECYCLING COLLECTION,NEW RECYCLING SERVICE,AGENCY STAFF - WASTE ,B000019562/22288,ADECCO UK LIMITED,31/07/2018,513.93
RECYCLING COLLECTION,NEW RECYCLING SERVICE,TEMP STAFF W/E 8.6.18,B000019584/22288,ADECCO UK LIMITED,31/07/2018,513.93
RECYCLING COLLECTION,NEW RECYCLING SERVICE,TEMP STAFF W/E 15.6.18,B000019600/22288,ADECCO UK LIMITED,31/07/2018,517.26
ACCRINGTON MARKET,ASSET MAINT R&M,TEMP CONTROL,B000019667/57133,INTERSERVE FS (UK) LTD,31/07/2018,670.77
PENDLE ST PH1,OTHER FEES, STRUCTURAL REPORT,B000019667/60467,PHILIP WRIGHT ASSOCIATES,31/07/2018,2500.00
INVEST TO SAVE FUND,GRANTS,CONT - VOLTAGE OPTIMISATION,B000019667/29112,HYNDBURN LEISURE,31/07/2018,3715.08
DISABLED FACILITIES GENERAL,CONTRACTOR OTHER,DISABLED FACILITIES GRANT,B000019666/30178,B3P SERVICES LTD,31/07/2018,4890.00
DISABLED FACILITIES GENERAL,CONTRACTOR OTHER,DISABLED FACILITIES GRANT,B000019666/30178,B3P SERVICES LTD,31/07/2018,5904.62
DISABLED FACILITIES GENERAL,CONTRACTOR OTHER,DISABLED FACILITIES GRANT,B000019666/21792,H & M BUILDING & JOINERY LTD,31/07/2018,6190.00
CORPORATE PROPERTY,ASSET MAINT R&M,FIT FIRE ALARM - HFU,B000019667/24998,BELLIT SECURITY LIMITED,31/07/2018,7056.85
DISABLED FACILITIES GENERAL,CONTRACTOR OTHER,DISABLED FACILITIES GRANT,B000019667/52883,POLLOCK LIFTS,31/07/2018,12165.00
CORP & DEM CORE,GENERAL CONTRIBUTIONS,CONT TO GROWTH LANCASHIRE,B000019667/552,BLACKBURN WITH DARWEN BOROUGH COUNCIL,31/07/2018,15000.00
P & C G,IT,PRINTER,P-CARD JULY 18,PRINTLAND,14/06/2018,494.16
P & C G,ADMINISTRATION,EYE CARE VOUCHERS,P-CARD JULY 18,EDENRED,15/06/2018,279.75
P & C G,ADMINISTRATION,STATIONERY,P-CARD JULY 18,OFFICE DEPOT,21/06/2018,414.92
P & C G,ADMINISTRATION,FILING CABINETS,P-CARD JULY 18,KEY.CO.UK,26/06/2018,441.00
ENVIRONMENTAL SERVICES,PEST CONTROL,AIR RIFLES,P-CARD JULY 18,BLACKPOOL AIR RIFLES,26/06/2018,320.75
P & C G,ADMINISTRATION,COTTON BAGS,P-CARD JULY 18,UKPRINTPRICE.COM,04/07/2018,573.5
HOUSING BENEFIT ADMIN,SWIPE CARDS,JUNE,30675,ALLPAY.NET LTD,16/07/2018,2149.90
HOUSING BENEFIT ADMIN,SECURITY SERVICE,G4S  JUNE,30675,G4S CASH SOLUTIONS,17/07/2018,318.07
BANK CHARGES,BANK CHARGES,STREAMLINE,30675,NATWEST BANK,19/07/2018,1425.67
BANK CHARGES,BANK CHARGES,STREAMLINE,30675,NATWEST BANK,19/07/2018,1191.34

