Service Cost Centre,Account Detail,Description,HBC ref no,Name,Payment date,Net Amount(£)
DOG WARDEN,KENNELING - DAYTIME,KENNELLING COSTS DECEMBER 2020,B000021616/36271,ASPEN VALLEY BOARDING KENNELS & CATTERY,25/01/2021,931.86
ACCRINGTON CREMATORIUM,VISUAL TRIBUTES,MEDIA SUPPORT CHARGE,B000021616/55609,OBITUS (VIVEDIA LTD),25/01/2021,1640
LCC COVID PREVENTION,AGENCY STAFF,AGENCY STAFF,B000021616/58023,BUCKINGHAM FUTURES LTD,25/01/2021,546
COVID MARSHALLS,AGENCY STAFF,AGENCY STAFF,B000021616/58852,OYSTER PARTNERSHIP,25/01/2021,918.96
COVID MARSHALLS,AGENCY STAFF,AGENCT STAFF,B000021616/58852,OYSTER PARTNERSHIP,25/01/2021,960
GENERAL FUND B/S,RHYDDINGS PARK HLF REVENUE,GRANT CONTRIBUTION ,B000021616/60670,FRIENDS OF RHYDDINGS PARK,25/01/2021,1000
ACCRINGTON CREMATORIUM,SUBSIDISED PROFESSIONAL SUBS,TEAMVIEW SUBSCRIPTION,B000021616/61225,TEAM VIEWER GMBH,25/01/2021,382.8
ACCRINGTON CREMATORIUM,MEDICAL REFEREE FEES,MEDICAL REF AUTHORISATION FEE,B000021616/7171,PEEL HOUSE MEDICAL PRACTICE,25/01/2021,4650
STREET CLEANSING,TRAFFIC MANAGEMENT,TRAFFIC MANAGEMENT - OSW,B000021621/64476,KAYS TRAFFIC MANAGEMENT SYSTEMS LTD,25/01/2021,350
STREET CLEANSING,PRIVATE CONTRACTORS WORK,TRAFFIC MANAGEMENT,B000021621/64476,KAYS TRAFFIC MANAGEMENT SYSTEMS LTD,25/01/2021,525
STREET CLEANSING,PRIVATE CONTRACTORS WORK,EDGE FLAIL CUTTING ,B000021621/64476,KAYS TRAFFIC MANAGEMENT SYSTEMS LTD,25/01/2021,1300
STREET CLEANSING,PRIVATE CONTRACTORS WORK,RURAL GRASS VERGE CUTTING ,B000021621/64476,KAYS TRAFFIC MANAGEMENT SYSTEMS LTD,25/01/2021,1800
PARKS & OPEN SPACES,MATERIALS-DIRECT,PARKS PPE,B000021621/666,"BUBBLES, BRUSHES & WIPER CO LTD",25/01/2021,1201.02
HOUSING BENEFIT ADMIN,SWIPE CARDS,DECEMBER,33670,ALLPAY.NET LTD,26/01/2021,1176.09
VEHICLE MAINT WORK DONE,MATERIALS-DIRECT,TYRES AND MAINTENANCE,B000021626/29877,ROSSENDALE VULCANISING (SALES LTD),26/01/2021,2674
MOT GENERAL,AGENCY STAFF,TEMP STAFF,B000021626/61466,AUTOTECH RECRUIT,26/01/2021,1000
LICENSING,OFFICE CONSUMABLES,GOODS FOR TAXI LICENSING,B000021630/21487,VIP-SYSTEM LTD,27/01/2021,360.64
COVID 19,OTHER FEES,Oct-20,B000021630/29112,HYNDBURN LEISURE,27/01/2021,9221.48
COVID 19,OTHER FEES,HUB LEADERSHIP AND CO ORDINATION NOV 20,B000021630/29112,HYNDBURN LEISURE,27/01/2021,11038.87
DISABLED FACILITIES GENERAL,CONTRACTOR OTHER,DISABLED FACILITIES GRANT,B000021630/45450,MERCERS BUILDERS LTD,27/01/2021,1015
MAINT. OF H'WAYS & CYCLEWAYS,WORK DONE DLO-HIGHWAYS,CLEAR CULVERT TRASH SCREENS,B000021630/52330,JOHN WADE GROUNDWORKS LTD,27/01/2021,450
GYPSY SITE,ELECTRICITY,GYPSY SITE DEC 20,B000021630/59343,EDF ENERGY,27/01/2021,1993.79
SCAITCLIFFE HOUSE,ELECTRICITY,SCAITCLIFFE DEC 20,B000021630/59343,EDF ENERGY,27/01/2021,5226.64
PROPOSED SELEC LICENSING 2017,LEGAL FEES,COUNSELS ADVICE ,B000021630/60525,MR DEAN UNDERWOOD,27/01/2021,1400
PARKS & OPEN SPACES,ASSET MAINT R&M,WILSONS LIGHTINGWORKS,B000021630/64735,PREMIER TECHNICAL SERVICES GROUP,27/01/2021,254.4
BUILDING CONTROL B.U.,GRASS CUTTING CONTRACT,BLDG CONTROL FEES,B000021630/783,CAPITA BUSINESS SERVICES LTD,27/01/2021,5670
DISABLED FACILITIES GENERAL,CONTRACTOR OTHER,DISABLED FACILITIES GRANT,B000021630/993,COOKSON BUILDERS LTD,27/01/2021,1666
CORPORATE PROPERTY,ASSET MAINT R&M,ARTHUR WILSON CENTRE ASBESTOS,B000021637/59301,CONSULTANTS & SPEC SURVEYORS LTD,27/01/2021,335
MOT GENERAL,AGENCY STAFF,GOODS,B000021638/61466,AUTOTECH RECRUIT,27/01/2021,600
ACCOUNTANCY,AGENCY STAFF,TEMP STAFF WE 17.1.21,B000021648/63907,BUTLER ROSE,29/01/2021,540.35
ACCOUNTANCY,AGENCY STAFF,TEMP STAFF WE 24.1.21,B000021648/63907,BUTLER ROSE,29/01/2021,547.45
ENVIRONMENTAL PROTECTION TEAM,VETS COSTS,INSPECTION FEE,B000021648/8090,MEARLEY VETERINARY GROUP,29/01/2021,261.22
ENVIRONMENTAL PROTECTION TEAM,AIR QUALITY REVIEW,NO2 TUBES FOR AIR POLLUTION MONITORING,B000021650/35839,GRADKO INTERNATIONAL LTD,29/01/2021,663
VEHICLE MAINT SUPERVISION,CONTRACT HIRE,EXTENSION OF LEASE CAR,B000021650/55818,LEX AUTOLEASE LTD,29/01/2021,298.72
ACCOUNTANCY,AGENCY STAFF,TEMP STAFF WE 24.01.21,B000021650/63907,BUTLER ROSE,29/01/2021,768.5
ACC TOWN HALL,CLEANING OF BUILDINGS,CLEANING BROADWAY 1ST - 30TH NOV 2020,B000021661/29112,HYNDBURN LEISURE,31/01/2021,936
HOUSING BENEFIT ADMINISTRATION,AGENCY STAFF,AGENCY STAFF  W/E 27.01.21,B000021661/33923,EDEN BROWN LIMITED,31/01/2021,1010.1
HOUSING BENEFIT ADMINISTRATION,AGENCY STAFF,AGENCY STAFF  W/E 17.01.21,B000021661/33923,EDEN BROWN LIMITED,31/01/2021,1010.1
CORPORATE PROPERTY,ASSET MAINT R&M,REPAIRS TO ROOF,B000021661/37017,PILKINGTON BROS (CHURCH) LTD,31/01/2021,15492.21
CUSTOMER SERVICES,AGENCY STAFF,AGENCY STAFF  W/E 17.01.21,B000021661/46341,MORGAN HUNT UK LTD,31/01/2021,575.77
CUSTOMER SERVICES,AGENCY STAFF,AGENCY STAFF - W/E 24.01.21,B000021661/46341,MORGAN HUNT UK LTD,31/01/2021,595.86
BUILDING CONTROL B.U.,AGENCY STAFF,BLDG CONTROL FEES - DEC 20,B000021661/55748,CAPITA PROPERTY & INFRASTRUCTURE LTD,31/01/2021,5670
HUMAN RESOURCES,DRUGS & ALCOHOL,CALL OUT AND COLLECTION,B000021661/57686,D TEC INTERNATIONAL,31/01/2021,370
MARKETS - STAFFING,MEDICAL EXAMINATIONS,PHYSIO APPOINTMENTS,B000021661/58234,BAXENDEN PHYSIOTHERAPY & SPORTS INJURY CLINIC,31/01/2021,280
STRAT DIRECTOR COMM. SERVICES,SUBSIDISED PROFESSIONAL SUBS,ANNUAL SUBS ,B000021661/58814,CIPFA,31/01/2021,432
DEVELOPMENT CONTROL B.U.,ADVERTISING GENERAL,PUBLIC NOTICES - 29.01.21,B000021661/59724,TMP (UK) LTD,31/01/2021,397.2
LCC COVID PREVENTION,BARRISTERS FEES,PROFESSIONAL FEES,B000021661/61448,TRINITY CHAMBERS,31/01/2021,750
ENVIRONMENTAL PROTECTION TEAM,AGENCY STAFF,AGENCY STAFF P/E 27.12.20,B000021661/61657,G2 RECRUITMENT SOLUTIONS,31/01/2021,880.92
ENVIRONMENTAL PROTECTION TEAM,AGENCY STAFF,AGENCY STAFF P/E 24.01.21,B000021661/61657,G2 RECRUITMENT SOLUTIONS,31/01/2021,1195.05
ENVIRONMENTAL PROTECTION TEAM,AGENCY STAFF,AGENCY STAFF- P/E 24.12.20,B000021661/61657,G2 RECRUITMENT SOLUTIONS,31/01/2021,1703
HOUSING ADVICE,AGENCY STAFF,AGENCY STAFF P/E 24.01.21,B000021661/61860,VIVID RESOURCING,31/01/2021,1514.21
DISABLED FACILITIES GENERAL,CONTRACTOR OTHER,DISABLED FACILITIES GRANT,B000021661/7874,STANNAH LIFT SERVICES LIMITED,31/01/2021,4356
DISABLED FACILITIES GENERAL,CONTRACTOR OTHER,DISABLED FACILITIES GRANT,B000021661/8017,TERRY GROUP LIMITED,31/01/2021,25099
DISABLED FACILITIES GENERAL,CONTRACTOR OTHER,DISABLED FACILITIES GRANT,B000021662/25868,HYNDBURN PLUMBING & HEATING SERVICES,31/01/2021,10845.1
HOUSING ADVICE,TEMPORARY ACCOMMODATION,RENT DEPOSIT,B000021662/62628,GULHAM MOHIUDDIN,31/01/2021,800
P & C G ,IT,CERTIFICATE,P-CARD - JAN 21,GO DADDY,18/12/2021,459.98
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
