Service Cost Centre,Account Detail,Description,HBC ref no,Name,Payment date,Net Amount(£)
CUSTOMER SERVICES,AGENCY STAFF,TEMP STAFF  14.11.21,B000022753/46341,MORGAN HUNT UK LTD,22-Nov-21,1004.92
HOUSING BENEFIT ADMINISTRATION,AGENCY STAFF,TEMP STAFF TS 14.11.21,B000022753/33923,EDEN BROWN LIMITED,22-Nov-21,1010.10
HOUSING BENEFIT ADMINISTRATION,AGENCY STAFF,TEMP STAFF WE 07.11.21,B000022753/55150,VENN GROUP LIMITED,22-Nov-21,1038.24
HOUSING BENEFIT ADMINISTRATION,AGENCY STAFF,TEMP STAFF 07.11.21,B000022753/55150,VENN GROUP LIMITED,22-Nov-21,1110.30
LIBRARY ST DEPOT,WATER CHARGES,WATER BILL,B000022755/8325,WATER PLUS LTD,22-Nov-21,1242.83
ENVIRONMENTAL PROTECTION TEAM,AGENCY STAFF,STAFF PE 14.11.21,B000022753/61657,G2 RECRUITMENT SOLUTIONS,22-Nov-21,1248.75
ENVIRONMENTAL PROTECTION TEAM,AGENCY STAFF,STAFF WC 08.11.21,B000022753/58852,OYSTER PARTNERSHIP,22-Nov-21,1575.84
COVID BACKFILL,AGENCY STAFF,STAFF WC 01.11.21,B000022753/58852,OYSTER PARTNERSHIP,22-Nov-21,1590.00
WILLOWS LANE DEPOT,WATER CHARGES,WATER CHARGES 17.8.21 TO 27.10.21 ,B000022754/8325,WATER PLUS LTD,22-Nov-21,1959.26
GREEN INFRASTRUCTURE,GREEN INFRASTRUCTURE, DRY STONE WALLING,B000022753/58693,ALAN RHODES,22-Nov-21,2000.00
COVID BACKFILL,AGENCY STAFF,STAFF WC 08.11.21,B000022753/58852,OYSTER PARTNERSHIP,22-Nov-21,2650.00
PROPOSED SELEC LICENSING 2017,FEES-ANALYSTS & CONSULTANTS,PROFESSIONAL SERVICES,B000022752/53366,ARC4 LTD,22-Nov-21,2985.00
ENVIRONMENTAL PROTECTION TEAM,SUBSIDISED PROFESSIONAL SUBS,RIAMS SUBS,B000022753/60377,RHE GLOBAL,22-Nov-21,3500.00
MAYORALTY,REMEMBRANCE SUNDAY EXPENSES,REMEBRANCE SUNDAY TRAFFIC MANAGEMENT,B000022753/64476,KAYS TRAFFIC MANAGEMENT SYSTEMS LTD,22-Nov-21,4870.00
DISABLED FACILITIES GENERAL,CONTRACTOR OTHER,DISABLED FACILITIES GRANT,B000022752/7874,STANNAH LIFT SERVICES LIMITED,22-Nov-21,5619.00
DISABLED FACILITIES GENERAL,CONTRACTOR OTHER,DISABLED FACILITIES GRANT,B000022752/17577,WESSEX LIFT CO LTD,22-Nov-21,16399.75
PHOENIX 1D,CONTRACTOR OTHER,CLAIM NO 6 14.10.21,B000022753/41590,KEEPMOAT HOMES,22-Nov-21,172242.05
COVID 19 Waste Services,HIRED VEHICLE,MONTHLY VEHICLE HIRE CHARGES,B000022769/2062,INTACK SELF DRIVE,24-Nov-21,380.00
WASTE SERVICES,PROTECTIVE CLOTHING,PROTECTIVE CLOTHING,B000022769/49604,BE SMART CLOTHING LTD,24-Nov-21,464.00
CUSTOMER SERVICES,AGENCY STAFF,AGENCY STAFF WE 14.11.21,B000022763/60568,CUMMINS MELLOR,24-Nov-21,486.75
FIRE RISK ASSESS WORKS VARIOUS,CONTRACTOR OTHER,MARKET HALL FIRE DOOR SURVEY AND REPORT,B000022763/65824,INDEPENDENT FIRE SAFETY SERVICE LTD,24-Nov-21,595.00
HOUSING BENEFIT ADMINISTRATION,AGENCY STAFF,AGENCY STAFF WE 14.11.21,B000022763/55150,VENN GROUP LIMITED,24-Nov-21,1018.08
HOUSING BENEFIT ADMINISTRATION,AGENCY STAFF,AGENCY STAFF WE 14.11.21,B000022763/55150,VENN GROUP LIMITED,24-Nov-21,1110.30
PARKS & OPEN SPACES,PLAYGROUND REPAIRS,INDEPENDENT INSPECTIONS FOR 32 PLAY AREAS,B000022769/66815,PLAYGROUND PROJECTS CONSULTANCY LIMITED,24-Nov-21,1152.00
MARKETS - OPERATIONS,CLEANING OF BUILDINGS,SUP CLEAN NOV 21,B000022764/50873,SERVICEMASTER,24-Nov-21,1195.74
ECONOMIC DEVELOPMENT LEVEL UP,FEES-ANALYSTS & CONSULTANTS,ECONOMIC DEV SERVICES OCT 2021,B000022763/66485,CHEREGEN,24-Nov-21,2083.33
COVID 19,NEW EQUIPMENT,DESK SCREENS,B000022763/64418,SIGNAGE SYSTEMS,24-Nov-21,2340.00
UNAPPORTIONED CENTRAL O/HEAD,PENSION INCREASE ACT PAYMENT,PENSION RECHARGES,B000022767/1709,GREATER MANCHESTER PENSION FUND,24-Nov-21,3226.11
CORPORATE PROPERTY,ASSET MAINT R&M, REPAIRS,B000022763/1248,CAMPBELL CONSTRUCTION,24-Nov-21,3400.00
SCAITCLIFFE HOUSE,WATER CHARGES,WATER SCAITCLIFFE  10.08.21 - 14.11.21,B000022763/8325,WATER PLUS LTD,24-Nov-21,3449.08
DISABLED FACILITIES GENERAL,CONTRACTOR OTHER,DISABLED FACILITIES GRANT,B000022767/21792,H & M BUILDING & JOINERY LTD,24-Nov-21,3850.00
DISABLED FACILITIES GENERAL,CONTRACTOR OTHER,DISABLED FACILITIES GRANT,B000022763/34573,MR R WILCOCK,24-Nov-21,5000.00
ECONOMIC DEVELOPMENT FUND,FEES-ANALYSTS & CONSULTANTS,SEPTEMBER 21,B000022769/65816,BRADSHAW ADVISARY LTD,24-Nov-21,18000.00
COMPUTER SERVICES,PRINTER/ COPIER RENTAL & MAINT,CAHRGES - 23.9.21 TO 19.10.21,B000022774/61288,XBM LTD,26-Nov-21,300.49
LIBRARY ST DEPOT,ASSET MAINT R&M,REPLACE ELECTRIC HEATER,B000022774/37017,PILKINGTON BROS (CHURCH) LTD,26-Nov-21,418.78
PARKS & OPEN SPACES,ASSET MAINT R&M,REMOVE GARFFITTI ,B000022774/37017,PILKINGTON BROS (CHURCH) LTD,26-Nov-21,430.00
RANGER ST COMPOUND & DEPOT,ASSET MAINT R&M,NEW FOB AND LOCK - MAYORAL GARAGE,B000022774/37111,AUTOMATIC DOOR COMPANY,26-Nov-21,510.50
HOUSING BENEFIT ADMINISTRATION,AGENCY STAFF,TEMP STAFF W/E 21.11.21,B000022774/33923,EDEN BROWN LIMITED,26-Nov-21,1010.10
HOUSING ADVICE,AGENCY STAFF,TEMP STAFF W/E 21.11.21,B000022774/61860,VIVID RESOURCING,26-Nov-21,1264.43
DEV CONTROL,FEES-ANALYSTS & CONSULTANTS,PROFESSIONAL SERVICES,B000022774/59174,KEPPIE MASSIE,26-Nov-21,1450.00
HOUSING BENEFIT ADMINISTRATION,OFFICE CONSUMABLES,TRAINING,B000022777/45536,ZEBRA TRAINING SERVICES LTD,29-Nov-21,660.00
DEVELOPMENT CONTROL B.U.,AGENCY STAFF,TEMP STAFF W/E 17.10.21,B000022777/66417,CARRINGTON WEST LIMITED,29-Nov-21,776.25
COMPUTER SERVICES,RENTAL & MAINT SOFTWARE MISC,1 YR SUBSCRIPTION 18/11/2021 - 17/11/2022,B000022778/66893,BCN GROUP LTD,29-Nov-21,780.00
ENVIRONMENTAL PROTECTION TEAM,AGENCY STAFF,TEMP STAFF W/E 21.11.21,B000022777/61657,G2 RECRUITMENT SOLUTIONS,29-Nov-21,1248.75
ENVIRONMENTAL PROTECTION TEAM,AGENCY STAFF,TEMP STAFF W/E 21.11.21,B000022777/61657,G2 RECRUITMENT SOLUTIONS,29-Nov-21,1267.20
DEVELOPMENT CONTROL B.U.,AGENCY STAFF,TEMP STAFF W/E 26.9.21,B000022777/66417,CARRINGTON WEST LIMITED,29-Nov-21,1293.75
DEVELOPMENT CONTROL B.U.,AGENCY STAFF,TEMP STAFF W/E 10.10.21,B000022777/66417,CARRINGTON WEST LIMITED,29-Nov-21,1293.75
DEVELOPMENT CONTROL B.U.,AGENCY STAFF,TEMP STAFF W/E 3.10.21,B000022777/66417,CARRINGTON WEST LIMITED,29-Nov-21,1293.75
TECH. REFRESH (ANNUAL REPLACEM,EQUIPMENT,"10 X 20"" LED MONITORS",B000022778/52932,INSIGHT DIRECT (UK) LTD,29-Nov-21,1567.50
ENVIRONMENTAL PROTECTION TEAM,AGENCY STAFF,TEMP STAFF W/E 15.11.21,B000022777/58852,OYSTER PARTNERSHIP,29-Nov-21,1590.96
CUSTOMER SERVICES,BPR/CONTACT CENTRE,30 X SRC LICENCES,B000022778/46800,CLOUDCOCO,29-Nov-21,2160.00
COVID BACKFILL,AGENCY STAFF,TEMP STAFF W/E 15.11.21,B000022777/58852,OYSTER PARTNERSHIP,29-Nov-21,2650.00
DEV CONTROL,FEES-ANALYSTS & CONSULTANTS,PROFESSIONAL FEES,B000022777/53366,ARC4 LTD,29-Nov-21,5106.10
DEVELOPMENT,CONTBN HYNDBURN HOMEWISE,AGENCY COSTS - OCT - DEC 21,B000022777/1957,HOMEWISE SOCIETY LTD,29-Nov-21,6233.13
COMPUTER SERVICES,RENTAL & MAINT SOFTWARE MISC,20 X ARCSERVE LICENCES 20/11/21 - 19/11/22,B000022778/36434,BYTES SOFTWARE SERVICES LTD,29-Nov-21,11456.20
MANAGING DIRECTOR &SECRETARIAT,TRAINING EXPENSES,SUBS 21/22,B000022785/34796,SOLACE,30-Nov-21,350.00
GREEN INFRASTRUCTURE,GREEN INFRASTRUCTURE,WILDFLOWER SEEDS,B000022785/66985,MAS SEEDS LTD,30-Nov-21,416.60
HOUSING BENEFIT ADMINISTRATION,AGENCY STAFF,TEMP STAFF W/E 21.11.21,B000022785/60568,CUMMINS MELLOR,30-Nov-21,486.75
LAND CHARGES,SEARCH FEES,LAND CHARGES -  OCT 21,B000022785/2496,LANCASHIRE COUNTY COUNCIL,30-Nov-21,552.00
ACCOUNTANCY,AGENCY STAFF,TEMP STAFF W/E 31.10.21,B000022785/63907,BUTLER ROSE,30-Nov-21,621.60
ALLOTMENTS,WATER CHARGES,LEY FARM - 18.8.21 0- 20.11.21,B000022785/8325,WATER PLUS LTD,30-Nov-21,763.39
LYNDON PLAYING FIELD,LEGAL FEES,PHOENIX ID REGENERATION PROJECT,B000022780/60851,DWF LLP,30-Nov-21,809.50
ACCOUNTANCY,AGENCY STAFF,TEMP STAFF W/E 7.11.21,B000022785/63907,BUTLER ROSE,30-Nov-21,843.60
ACCOUNTANCY,AGENCY STAFF,TEMP STAFF W/E 28.11.21,B000022785/63907,BUTLER ROSE,30-Nov-21,880.45
ACCOUNTANCY,AGENCY STAFF,TEMP STAFF W/E 14.11.21,B000022785/63907,BUTLER ROSE,30-Nov-21,965.70
ACCOUNTANCY,AGENCY STAFF,TEMP STAFF W/E 21.11.21,B000022785/63907,BUTLER ROSE,30-Nov-21,973.25
CUSTOMER SERVICES,AGENCY STAFF,TEMP STAFF W/E 21.11.21,B000022785/46341,MORGAN HUNT UK LTD,30-Nov-21,1004.92
HOUSING BENEFIT ADMINISTRATION,AGENCY STAFF,TEMP STAFF W/E 21.11.21,B000022785/55150,VENN GROUP LIMITED,30-Nov-21,1066.80
HOUSING BENEFIT ADMINISTRATION,AGENCY STAFF,TEMP STAFF W/E 21.11.21,B000022785/55150,VENN GROUP LIMITED,30-Nov-21,1110.60
Corporate Property Bus Unit,FEES-ANALYSTS & CONSULTANTS,ASSET VALUATIONS 21/22,B000022785/64776,SLOAN & ASSOCIATES LIMITED,30-Nov-21,1755.00
PLANNING POLICY B.U.,PUBLIC PARTICIPATION EXPENSE,LANDSCAPE ASSESSMENT SEPT/OCT 2021,B000022780/48406,PENNY BENNETT,30-Nov-21,2058.50
PROPOSED SELEC LICENSING 2017,FEES-ANALYSTS & CONSULTANTS,CONSULTANCY FEE,B000022785/53366,ARC4 LTD,30-Nov-21,3980.00
P & C G,LEGAL,SUBSCRIPTION,P-CARD - NOV 21,THE LAW SOCIETY,22-Oct-21,306.00
P & C G,LEGAL,SUBSCRIPTION,P-CARD - NOV 21,THE LAW SOCIETY,25-Oct-21,306.00
P & C G,IT,PRINTER,P-CARD - NOV 21,CURRYS,02-Nov-21,329.98
P & C G,IT,LAPTOPS,P-CARD - NOV 21,BUY DIRECT,08-Nov-21,302.95
P & C G,LEGAL,SUBSCRIPTION,P-CARD - NOV 21,THE LAW SOCIETY,08-Nov-21,306.00
HOUSING BENEFIT ADMIN,SECURITY SERVICES,G4S,34710,G4S,15-Nov-21,475.45
BANK CHARGES,BANK CHARGES,STREAMLINE,34710,WORLDPAY,19-Nov-21,2057.28
BANK CHARGES,BANK CHARGES,STREAMLINE,34710,WORLDPAY,19-Nov-21,2298.48
HOUSING BENEFIT ADMIN,SWIPE CARDS,OCTOBER,34733,ALLPAY.NET LTD,26-Nov-21,1294.21
