Service Cost Centre,Account Detail,Description,HBC ref no,Name,Payment date,Net Amount(£)
PARKS & OPEN SPACES,PRIVATE CONTRACTORS WORK,CLEANING - MERCER PARK - JUNE 21,B000022253/50873,SERVICEMASTER,21/06/2021,299.00
PARKS & OPEN SPACES,PRIVATE CONTRACTORS WORK,CLEANING - MILNSHAW - JUNE 21,B000022253/50873,SERVICEMASTER,21/06/2021,299.00
PARKS & OPEN SPACES,PRIVATE CONTRACTORS WORK,CLEANING - OAKHILL - JUNE 21,B000022253/50873,SERVICEMASTER,21/06/2021,598.00
PARKS & OPEN SPACES,PRIVATE CONTRACTORS WORK,CLEANING - RHYDDINGS - JUNE 21,B000022253/50873,SERVICEMASTER,21/06/2021,299.00
DEV CONTROL,DEV CONTROL SYSTEM,MAINTENANCE - 1.4.21 - 31.3.22,B000022254/1639,GGP SYSTEMS LTD,21/06/2021,7292.40
SCAITCLIFFE HOUSE RECEPTION,CONTRACTOR OTHER,NEW CCTV MONITOR - SCAITCLIFFE,B000022254/24998,FULL CIRCUIT FIRE & SECURITY LTD,21/06/2021,265.00
DISABLED FACILITIES GENERAL,CONTRACTOR OTHER,DISABLED FACILITIES GRANT,B000022254/34573,MR R WILCOCK,21/06/2021,2971.28
MARKETS - OPERATIONS,ASSET MAINT R&M,NEW LOCK ON BIN STORE,B000022254/37017,PILKINGTON BROS (CHURCH) LTD,21/06/2021,306.00
MARKETS - OPERATIONS,ASSET MAINT R&M,REPLACE BROKEN WINDOW,B000022254/37017,PILKINGTON BROS (CHURCH) LTD,21/06/2021,260.71
PARKS & OPEN SPACES,ASSET MAINT R&M,NEW WASH BASINS - RHYDDINGS,B000022254/37017,PILKINGTON BROS (CHURCH) LTD,21/06/2021,1784.14
PARKS & OPEN SPACES,ASSET MAINT R&M,REPAIR FASCIA PANELS - RHYDDINGS,B000022254/37017,PILKINGTON BROS (CHURCH) LTD,21/06/2021,490.85
VEHICLE MAINT SUPERVISION,VEHICLE LEASING,12MTH EXTENSION - 30.11.20 - 30.11.21,B000022254/37942,JCB FINANCE LTD,21/06/2021,630.30
VEHICLE MAINT SUPERVISION,VEHICLE LEASING,12 MTH EXTENSION - 3.12.20 - 3.12.21,B000022254/37942,JCB FINANCE LTD,21/06/2021,1452.38
ENVIRONMENTAL PROTECTION TEAM,OWNERS CONTRIBUTION,DISPOSAL OF WASTE,B000022254/46845,WASTE & HAULAGE,21/06/2021,295.00
DISABLED FACILITIES GENERAL,CONTRACTOR OTHER,DISABLED FACILITIES GRANT,B000022254/61963,SMART BUILDING SOLUTIONS BLACKBURN LTD,21/06/2021,5349.00
SCAITCLIFFE HOUSE RECEPTION,CONTRACTOR OTHER,SCAITCLIFFE HOUSE - INTERCOM AND CCTV MONITOR,B000022255/24998,FULL CIRCUIT FIRE & SECURITY LTD,21/06/2021,430.28
SCAITCLIFFE HOUSE RECEPTION,CONTRACTOR OTHER,SCAITCLIFFE HOUSE - FIRE PROTECTION ADVICE ,B000022255/60107,FIRE COMPLIANCE MANAGEMENT SERVICES,21/06/2021,595.00
HOUSING ADVICE,AGENCY STAFF,AGENCY STAFF P/E 13.06.21,B000022255/61860,VIVID RESOURCING,21/06/2021,1468.32
LEISURE IN HYNDBURN,ASSET MAINT R&M,NEW FITTINGS - A.T.H,B000022256/24998,FULL CIRCUIT FIRE & SECURITY LTD,21/06/2021,368.13
WILLOWS LANE DEPOT,ASSET MAINT R&M,ADJUST MAIN GATES - WILLOWS LANE,B000022256/37017,PILKINGTON BROS (CHURCH) LTD,21/06/2021,432.72
ENVIRONMENTAL PROTECTION TEAM,AGENCY STAFF,TEMP STAFF W/E 31.5.21,B000022256/58852,OYSTER PARTNERSHIP,21/06/2021,1512.00
MARKETS - OPERATIONS,MARKETING INITIATIVES,5 VINYL SIGNS AND 4 FOAM VINYL SIGNS,B000022258/65666,AT SERVICES,22/06/2021,260.00
MARKETS - OPERATIONS,WATER CHARGES,MARKET HALL WASTE AND WATER CHARGES JUNE 21,B000022258/8325,WATER PLUS LTD,22/06/2021,1054.07
VEHICLE MAINT WORK DONE,MATERIALS-DIRECT,TAIL LIFT  ATTENDED ON SITE ,B000022263/62002,TAIL LIFT UK,23/06/2021,447.16
VEHICLE MAINT SUPERVISION,CONTRACT HIRE,VEHICLE HIRE 11.7.21 ,B000022264/46880,SPECIALIST FLEET SERVICES LTD,23/06/2021,3090.67
VEHICLE MAINT SUPERVISION,CONTRACT HIRE,VEHICLE HIRE 25.6.21 - 24.7.21,B000022264/46880,SPECIALIST FLEET SERVICES LTD,23/06/2021,3090.67
VEHICLE MAINT SUPERVISION,CONTRACT HIRE,LEASE AGREEMENT  18.6.21 - 17.7.21,B000022264/46880,SPECIALIST FLEET SERVICES LTD,23/06/2021,3090.67
COVID TESTING,AGENCY STAFF,AGENCY STAFF 31.5.21 TO 6.6.21,B000022264/55740,RAPID RECRUITMENT LTD,23/06/2021,413.81
COVID TESTING,AGENCY STAFF,AGENCY STAFF WK 7.6.21 - 13.6.21,B000022264/55740,RAPID RECRUITMENT LTD,23/06/2021,517.26
SANITISATION STATIONS,AGENCY STAFF,AGENCY STAFF WK 31.5.21 - 6.6.21 ,B000022264/55740,RAPID RECRUITMENT LTD,23/06/2021,1102.08
SANITISATION STATIONS,AGENCY STAFF,AGENCY STAFF 7.6.21 TO 13.6.21,B000022264/55740,RAPID RECRUITMENT LTD,23/06/2021,251.64
WASTE SERVICES,AGENCY STAFF,AGENCY STAFF  WK  7.6.21- 13.6.21,B000022264/55740,RAPID RECRUITMENT LTD,23/06/2021,931.07
WASTE SERVICES,AGENCY STAFF,AGENCY STAFF WK 31.5.21  - 6.6.21,B000022264/55740,RAPID RECRUITMENT LTD,23/06/2021,827.62
COVID BACKFILL,AGENCY STAFF,AGENCY STAFF WK 31.5.21 ,B000022264/58852,OYSTER PARTNERSHIP,23/06/2021,1620.00
COVID MARSHALLS,AGENCY STAFF,AGENCY STAFF 31.5.21 ,B000022264/58852,OYSTER PARTNERSHIP,23/06/2021,612.64
ENFORCEMENT,ADVERTISING GENERAL,STORAGE AND REMOVAL ADVERT MAY 14/28 ,B000022264/60625,REACH PUBLISHING SERVICES LTD,23/06/2021,332.00
COVID MARSHALLS,AGENCY STAFF,"AGENCY STAFF, WK 6.6.21 ",B000022264/61860,VIVID RESOURCING,23/06/2021,1530.00
COVID MARSHALLS,AGENCY STAFF,AGENCY STAFF WK 13.6.21 ,B000022264/61860,VIVID RESOURCING,23/06/2021,1665.00
WILLOWS LANE DEPOT,DEPOT COSTS,HOT WATER CABINET MACHINES ,B000022264/65669,BT SERVICE & SUPPLIES LTD,23/06/2021,8620.00
TIPPING CHARGES,HIRED VEHICLE,HIRE OF VEHICLE 7.6.21,B000022264/7871,STANLEY BROS TIPPERS LTD,23/06/2021,450.00
SCAITCLIFFE HOUSE,ASSET MAINT R&M,SCAITCLIFFE  CCTV CAM FAULTS,B000022265/24998,FULL CIRCUIT FIRE & SECURITY LTD,23/06/2021,341.10
SCAITCLIFFE HOUSE RECEPTION,CONTRACTOR OTHER,"SCAITCLIFFE  CCTV, ALARM WORKS",B000022265/24998,FULL CIRCUIT FIRE & SECURITY LTD,23/06/2021,1934.08
WILLOWS LANE DEPOT,ASSET MAINT R&M,WILLOWS LANE  EMERGENCY LIGHTNG,B000022265/24998,FULL CIRCUIT FIRE & SECURITY LTD,23/06/2021,646.14
SCAITCLIFFE HOUSE RECEPTION,CONTRACTOR OTHER,SCAITCLIFFE  INTERCOM CCTV,B000022265/24998,FULL CIRCUIT FIRE & SECURITY LTD,23/06/2021,430.28
LIBRARY ST DEPOT,ASSET MAINT R&M,WILLOWS LANE  EMERGENCY LIGHTNG,B000022265/24998,FULL CIRCUIT FIRE & SECURITY LTD,23/06/2021,646.14
PSDS Scaitcliffe,CONTRACTOR OTHER,SCAITCLIFFE  ASBESTOS SURVEY,B000022265/59301,CONSULTANTS & SPEC SURVEYORS LTD,23/06/2021,4200.00
DISABLED FACILITIES GENERAL,CONTRACTOR OTHER,DISABLED FACILITIES GRANT,B000022268/25868,HYNDBURN PLUMBING & HEATING SERVICES,23/06/2021,4983.00
COMPUTER SERVICES,RENTAL & MAINT SOFTWARE MISC,ENTERPRISE AGREEMENT RENEWAL,B000022268/36434,BYTES SOFTWARE SERVICES LTD,23/06/2021,73240.00
COVID MARSHALLS,EQUIPMENT,5 X LAPTOPS,B000022268/52932,INSIGHT DIRECT (UK) LTD,23/06/2021,2113.55
COVID MARSHALLS,EQUIPMENT,5 x 20 inch widescreen DELL monitors,B000022268/57717,DEANE COMPUTER SOLUTIONS LIMITED,23/06/2021,695.00
DISABLED FACILITIES GENERAL,CONTRACTOR OTHER,DISABLED FACILITIES GRANT,B000022268/7874,STANNAH LIFT SERVICES LIMITED,23/06/2021,3085.00
HYNDBURN CEMETERIES,SECURITY SYSTEM MAINTENANCE,SUPPLY AND INSTALL ALARM,B000022269/24998,FULL CIRCUIT FIRE & SECURITY LTD,23/06/2021,988.55
SCAITCLIFFE HOUSE RECEPTION,CONTRACTOR OTHER,SCAITCLIFFE  RELOCATE CCTV MONITOR,B000022269/24998,FULL CIRCUIT FIRE & SECURITY LTD,23/06/2021,462.10
MAINT. OF H'WAYS & CYCLEWAYS,WORK DONE DLO-HIGHWAYS,PLANTATION BRIDGE,B000022269/28458,MARCHBRIDGE BUILDERS LTD,23/06/2021,25000.00
SCAITCLIFFE HOUSE RECEPTION,CONTRACTOR OTHER,SCAITCLIFFE ELECTRICAL PREP WORKS,B000022269/57949,STEVEN MERCER ELECTRICAL CONTRACTORS LIMITED,23/06/2021,260.00
CORPORATE PROPERTY,FIRE RISK ASSESSMENTS,ELMFIELD HALL,B000022269/60107,FIRE COMPLIANCE MANAGEMENT SERVICES,23/06/2021,1090.00
DFG Affordable Warmth Grant,CONTRACTOR OTHER,AFFORDABLE WARMTH GRANT,B000022269/62321,C & W ELECTRICAL SERVICES LTD,23/06/2021,3623.40
SCAITCLIFFE HOUSE RECEPTION,CONTRACTOR OTHER,NEW DETECTOR & FIRE EXIT SIGN,B000022270/24998,FULL CIRCUIT FIRE & SECURITY LTD,23/06/2021,538.58
REGISTRATION OF ELECTORS,BASIC PAY,STAFF - OCT 20 - DEC 20,B000022270/45531,BOROUGH OF PENDLE,23/06/2021,5865.65
REGISTRATION OF ELECTORS,BASIC PAY,STAFF - JAN - MAR 21,B000022270/45531,BOROUGH OF PENDLE,23/06/2021,5723.57
HOUSING BENEFIT ADMINISTRATION,COMPUTER RENTAL & MAINT,ANNUAL COUNCIL REDUCTION SCHEME,B000022270/57030,ACS LTD,23/06/2021,500.00
LEISURE IN HYNDBURN,LIH R&M,CHLORINATION - CLAYTON CIVIC,B000022270/57133,INTERSERVE FS (UK) LIMITED,23/06/2021,369.23
RANGER ST COMPOUND & DEPOT,ASSET MAINT R&M,NEW ELECTRICAL SUPPLY & CABLING,B000022270/57949,STEVEN MERCER ELECTRICAL CONTRACTORS LIMITED,23/06/2021,1400.00
ENVIRONMENTAL PROTECTION TEAM,AGENCY STAFF,TEMP STAFF W/E 24.5.21,B000022270/58852,OYSTER PARTNERSHIP,23/06/2021,1613.64
COMPUTER SERVICES,TELEPHONES,JUNE 2021,B000022270/644,BRITISH TELECOMMUNICATIONS PLC,23/06/2021,477.84
DFG Affordable Warmth Grant,CONTRACTOR OTHER,AFFORDABLE WARMTH GRANT,B000022271/66078,NPJ PLUMBING AND GAS,23/06/2021,2275.00
HOUSING BENEFIT ADMIN,SWIPE CARDS,MAY,34271,ALLPAY.NET LTD,28/06/2021,1356.57
STREET NAMEPLATES GEN,WORK DONE DLO-HIGHWAYS,INSTALLATION OF STREET NAMEPLATES,B000022277/28458,MARCHBRIDGE BUILDERS LTD,28/06/2021,1628.00
COMMUNITY CHAMPIONS FUNDING,COMMUNITY CHAMPIONS FUNDING,COMMUNITY CHAMPIONS HARV,B000022277/35258,HARV DOMESTIC VIOLENCE TEAM,28/06/2021,15000.00
DEV CONTROL,DEV CONTROL SYSTEM,"DCS COMPASS ONLINE,  RENEWAL",B000022277/52420,HAYMARKET MEDIA GROUP,28/06/2021,2970.00
CUSTOMER SERVICES,AGENCY STAFF,AGENCY STAFF W/E 13.06.21,B000022277/55150,VENN GROUP LIMITED,28/06/2021,999.00
HOUSING BENEFIT ADMINISTRATION,COMPUTER RENTAL & MAINT,2 DAYS CONSULTANCY,B000022277/65220,CAPITA  BUSINESS SERVICES LTD,28/06/2021,3250.00
HUMAN RESOURCES,TRAINING EXPENSES,SUPERVISOR REFRESHER TRAINING,B000022277/6959,NORTH WEST EMPLOYERS,28/06/2021,2500.00
VEHICLE MAINT WORK DONE,MATERIALS-DIRECT,FILTERS ,B000022278/1164,DENNIS EAGLE LIMITED,28/06/2021,609.40
VEHICLE MAINT SUPERVISION,MATERIALS-DIRECT,CLUTCH ,B000022278/36492,CHORLEY NISSAN,28/06/2021,298.41
VEHICLE MAINT WORK DONE,MATERIALS-DIRECT,CLUTCH  ,B000022278/36492,CHORLEY NISSAN,28/06/2021,253.16
LAND CHARGES,SEARCH FEES,LOCAL LAND CHARGE SEARCHES,B000022279/2496,LANCASHIRE COUNTY COUNCIL,28/06/2021,285.00
HOUSING BENEFIT ADMINISTRATION,AGENCY STAFF,AGENCY STAFF  WE 13.06.21,B000022279/33923,EDEN BROWN LIMITED,28/06/2021,1010.10
SYRIAN RESETTLEMENT PROGRAMME,FURNISHING HOMES,GR SCHEME FURNISHING,B000022279/35570,CALICO ENTERPRISE,28/06/2021,3676.80
SYRIAN RESETTLEMENT PROGRAMME,FURNISHING HOMES,GR SCHEME FURNISHING  ,B000022279/35570,CALICO ENTERPRISE,28/06/2021,3675.60
SYRIAN RESETTLEMENT PROGRAMME,FURNISHING HOMES,GR SCHEME FURNISHINGS  ,B000022279/35570,CALICO ENTERPRISE,28/06/2021,3660.00
SYRIAN RESETTLEMENT PROGRAMME,FURNISHING HOMES,GR SCHEME FURNISHING ,B000022279/35570,CALICO ENTERPRISE,28/06/2021,3883.20
DFG Affordable Warmth Grant,CONTRACTOR OTHER,AFFORDABLE WARMTH GRANT,B000022279/35745,AGS HEATING & PLUMBING LTD,28/06/2021,2280.00
CUSTOMER SERVICES,AGENCY STAFF,AGENCY STAFF WE 20.06.21,B000022279/46341,MORGAN HUNT UK LTD,28/06/2021,1004.92
CUSTOMER SERVICES,AGENCY STAFF,AGENCY STAFF  WE 13.06.21,B000022279/46341,MORGAN HUNT UK LTD,28/06/2021,1004.92
CUSTOMER SERVICES,AGENCY STAFF,ADMIN STAFF W/E 13.06.21,B000022279/60568,CUMMINS MELLOR,28/06/2021,486.75
TOWNSCAPE HERITAGE INITIATIVE,CONTRACTOR OTHER,LIGHTING DISPUTE  13.05.21 - 07.06.21,B000022279/66097,HILL DICKINSON LLP,28/06/2021,3000.00
DOG WARDEN,KENNELING - DAYTIME,KENNELLING FEES MAY 21,B000022282/36271,ASPEN VALLEY BOARDING KENNELS & CATTERY,28/06/2021,780.86
COVID BACKFILL,AGENCY STAFF,TEMP STAFF WK 7.6.21,B000022282/58852,OYSTER PARTNERSHIP,28/06/2021,1998.00
SANITISATION STATIONS,AGENCY STAFF,TEMP STAFF WK 7.6.21,B000022282/58852,OYSTER PARTNERSHIP,28/06/2021,918.96
COVID MARSHALLS,AGENCY STAFF,TEMP STAFF WK 20.6.21,B000022282/61860,VIVID RESOURCING,28/06/2021,1665.00
COVID-COMF,MARKETING COMMUNICATIONS,APRIL 21 - ADVERTS,B000022282/65606,NEWSQUEST MEDIA GROUP,28/06/2021,549.60
COVID-COMF,MARKETING COMMUNICATIONS,NEWSQUEST ADVERT 1.2.21 ,B000022282/65606,NEWSQUEST MEDIA GROUP,28/06/2021,800.00
COVID-COMF,MARKETING COMMUNICATIONS,LANCASHIRE TELEGRAPH ADVERTS MAY 21,B000022282/65606,NEWSQUEST MEDIA GROUP,28/06/2021,353.76
TIPPING CHARGES,HIRED VEHICLE,VEHICLE HIRE 18.6.21,B000022282/7871,STANLEY BROS TIPPERS LTD,28/06/2021,450.00
COVID MARSHALLS,AGENCY STAFF,OFFICE FURNITURE FOR WILLOWS LANE  ,B000022282/9535,BEVLAN OFFICE INTERIORS LTD,28/06/2021,1270.00
HOUSING ADVICE,AGENCY STAFF,TEMP STAFF W/E 20.6.21,B000022283/61860,VIVID RESOURCING,29/06/2021,1517.31
Legionella Plumbing Works,CONTRACTOR OTHER,WILLOWS LANE - WATER TANKS AND PIPE WORK,B000022283/65210,MITIE,29/06/2021,11711.13
MAINT. OF H'WAYS & CYCLEWAYS,WORK DONE DLO-HIGHWAYS,REPAIRS ACC TOWN CENTRE,B000022290/28458,MARCHBRIDGE BUILDERS LTD,30/06/2021,521.03
MAINT. OF H'WAYS & CYCLEWAYS,WORK DONE DLO-HIGHWAYS,BROADWAY REPAIRS,B000022290/52330,JOHN WADE GROUNDWORKS LTD,30/06/2021,670.00
DEV CONTROL,FINANCIAL VIABILITY ASSESSMENT,VIABILITY ASSESSMENT,B000022290/59174,KEPPIE MASSIE,30/06/2021,1700.00
MARKETS - OPERATIONS,ASSET MAINT R&M,MARKET HALL  DOOR HANDLE,B000022295/37017,PILKINGTON BROS (CHURCH) LTD,30/06/2021,306.67
HOUSING BENEFIT ADMINISTRATION,COMPUTER RENTAL & MAINT,SW INSTALL AND TRAINING,B000022295/65220,CAPITA  BUSINESS SERVICES LTD,30/06/2021,2600.00
COMPUTER SERVICES,RENTAL & MAINT SOFTWARE MISC,VMWARE VSPERE SUPPPORT/SUBS,B000022297/42067,XICON LIMITED,30/06/2021,6502.86
COVID MARSHALLS,EQUIPMENT,5 X PRODESK 400 G7 BASE UNITS,B000022297/52932,INSIGHT DIRECT (UK) LTD,30/06/2021,2164.40
DISABLED FACILITIES GENERAL,CONTRACTOR OTHER,DISABLED FACILITIES GRANT,B000022297/7874,STANNAH LIFT SERVICES LIMITED,30/06/2021,3706.00
DISABLED FACILITIES GENERAL,CONTRACTOR OTHER,DISABLED FACILITIES GRANT,B000022297/7874,STANNAH LIFT SERVICES LIMITED,30/06/2021,5135.00
COVID MARSHALLS,RENTAL & MAINT SOFTWARE MISC,WORK TO BE CARRIED OUT AT WILLOWS LANE,B000022297/7968,T I S LTD,30/06/2021,882.00
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
