Service Cost Centre,Account Detail,Description,HBC ref no,Name,Payment date,Net Amount(£)
VEHICLE MAINT WORK DONE,MATERIALS-DIRECT,SAFETY CURTAINS,B000020559/62055,EPIC MEDIA GROUP LIMITED,26/11/2019,2230.00
ENFORCEMENT,TRAINING EXPENSES,3 DAY ENVIRONMENTAL  TRAINING,B000020558/24813,MALLARD CONSULTANCY LTD,26/11/2019,2997.00
CHRISTMAS DECS & AMENITY COSTS,CHRISTMAS TREE EXPENSES,CHRISTMAS TREES,B000020557/60084,BOLTON CHRISTMAS TREES,26/11/2019,5020.00
CORPORATE R & M (HOLDING A/C),ASSET MAINT R&M,FRA ASSESSMENTS,B000020557/60107,FIRE COMPLIANCE MANAGEMENT SERVICES,26/11/2019,11345.00
HOUSING BENEFIT ADMIN,SWIPE CARDS,OCTOBER,32375,ALLPAY.NET LTD,26/11/2019,1616.41
MARKETS - OPERATIONS,PROTECTIVE CLOTHING,PROTECTIVE CLOTHING,B000020561/59122,SIGN IT UP,27/11/2019,920.30
GREEN INFRASTRUCTURE,GREEN INFRASTRUCTURE,DTY STONE WALLING - ROTHWELL HEIGHTS,B000020561/58693,ALAN RHODES,27/11/2019,2000.00
MARKETS - OPERATIONS,WATER CHARGES,ACC MARKET - 1610.19-15.11.19,B000020561/8325,WATER PLUS LTD,27/11/2019,3553.29
MAYORALTY,REMEMBRANCE SUNDAY EXPENSES,REMEMBRANCE SUNDAY  - TRAFFIC MGT,B000020561/34881,KAYS TRAFFIC MANAGEMENT SYSTEMS LTD,27/11/2019,4870.00
DISABLED FACILITIES GENERAL,CONTRACTOR OTHER,DISABLED FACILITIES GRANT,B000020561/59806,GREENWOOD PLUMBERS,27/11/2019,4870.00
ELMFIELD HALL FIRE RISK ASSESS,CONTRACTOR OTHER,FRA WORKS - ELMFIELD HALL,B000020561/37017,PILKINGTON BROS (CHURCH) LTD,27/11/2019,7555.28
HOUSING ADVICE,TEMPORARY ACCOMMODATION,ACCOMMODATION 02.09.19 - 09.09.19,B000020566/28199,HILL VIEW (PRIVATE) HOTEL,29/11/2019,440.00
ALLOTMENTS,GENERAL REPAIR & MAINT BLDGS,REMOVAL FLY TIPPING HEYS ALLOTS,B000020566/1248,DUNCAN CAMPBELL,29/11/2019,490.00
ALLOTMENTS,GENERAL REPAIR & MAINT BLDGS,FLY TIPPING REMOVAL WOODNOOK,B000020566/1248,DUNCAN CAMPBELL,29/11/2019,540.00
MAYORALTY,REMEMBRANCE SUNDAY EXPENSES,REMEMBRANCE SUNDAY SERVICE SHEETS,B000020566/17546,SCOTT DAWSON ADVERTISING LTD,29/11/2019,555.00
HOUSING ADVICE,TEMPORARY ACCOMMODATION,ACCOMMODATION 19.08.19 - 30.08.19,B000020566/28199,HILL VIEW (PRIVATE) HOTEL,29/11/2019,770.00
CUSTOMER SERVICES,AGENCY STAFF,TEMP STAFF W/E 24.11.19,B000020567/46341,MORGAN HUNT UK LTD,29/11/2019,874.25
ACC TOWN HALL,CLEANING OF BUILDINGS,BROADWAY CLEAN OCT 2019,B000020566/29112,HYNDBURN LEISURE,29/11/2019,936.00
HOUSING BENEFIT ADMINISTRATION,AGENCY STAFF,TEMP STAFF W/E 24.11.19,B000020567/33923,EDEN BROWN LTD,29/11/2019,1010.10
HOUSING ADVICE,GRANTS,GRANT AGREEMENT MH CLG DOMESTIC ABUSE SERVICES,B000020566/35258,HARV DOMESTIC VIOLENCE TEAM,29/11/2019,48309.50
DFG (AREA IMPROVEMENT),EXTERNAL CHARGES - DFG,DISABLED FACILITIES GRANT,B000020569/52714,THE INTELLIGENT DESIGN CENTRE LTD,30/11/2019,360.00
DISABLED FACILITIES GENERAL,CONTRACTOR OTHER,DISABLED FACILITIES GRANT,B000020569/7874,STANNAH LIFT SERVICES LIMITED,30/11/2019,894.00
DISABLED FACILITIES GENERAL,CONTRACTOR OTHER,DISABLED FACILITIES GRANT,B000020569/61433,JCM STEEL FABRICATIONS LTD,30/11/2019,2185.00
DISABLED FACILITIES GENERAL,CONTRACTOR OTHER,DISABLED FACILITIES GRANT,B000020569/45450,MERCERS BUILDERS LTD,30/11/2019,7500.00
DISABLED FACILITIES GENERAL,CONTRACTOR OTHER,DISABLED FACILITIES GRANT,B000020569/34573,MR R WILCOCK,30/11/2019,9880.00

