Service Cost Centre,Account Detail,Description,HBC ref no,Name,Payment date,Net Amount(£)
HOUSING ADVICE,RENT DEPOSIT SCHEME,RENT DEPOSIT,B000019824/58524,SHARP ESTATE AGENTS AND LETTINGS,31/10/2018,425.00
ACC TOWN CENTRE,EVENT EXPENDITURE,EVENT FILMING - NOV 18,B000019824/60610,DIGIFISH,31/10/2018,1160.00
HOUSING BENEFIT ADMINISTRATION,AGENCY STAFF,AGENCY STAFF ,B000019825/33923,EDEN BROWN LTD,31/10/2018,989.63
HAG EXTERNAL WORKS,CONTRACTOR OTHER,HAG STABLE DRIVEWAY,B000019825/37017,PILKINGTON BROS (CHURCH) LTD,31/10/2018,6402.00
CORPORATE PROPERTY,ASSET MAINT R&M,BLACKBURN RD HOARDING REPAIR,B000019825/37017,PILKINGTON BROS (CHURCH) LTD,31/10/2018,1918.00
CUSTOMER SERVICES,AGENCY STAFF,AGENCY STAFF ,B000019825/46341,MORGAN HUNT UK LTD,31/10/2018,865.64
REGISTRATION OF ELECTORS,CANVASS,RETURN POSTAGE CANVASS HEFS,B000019825/51517,ROYAL MAIL GROUP LTD,31/10/2018,424.20
HOUSING BENEFIT ADMINISTRATION,AGENCY STAFF,AGENCY STAFF - ,B000019825/55150,VENN GROUP LIMITED,31/10/2018,962.00
HOUSING BENEFIT ADMINISTRATION,AGENCY STAFF,AGENCY STAFF ,B000019825/55150,VENN GROUP LIMITED,31/10/2018,962.00
SCAITCLIFFE HOUSE,ASSET MAINT R&M,PCB REPLACED,B000019825/59916,CONCEPT ELEVATORS,31/10/2018,1337.04
ENVIRONMENTAL SERVICES,PARKS,PATIO SET,P-CARD - NOV 18,CAREALITY.CO.UK,04/10/2018,470.85
ENVIRONMENTAL SERVICES,CVMU,SPARE PARTS,P-CARD - NOV 18,MAJOR EQPT LTD,05/10/2018,333.86
ENVIRONMENTAL SERVICES,PARKS,GENERATOR,P-CARD - NOV 18,MACHINE MART,08/10/2018,519.00
HOUSING BENEFIT ADMIN,SWIPE CARDS,SEPTEMBER,30924,ALLPAY.NET LTD,15/10/2018,2006.32
HOUSING BENEFIT ADMIN,SECURITY SERVICE,G4S  SEPTEMBER,30924,G4S CASH SOLUTIONS,16/10/2018,318.07
LOCAL TAXATION,SUMMONSES,HMCTS,30924,MINISTRY OF JUSTICE,16/10/2018,2400.00
BANK CHARGES,BANK CHARGES,STREAMLINE,30924,NATWEST BANK,19/10/2018,1122.30
BANK CHARGES,BANK CHARGES,STREAMLINE,30924,NATWEST BANK,19/10/2018,1475.11

