Service Cost Centre,Account Detail,Description,HBC ref no,Name,Payment date,Net Amount(£)
DEVELOPMENT CONTROL B.U.,AGENCY STAFF,TEMP STAFF - W/E 09/10/22,B000023613/67448,MACDONALD & COMPANY,21/10/2022,846.00
DEVELOPMENT CONTROL B.U.,AGENCY STAFF,TEMP STAFF - W/E 02/10/22,B000023613/67448,MACDONALD & COMPANY,21/10/2022,1435.00
DEVELOPMENT CONTROL B.U.,AGENCY STAFF,TEMP STAFF- W/E 09/10/22,B000023613/67448,MACDONALD & COMPANY,21/10/2022,1445.25
DEVELOPMENT CONTROL B.U.,AGENCY STAFF,TEMP STAFF W/E 14/10/22,B000023613/67448,MACDONALD & COMPANY,21/10/2022,1527.25
DEVELOPMENT CONTROL B.U.,AGENCY STAFF,TEMP STAFF - W/E 16/10/22,B000023613/67448,MACDONALD & COMPANY,21/10/2022,1915.25
DEVELOPMENT CONTROL B.U.,AGENCY STAFF,TEMP STAFF - W/E 02/10/22,B000023613/67448,MACDONALD & COMPANY,21/10/2022,1938.75
ENVIRONMENTAL PROTECTION TEAM,ADVERTISING,JOB ADVERT FEE,B000023613/68028,PRIME START MEDIA LIMITED,21/10/2022,350.00
HYNDBURN CEMETERIES,AGENCY STAFF,AGENCY STAFF  W/E 02.10.2022,B000023615/19414,PROMAN SUPPLY CHAIN LTD,24/10/2022,547.91
RECYCLING COLLECTION,HIRED VEHICLE,VEHICLE HIRE - 17.10.22 TO 24.10.22,B000023615/2062,INTACK SELF DRIVE,24/10/2022,679.60
ACCRINGTON TOWN CENTRE,GENERAL SUBSCRIPTIONS,MEMBERSHIP FOR ATCM (ANNUAL 2022),B000023615/60667,ASSOCIATION OF TOWN CENTRE MANAGEMENT,24/10/2022,725.00
REFUSE COLLECTION,CLINICAL WASTE COLLECTION,CLINICAL WASTE  - DOMESTIC,B000023615/62108,RENTOKIL INITIAL UK LTD,24/10/2022,309.50
UNDERSPENDS,FEES-ANALYSTS & CONSULTANTS,CONSULTANCY WORK,B000023615/65816,BRADSHAW ADVISARY LTD,24/10/2022,5000.00
UNDERSPENDS,FEES-ANALYSTS & CONSULTANTS,CONSULTANCY WORK,B000023615/66553,WOMBLE BOND DICKINSON,24/10/2022,1007.50
UNDERSPENDS,FEES-ANALYSTS & CONSULTANTS,CONSULTANCY WORK,B000023615/66553,WOMBLE BOND DICKINSON,24/10/2022,1755.00
INSURANCES,REPAIRS TO REGALIA,COMPENSATION RECOVERY PAYMENTS,B000023615/67597,MUNICIPAL MUTUAL INSURANCE LIMITED,24/10/2022,287.50
INSURANCES,LEGAL FEES,CONTRIBUTION TO LEGAL FEES ,B000023615/67607,JIVA SOLICITORS LTD,24/10/2022,2942.80
ACCRINGTON TOWN CENTRE,EVENT EXPENDITURE,EVENT COST - RON HILL,B000023615/67878,THE RUNNING BEE FOUNDATION,24/10/2022,1900.00
TIPPING CHARGES,HIRED VEHICLE,EMPTY WASTE BAGS - 19.10.22,B000023615/9294,STANLEY BROTHERS (TIPPERS) LTD,24/10/2022,540.00
HUMAN RESOURCES,OD AND EQUALITY,ABRASIVE WHEEL TRAINING  ,B000023616/29643,TRAINING ASSESSMENT SAFETY CONSULTANTS LTD,24/10/2022,1060.00
REGISTRATION OF ELECTORS,TRAINING EXPENSES,AEA 2023 CONFERENCE,B000023616/37944,ASSOC. OF ELECTORAL ADMINISTRATORS,24/10/2022,675.00
SCAITCLIFFE HOUSE,MISC EXPENSES OTHER,CONFIDENTIAL WASTE -  OCTOBER 22,B000023616/54964,ECS LTD,24/10/2022,312.00
HEALTH FOOD & SAFETY,AGENCY STAFF,TEMP STAFF - W/C 10.10.22,B000023616/58852,OYSTER PARTNERSHIP,24/10/2022,858.00
PROPOSED SELEC LICENSING 2017,AGENCY STAFF,TEMP STAFF- W/B 10.10.22,B000023616/58852,OYSTER PARTNERSHIP,24/10/2022,1443.00
HMO,AGENCY STAFF,TEMP STAFF - W/C 10/10/22,B000023616/58852,OYSTER PARTNERSHIP,24/10/2022,1508.00
DEVELOPMENT CONTROL B.U.,PRINTING,PHOTOCOPIER COSTS,B000023616/60165,SPECIALIST COMPUTER CENTRES PLC,24/10/2022,754.67
REGISTRATION OF ELECTORS,CANVASS,FINAL CANVASS RUN 2022,B000023616/62168,CIVICA ELECTION SERVICES,24/10/2022,3998.41
ACCOUNTANCY,ADVERTISING,VACANCY ADVERT,B000023616/62354,REDACTIVE PUBLISHING LTD,24/10/2022,865.00
DFG Affordable Warmth Grant,CONTRACTOR OTHER,AFFORDABLE WARMTH GRANT,B000023616/64557,HARRIS HEATING (NW) LTD,24/10/2022,5475.00
HOUSING BENEFIT ADMIN,SWIPE CARDS,SEPTEMBER,35766,ALLPAY.NET LTD,26/10/2022,972.55
VEHICLE MAINT SUPERVISION,MATERIALS-DIRECT,SAFETY CURTAINS,B000023618/62055,EPIC MEDIA GROUP LIMITED,26/10/2022,1195.00
VEHICLE MAINT SUPERVISION,MATERIALS-DIRECT,FILTERS,B000023618/7688,AEBI SCHMIDT UK LTD,26/10/2022,535.79
DEVELOPMENT,EXTERNAL CHARGES - ESG,ESG FEES APR - AUG 22,B000023619/1957,HOMEWISE SOCIETY LTD,26/10/2022,3959.24
PARKS & OPEN SPACES,ASSET MAINT R&M,OAKHILL PARK FENCING,B000023619/20,A BYRNE FENCING,26/10/2022,1240.00
PARKS & OPEN SPACES,ASSET MAINT R&M,RHYDDINGS PARK COACH HOUSE INSTALL NEW FIRE PANEL,B000023619/24998,FULL CIRCUIT FIRE & SECURITY LTD,26/10/2022,1270.53
PARKS & OPEN SPACES,ASSET MAINT R&M,MEMORIAL PARK  REMOVE AND REPLACE TILES ,B000023619/37017,PILKINGTON BROS (CHURCH) LTD,26/10/2022,672.00
WPF LEISURE INV PROG,FEES-ANALYSTS & CONSULTANTS,LEISURE TRANSFORMATION WPF STAGE 2,B000023619/48468,ALLIANCE LEISURE SERVICES LTD,26/10/2022,53031.25
HLC LEISURE INV PROG,FEES-ANALYSTS & CONSULTANTS,LEISURE TRANSFORMATION HLC STAGE 2,B000023619/48468,ALLIANCE LEISURE SERVICES LTD,26/10/2022,56294.50
PARKS & OPEN SPACES,PRIVATE CONTRACTORS WORK,OAKHILL PARK BOWLS AND TENNIS PAV CLEANING OCT 22,B000023619/50873,SERVICEMASTER,26/10/2022,254.96
MARKETS - OPERATIONS,ASSET MAINT R&M,ACC MARKET HALL REMOVE LOOSE STONES,B000023619/59128,GEORGE PEARCE & SONS LTD,26/10/2022,984.00
LEISURE IN HYNDBURN,LIH R&M,ACC TOWN HALL  ROOF SAFETY RECOMMENDED WORKS,B000023619/66640,HIGHWIRE LTD,26/10/2022,750.00
HYNDBURN CEMETERIES,AGENCY STAFF,TEMP STAFF W/E 16/10/22,B000023620/19414,PROMAN SUPPLY CHAIN LTD,26/10/2022,547.91
HYNDBURN CEMETERIES,MATERIALS-DIRECT,POLYANTHUS MIXED  - MIXED,B000023620/28726,LES HALMAN NURSERIES LTD,26/10/2022,840.00
DOG WARDEN,KENNELING - DAYTIME,KENNELING COSTS,B000023620/36271,ASPEN VALLEY BOARDING KENNELS & CATTERY,26/10/2022,706.86
DOG WARDEN,KENNELING - DAYTIME,KENNELING CONTRACTS,B000023620/36271,ASPEN VALLEY BOARDING KENNELS & CATTERY,26/10/2022,985.94
VEHICLE MAINT SUPERVISION,VEHICLE LEASING,LEASE EXTENSION ,B000023620/37942,JCB FINANCE LTD,26/10/2022,455.40
PARKS & OPEN SPACES,PRIVATE CONTRACTORS WORK,CLEANING - OAKHILL,B000023620/50873,SERVICEMASTER,26/10/2022,311.86
PARKS & OPEN SPACES,PRIVATE CONTRACTORS WORK,CLEANING - WILSONS,B000023620/50873,SERVICEMASTER,26/10/2022,478.08
PARKS & OPEN SPACES,PRIVATE CONTRACTORS WORK,RHYDDINGS CLEANING,B000023620/50873,SERVICEMASTER,26/10/2022,717.14
PEST CONTROL,AGENCY STAFF,AGENCY STAFF  SEPTEMBER/OCTOBER 2022,B000023620/68043,PENDLE ENVIRONMENTAL SERVICES LIMITED,26/10/2022,4620.00
LAND CHARGES,SEARCH FEES,LOCAL LAND CHARGE SEARCH,B000023622/2496,LANCASHIRE COUNTY COUNCIL,26/10/2022,523.90
LEISURE IN HYNDBURN,GRANTS-GENERAL,LEISURE PASS INDUCTIONS,B000023622/29112,HYNDBURN LEISURE,26/10/2022,420.00
LEISURE IN HYNDBURN,GRANTS-GENERAL,ARMED FORCES LEISURE PASSES,B000023622/29112,HYNDBURN LEISURE,26/10/2022,777.40
LEISURE IN HYNDBURN,GRANTS-GENERAL,LEISURE PASS CONTRIBS JUL SEP 22,B000023622/29112,HYNDBURN LEISURE,26/10/2022,2554.00
DFG Affordable Warmth Grant,CONTRACTOR OTHER,AFFORDABLE WARMTH GRANT,B000023622/64557,HARRIS HEATING (NW) LTD,26/10/2022,2345.00
PARKS & OPEN SPACES,PLAYGROUND REPAIRS,SPOT WELDING ON SKATEBOARD RAMP ,B000023623/20,A BYRNE FENCING,26/10/2022,540.00
PARKS & OPEN SPACES,PRIVATE CONTRACTORS WORK,FIT 8 SIGN POSTS,B000023623/20,A BYRNE FENCING,26/10/2022,880.00
PARKS & OPEN SPACES,PRIVATE CONTRACTORS WORK,REMOVE OLD STONE SEATING FEATURE ,B000023623/20,A BYRNE FENCING,26/10/2022,1150.00
WILLOWS LANE DEPOT,DEPOT COSTS,IBC BUND,B000023623/47016,J E MORTEN LTD,26/10/2022,650.00
WILLOWS LANE DEPOT,FUEL ADDITIVES,AD BLUE,B000023623/47016,J E MORTEN LTD,26/10/2022,750.00
WILLOWS LANE DEPOT,DEPOT COSTS,ECONOMY LOCKER 4 DOOR,B000023623/67049,FURNITURE@ WORK LIMITED,26/10/2022,536.40
DISABLED FACILITIES GENERAL,CONTRACTOR OTHER,DISABLED FACILITIES GRANT,B000023624/30178,B3P SERVICES LTD,26/10/2022,8436.00
HOUSING ADVICE,DOMESTIC ABUSE SAFE ACCOMODATN,SUPPORT FOR VICTIMS OF DOMESTIC ABUSE ,B000023624/35258,HARV DOMESTIC VIOLENCE TEAM,26/10/2022,61756.00
PARKS & OPEN SPACES,PRIVATE CONTRACTORS WORK,MILNSHAW PARK PAVILION -WEEKLY CLEANING OCTOBER 22,B000023624/50873,SERVICEMASTER,26/10/2022,318.79
MAYORALTY,REMEMBRANCE SUNDAY EXPENSES,28 - REMEMBRANCE DAY WREATHS,B000023624/59312,THE ROYAL BRITISH LEGION,26/10/2022,560.00
LEISURE IN HYNDBURN,ELECTRICITY,SPORTS CENTRE - 01.07.22 - 31.07.22,B000023624/59343,EDF ENERGY,26/10/2022,4875.20
DISABLED FACILITIES GENERAL,CONTRACTOR OTHER,DISABLED FACILITIES GRANT,B000023624/61963,SMART BUILDING SOLUTIONS BLACKBURN LTD,26/10/2022,17000.00
HUMAN RESOURCES,OD AND EQUALITY,MENOPAUSE AWARENESS TRAINING,B000023624/68044,MENOPAUSE IN THE WORKPLACE LIMITED,26/10/2022,1700.00
ACCOUNTANCY,AGENCY STAFF,TEMP STAFF - W/E 23.10.22,B000023625/63907,BUTLER ROSE,26/10/2022,463.90
ACCOUNTANCY,AGENCY STAFF,TEMP STAFF -  W/E 16.10.22,B000023625/63907,BUTLER ROSE,26/10/2022,487.10
ACCOUNTANCY,AGENCY STAFF,TEMP STAFF - W/E 25.09.22,B000023625/63907,BUTLER ROSE,26/10/2022,556.68
ACCOUNTANCY,AGENCY STAFF,TEMP STAFF -  W/E 18.09.22,B000023625/63907,BUTLER ROSE,26/10/2022,916.20
LOCAL TAXATION,AGENCY STAFF,TEMP STAFF WE 23.10.22 ,B000023628/33923,EDEN BROWN LIMITED,31/10/2022,1284.02
HYNDBURN CEMETERIES,GENERAL GROUNDS MAINTENANCE,ACC CREM CHAPEL EXTERNAL WORKS,B000023628/37017,PILKINGTON BROS (CHURCH) LTD,31/10/2022,3746.00
CUSTOMER SERVICES,AGENCY STAFF,STAFF WE 23.10.22 ,B000023628/46341,MORGAN HUNT UK LTD,31/10/2022,918.00
PARKS & OPEN SPACES,ASSET MAINT R&M,RHYDDINGS PARK DRAINAGE REPAIRS,B000023628/52330,JOHN WADE GROUNDWORKS LTD,31/10/2022,6196.88
HOUSING BENEFIT ADMINISTRATION,AGENCY STAFF,TEMP STAFF WE 16.10.22 ,B000023628/55150,VENN GROUP LIMITED,31/10/2022,1147.00
COUNCIL TAX REBATE,AGENCY STAFF,TEMP STAFF WE 23.10.22,B000023628/60568,CUMMINS MELLOR,31/10/2022,895.58
DISABLED FACILITIES GENERAL,CONTRACTOR OTHER,DISABLED FACILITIES GRANT,B000023628/64332,R W BUILDING AND DEVELOPMENT,31/10/2022,1141.25
DFG Affordable Warmth Grant,CONTRACTOR OTHER,AFFORDABLE WARMTH GRANT,B000023628/64557,HARRIS HEATING (NW) LTD,31/10/2022,4985.00
DISABLED FACILITIES GENERAL,CONTRACTOR OTHER,DISABLED FACILITIES GRANT,B000023629/50640,PRISM MEDICAL UK,31/10/2022,2546.00
DISABLED FACILITIES GENERAL,CONTRACTOR OTHER,DISABLED FACILITIES GRANT,B000023630/34573,MR R WILCOCK,31/10/2022,747.82
DEVELOPMENT CONTROL B.U.,AGENCY STAFF,TEMP STAFF W/C 17.10.22 ,B000023630/58852,OYSTER PARTNERSHIP,31/10/2022,463.20
DEVELOPMENT CONTROL B.U.,AGENCY STAFF,TEMP STAFF W/E 12.9.22,B000023630/58852,OYSTER PARTNERSHIP,31/10/2022,463.20
DEVELOPMENT CONTROL B.U.,AGENCY STAFF,TEMP STAFF W/E 19.9.22 ,B000023630/58852,OYSTER PARTNERSHIP,31/10/2022,463.20
DEVELOPMENT CONTROL B.U.,AGENCY STAFF,TEMP STAFF W/C 3.10.22,B000023630/58852,OYSTER PARTNERSHIP,31/10/2022,667.50
DEVELOPMENT CONTROL B.U.,AGENCY STAFF,TEMP STAFF W/C 10.10.22,B000023630/58852,OYSTER PARTNERSHIP,31/10/2022,956.75
DEVELOPMENT CONTROL B.U.,AGENCY STAFF,TEMP STAFF W/C 17.10.22 ,B000023630/58852,OYSTER PARTNERSHIP,31/10/2022,1602.00
GREEN INFRASTRUCTURE,FEES-ANALYSTS & CONSULTANTS,DEVELOPMENT WORK - KEMP DELPH PROJECT,B000023630/61128,PROFFITTS,31/10/2022,673.00
DEVELOPMENT CONTROL B.U.,AGENCY STAFF,TEMP STAFF W/E 23.10.22 ,B000023630/67448,MACDONALD & COMPANY,31/10/2022,1496.50
DEVELOPMENT CONTROL B.U.,AGENCY STAFF,TEMP STAFF W/E 23.10.22 ,B000023630/67448,MACDONALD & COMPANY,31/10/2022,1527.50
