Service Cost Centre,Account Detail,Description,HBC ref no,Name,Payment date,Net Amount(£)
PROPOSED SELEC LICENSING 2017,AGENCY STAFF,TEMP STAFF W/E 2.1.23 ,B000023785/58852,OYSTER PARTNERSHIP,16/01/2023,1443.00
PROPOSED SELEC LICENSING 2017,AGENCY STAFF,TEMP STAFF W/E 19.12.22,B000023785/58852,OYSTER PARTNERSHIP,16/01/2023,1560.00
PROPOSED SELEC LICENSING 2017,AGENCY STAFF,TEMP STAFF W/E 12.12.22 ,B000023785/58852,OYSTER PARTNERSHIP,16/01/2023,1735.50
PROPOSED SELEC LICENSING 2017,AGENCY STAFF,TEMP STAFF W/E 28.11.22 ,B000023785/58852,OYSTER PARTNERSHIP,16/01/2023,1735.50
PROPOSED SELEC LICENSING 2017,AGENCY STAFF,TEMP STAFF W/E 5.12.22 ,B000023785/58852,OYSTER PARTNERSHIP,16/01/2023,1748.37
ENVIRONMENTAL PROTECTION,AGENCY STAFF,TEMP STAFF W/E 8.1.23,B000023785/61860,VIVID RESOURCING,16/01/2023,283.50
ENVIRONMENTAL PROTECTION,AGENCY STAFF,TEMP STAFF WE/ 8.1.23 ,B000023785/61860,VIVID RESOURCING,16/01/2023,1508.15
HOUSING STANDARDS,AGENCY STAFF,TEMP STAFF W/ER 1.1.23,B000023785/61860,VIVID RESOURCING,16/01/2023,1569.00
ACC TOWN HALL,CLEANING OF BUILDINGS,BROADWAY CLEANING,B000023788/29112,HYNDBURN LEISURE,17/01/2023,991.19
ACC TOWN HALL,CLEANING OF BUILDINGS,BROADWAY CLEANING,B000023788/29112,HYNDBURN LEISURE,17/01/2023,1095.03
MARKETS - OPERATIONS,ASSET MAINT R&M,ACCRINGTON MARKET HALL- REPAIR DOOR CLOSERS ON ENTRANCE DOORS,B000023788/37017,PILKINGTON BROS (CHURCH) LTD,17/01/2023,296.20
MARKETS - OPERATIONS,ASSET MAINT R&M,ACC MARKET HALL- REPAIR DIGI LOCK ,B000023788/37017,PILKINGTON BROS (CHURCH) LTD,17/01/2023,327.50
WILLOWS LANE STORES UPGRADE,CONTRACTOR OTHER,WILLOWS LANE REPLACEMENT DOORS ,B000023788/37017,PILKINGTON BROS (CHURCH) LTD,17/01/2023,11245.63
HLC 3G PITCH REPLACEMENT,MISCELLANEOUS,PROFESSIONAL SERVICES,B000023789/48468,ALLIANCE LEISURE SERVICES LTD,17/01/2023,51440.95
PARKS & OPEN SPACES,ELECTRICITY,RHYDDINGS PARK COACH HOUSE - ELECTRIC 1.12.22-31.12.22,B000023789/59343,EDF ENERGY,17/01/2023,775.66
ACC TOWN HALL,ELECTRICITY,TOWN HALL ELECTRIC  1.12.22 - 31.12.22,B000023789/59343,EDF ENERGY,17/01/2023,2290.67
LEISURE IN HYNDBURN,ELECTRICITY,MERCER HALL - ELECTRIC 1.12.22 - 31.12.22,B000023789/59343,EDF ENERGY,17/01/2023,2381.41
LIBRARY ST DEPOT,ELECTRICITY,CVMU - ELECTRIC 1.12.22 - 31.12.22,B000023789/59343,EDF ENERGY,17/01/2023,2460.89
MARKETS - OPERATIONS,ELECTRICITY,ACCRINGTON MARKET HALL - ELECTRIC 1.12.22 - 31.12.22,B000023789/59343,EDF ENERGY,17/01/2023,5141.85
SCAITCLIFFE HOUSE,ELECTRICITY,SCAITCLIFFE HOUSE - ELECTRIC1.12.22 - 31.12.22,B000023789/59343,EDF ENERGY,17/01/2023,7573.06
DISABLED FACILITIES GENERAL,CONTRACTOR OTHER,DISABLED FACILITIES GRANT,B000023789/59806,GREENWOOD PLUMBERS,17/01/2023,3970.00
ACCRINGTON TOWN CENTRE,EVENT EXPENDITURE,EVENT COST - XMAS,B000023791/29112,HYNDBURN LEISURE,18/01/2023,8750.00
WASTE SERVICES,AGENCY STAFF,AGENCY STAFF - W/C 30.10.22,B000023791/61971,RAPID RECRUIT LTD,18/01/2023,375.11
WASTE SERVICES,AGENCY STAFF,AGENCY STAFF - W/C 2.10.22,B000023791/61971,RAPID RECRUIT LTD,18/01/2023,385.69
WASTE SERVICES,AGENCY STAFF,AGENCY STAFF - W/C 4.9.22,B000023791/61971,RAPID RECRUIT LTD,18/01/2023,428.61
WASTE SERVICES,AGENCY STAFF,AGENCY STAFF - W/C 23.10.22,B000023791/61971,RAPID RECRUIT LTD,18/01/2023,482.11
WASTE SERVICES,AGENCY STAFF,AGENCY STAFF - W/C 9.10.22,B000023791/61971,RAPID RECRUIT LTD,18/01/2023,482.11
WASTE SERVICES,AGENCY STAFF,AGENCY STAFF - W/C 25.9.22,B000023791/61971,RAPID RECRUIT LTD,18/01/2023,533.39
WASTE SERVICES,AGENCY STAFF,AGENCY STAFF - W/C 16.10.22,B000023791/61971,RAPID RECRUIT LTD,18/01/2023,535.76
WASTE SERVICES,AGENCY STAFF,AGENCY STAFF - W/C 18.9.22,B000023791/61971,RAPID RECRUIT LTD,18/01/2023,535.76
WASTE SERVICES,AGENCY STAFF,AGENCY STAFF - W/C 11.9.22,B000023791/61971,RAPID RECRUIT LTD,18/01/2023,535.76
UNDERSPENDS,FEES-ANALYSTS & CONSULTANTS,LEGAL ADVICE/ WORK,B000023791/66553,WOMBLE BOND DICKINSON,18/01/2023,2200.00
UNDERSPENDS,FEES-ANALYSTS & CONSULTANTS,PROPERTY ACQUISITION ADVICE,B000023791/66574,CBRE LTD,18/01/2023,6000.00
HOUSING ADVICE,ROUGH SLEEPING INTIATIVE,RENT DEPOSIT,B000023792/26944,EAFIELD & MAPLE,18/01/2023,850.00
COMPUTER SERVICES,TELEPHONES,CHARGES 01.01.23 - 31.01.23,B000023792/46800,CLOUDCOCO LIMITED,18/01/2023,2182.67
PLANNING POLICY B.U.,AGENCY STAFF,TEMP STAFF - W/C 02.01.23,B000023792/58852,OYSTER PARTNERSHIP,18/01/2023,1246.00
HMO,AGENCY STAFF,TEMP STAFF- W/C 24.10.22,B000023792/58852,OYSTER PARTNERSHIP,18/01/2023,1256.00
HMO,AGENCY STAFF,TEMP STAFF W/C 02.01.23,B000023792/58852,OYSTER PARTNERSHIP,18/01/2023,1612.00
COMPUTER SERVICES,RENTAL & MAINT SOFTWARE MISC,50 ARCSERVE LICENSES FOR OFFICE 365,B000023794/36434,BYTES SOFTWARE SERVICES LTD,18/01/2023,2043.76
LICENSING,OFFICE CONSUMABLES,2 X HPCF226X TONER,B000023794/53622,SPECTRUM COMPUTER SUPPLIES LTD,18/01/2023,310.86
CRM DIGITAL SERVICES,RENTAL & MAINT SOFTWARE MISC,WASTE SERVICES MODULES,B000023794/68117,ABAVUS LTD,18/01/2023,52600.00
LOCAL TAXATION,AGENCY STAFF,AGENCY STAFF - W/E 15.1.23,B000023797/33923,EDEN BROWN LIMITED,20/01/2023,937.75
HOUSING BENEFIT ADMINISTRATION,AGENCY STAFF,AGENCY STAFF - W/E 15.1.23,B000023797/33923,EDEN BROWN LIMITED,20/01/2023,996.45
CUSTOMER SERVICES,AGENCY STAFF,AGENCY STAFF W/E 15.1.23,B000023797/46341,MORGAN HUNT UK LTD,20/01/2023,877.50
ACCOUNTANCY,SUBSIDISED PROFESSIONAL SUBS,2023 SUBS,B000023797/58571,CIMA,20/01/2023,424.00
HEALTH FOOD & SAFETY,AGENCY STAFF,AGENCY STAFF -  W/C 09/01/23,B000023797/58852,OYSTER PARTNERSHIP,20/01/2023,799.24
HOUSING STANDARDS,AGENCY STAFF,AGENCY STAFF - W/C 02.01.23 ,B000023797/58852,OYSTER PARTNERSHIP,20/01/2023,1154.40
SYRIAN RESETTLEMENT PROGRAMME,MEET & GREET/ORIENTATION/CASEW,GLOBAL RESETTLEMENT SCHEME ,B000023797/60802,CALICO ENTERPRISE,20/01/2023,25000.00
HOUSING ADVICE,ROUGH SLEEPING INTIATIVE,RENT DEPOSIT,B000023797/68199,LIFESTYLE,20/01/2023,575.00
CORPORATE PROPERTY,GENERAL REPAIR & MAINT BLDGS,SURVEY LIGHTING AND EMERGENCY LIGHTING,B000023798/57949,STEVEN MERCER ELECTRICAL CONTRACTORS LIMITED,23/01/2023,325.62
ACCOUNTANCY,AGENCY STAFF,TEMP STAFF W/E 9.1.23 ,B000023798/58852,OYSTER PARTNERSHIP,23/01/2023,3300.00
ENVIRONMENTAL PROTECTION,AGENCY STAFF,TEMP STAFF W/E 15.1.23,B000023798/61860,VIVID RESOURCING,23/01/2023,472.50
ENVIRONMENTAL PROTECTION,AGENCY STAFF,TEMP STAFF W/E 15.1.23 ,B000023798/61860,VIVID RESOURCING,23/01/2023,1800.05
HOUSING STANDARDS,AGENCY STAFF,TEMP STAFF W/E 8.1.23,B000023798/61860,VIVID RESOURCING,23/01/2023,2335.20
WILLOWS LANE DEPOT,ASSET MAINT R&M,REPAIR BURST PIPE,B000023798/64332,R W BUILDING AND DEVELOPMENT,23/01/2023,300.00
WILLOWS LANE DEPOT,ASSET MAINT R&M,LEAK IN HEATING SYSTEM,B000023798/64332,R W BUILDING AND DEVELOPMENT,23/01/2023,600.00
PLANNING POLICY B.U.,AGENCY STAFF,TEMP STAFF W/C 09/01/23,B000023801/58852,OYSTER PARTNERSHIP,24/01/2023,1646.50
PROPOSED SELEC LICENSING 2017,AGENCY STAFF,TEMP STAFF W/C 09/01/23,B000023801/58852,OYSTER PARTNERSHIP,24/01/2023,1735.50
Corporate Property Bus Unit,AGENCY STAFF,TEMP STAFF  W/C 9TH JAN 23,B000023801/61657,G2 RECRUITMENT SOLUTIONS,24/01/2023,2025.00
REGISTRATION OF ELECTORS,CANVASS,AUTO RESPONSES CANVASS 22,B000023801/62168,CIVICA ELECTION SERVICES,24/01/2023,3289.82
ACCRINGTON TOWN CENTRE,T C PROMOTIONS,AUDIT OF TOWN CENTRE RADIOS,B000023803/41111,RADIO SERVICE,24/01/2023,696.92
ACCRINGTON TOWN CENTRE,EVENT EXPENDITURE,NEW RADIO REPEATER FOR TOWN CENTRE RADIOS,B000023803/41111,RADIO SERVICE,24/01/2023,1975.00
VEHICLE MAINT SUPERVISION,IMPLEMENTS & TOOLS,SUCTION DRUM WITH FITTINGS,B000023804/54845,NORTH WEST TRADING COMPANY LTD,24/01/2023,1915.00
VEHICLE MAINT SUPERVISION,CLEANING MATERIALS,CLEANING PRODUCTS,B000023804/666,"BUBBLES, BRUSHES & WIPER CO LTD",24/01/2023,271.84
VEHICLE MAINT SUPERVISION,MATERIALS-DIRECT,OIL SEALS AND HOUSINGS,B000023804/7688,AEBI SCHMIDT UK LTD,24/01/2023,293.46
VEHICLE MAINT SUPERVISION,MATERIALS-DIRECT,NOZZLE PLATE,B000023804/7688,AEBI SCHMIDT UK LTD,24/01/2023,314.41
VEHICLE MAINT SUPERVISION,MATERIALS-DIRECT,BALL JOINT - BELTS,B000023804/7688,AEBI SCHMIDT UK LTD,24/01/2023,689.52
UNDERSPENDS,MARKETING COMMUNICATIONS,ANNUAL CONTRIBUTION,B000023805/54892,MARKETING LANCASHIRE LTD,25/01/2023,3010.00
LEISURE IN HYNDBURN,GENERAL SUBSCRIPTIONS,ACTIVE LANCASHIRE CONTRIBUTION,B000023805/60804,ACTIVE LANCASHIRE,25/01/2023,2000.00
WILLOWS LANE DEPOT,FUEL ADDITIVES,AD BLUE,B000023806/47016,J E MORTEN LTD,25/01/2023,680.00
PARKS & OPEN SPACES,MATERIALS-DIRECT,900X 40 X 5MM ALUMINIUM FLAT BAR,B000023806/8397,W & G POLLARD (ACCRINGTON) LIMITED,25/01/2023,302.00
HOUSING BENEFIT ADMIN,ALLPAY,DECEMBER,35978,ALLPAY.NET LTD,26/01/2023,956.8
MARKETS - OPERATIONS,WATER CHARGES,WATER MARKET HALL,B000023808/8325,WATER PLUS LTD,28/01/2023,635.66
HOUSING BENEFIT ADMINISTRATION,AGENCY STAFF,TEMP STAFF WE 22.01.23 ,B000023809/33923,EDEN BROWN LIMITED,30/01/2023,1010.10
LOCAL TAXATION,AGENCY STAFF,TEMP STAFF WE 22.01.23 ,B000023809/33923,EDEN BROWN LIMITED,30/01/2023,1292.08
CUSTOMER SERVICES,AGENCY STAFF,TEMP STAFF WE 22.01.23 ,B000023809/46341,MORGAN HUNT UK LTD,30/01/2023,918.00
HOUSING ADVICE,PERSONALISED BUDGETS,RENT DEPOSIT,B000023809/61195,H2 HOMES LETTINGS & PROPERTY SERVICES,30/01/2023,350.00
HOUSING ADVICE,PERSONALISED BUDGETS,RENT DEPOSIT ,B000023809/61195,H2 HOMES LETTINGS & PROPERTY SERVICES,30/01/2023,400.00
HOUSING ADVICE,PERSONALISED BUDGETS,RENT DEPOSIT ,B000023809/61195,H2 HOMES LETTINGS & PROPERTY SERVICES,30/01/2023,400.00
ACCOUNTANCY,AGENCY STAFF,TEMP STAFF WE 18.12.22,B000023809/63907,BUTLER ROSE,30/01/2023,586.16
ACCOUNTANCY,AGENCY STAFF,TEMP STAFF WE 15.01.23 ,B000023809/63907,BUTLER ROSE,30/01/2023,945.04
DISABLED FACILITIES GENERAL,CONTRACTOR OTHER,DISABLED FACILITIES GRANT,B000023811/25868,HYNDBURN PLUMBING & HEATING SERVICES,30/01/2023,4545.00
COMPUTER SERVICES,TELEPHONES,CHARGES - JANUARY 23,B000023811/40272,CABLE & WIRELESS,30/01/2023,792.51
HOUSING STANDARDS,AGENCY STAFF,TEMP STAFF - W/C 09.01.23,B000023811/58852,OYSTER PARTNERSHIP,30/01/2023,771.16
HMO,AGENCY STAFF,TEMP STAFF- W/C 09.01.23,B000023811/58852,OYSTER PARTNERSHIP,30/01/2023,1300.00
HOUSING STANDARDS,AGENCY STAFF,TEMP STAFF- W/C 09.01.23,B000023811/58852,OYSTER PARTNERSHIP,30/01/2023,1443.00
DISABLED FACILITIES GENERAL,CONTRACTOR OTHER,DISABLED FACILITIES GRANT,B000023811/61433,JCM STEEL FABRICATIONS LTD,30/01/2023,295.00
HUNCOAT HOUSING ZONE,FEES-ANALYSTS & CONSULTANTS,PROFESSIONAL SERVICES,B000023811/65514,AVISON YOUNG (UK) LTD,30/01/2023,3118.00
CLAYTON FACELIFTS,CONTRACTOR OTHER,EMERGENCY WORKS GRANT,B000023811/68194,CARPENTRY & JOINERY BY MARK BANYARD,30/01/2023,5800.00
DISABLED FACILITIES GENERAL,CONTRACTOR OTHER,DISABLED FACILITIES GRANT,B000023812/34573,MR R WILCOCK,30/01/2023,4000.00
CUSTOMER SERVICES,COMPUTER RENTAL & MAINT,INATTEND PROVISIONING LICENCES,B000023812/46800,CLOUDCOCO LIMITED,30/01/2023,2050.00
DISABLED FACILITIES GENERAL,CONTRACTOR OTHER,DISABLED FACILITIES GRANT,B000023814/31205,BRYAN LEE BUILDING CONTRACTORS LTD,31/01/2023,15844.59
MAYORALTY,CIVIC LUNCHEON,ENGRAVED DOOR PLAQUES,B000023814/54933,THE SMALL SIGN COMPANY,31/01/2023,297.00
DISABLED FACILITIES GENERAL,CONTRACTOR OTHER,DISABLED FACILITIES GRANT,B000023814/63486,CONSULTANTS & SPECIALIST SURVEYORS LTD,31/01/2023,325.00
SECURITY EQUIPMENT,EQUIPMENT,PEEL AND BARNFIELD AREA GRANT,B000023814/63869,HYNDBURN HOMEWISE SOCIETY LIMITED,31/01/2023,2000.00
VEHICLE MAINT SUPERVISION,MATERIALS-DIRECT,INSTALL CCTV,B000023815/24998,FULL CIRCUIT FIRE & SECURITY LTD,31/01/2023,651.12
PARKS & OPEN SPACES,ASSET MAINT R&M,FENCING REPAIRS ROE GREAVE,B000023816/20,A BYRNE FENCING,31/01/2023,1863.00
HOUSING BENEFIT ADMINISTRATION,OFFICE CONSUMABLES,WHINNEY HILL 31.01.23,B000023816/45458,ADA GLOSSOP LTD,31/01/2023,1320.00
CORP & DEM CORE,GENERAL SUBSCRIPTIONS,HBC CONTRIBUTION TO PENNINE LANCS CSP,B000023816/552,BLACKBURN WITH DARWEN BOROUGH COUNCIL,31/01/2023,1500.00
HOUSING ADVICE,TEMPORARY ACCOMMODATION,ACCOMMODATION  12.01.23 - 19.01.23,B000023816/67383,MOLESWORTH HOTEL,31/01/2023,553.00
HOUSING BENEFIT ADMINISTRATION,OFFICE CONSUMABLES,WHINNEY HILL JAN 23,B000023816/67784,CHEVAL SOCIAL MANAGEMENT,31/01/2023,732.00
PARKS & OPEN SPACES,AGENCY STAFF,AGENCY STAFF - W/E 22.1.23,B000023817/19414,PROMAN SUPPLY CHAIN LTD,31/01/2023,263.70
PARKS & OPEN SPACES,AGENCY STAFF,AGENCY STAFF - W/E 15.1.23,B000023817/19414,PROMAN SUPPLY CHAIN LTD,31/01/2023,461.48
HYNDBURN CEMETERIES,AGENCY STAFF,AGENCY STAFF - W/E 15.1.23,B000023817/19414,PROMAN SUPPLY CHAIN LTD,31/01/2023,508.35
HYNDBURN CEMETERIES,AGENCY STAFF,AGENCY STAFF - W/E  22.1.23,B000023817/19414,PROMAN SUPPLY CHAIN LTD,31/01/2023,584.91
ACCRINGTON CREMATORIUM,BOOK OF REMEMBRANCE,BOOK OF REMEMBERANCE INSC,B000023817/23978,CALLIGRAPHY UK LTD,31/01/2023,390.60
ACCRINGTON CREMATORIUM,URNS & CASKETS,ASHES BOXES AND BAGS,B000023817/27901,TELESHORE (UK) LTD,31/01/2023,831.00
ACCRINGTON TOWN CENTRE,EVENT EXPENDITURE,EVENT COST - PRE EVENT BOOK DA6Y,B000023817/47786,HYNDBURN ARTS LIMITED,31/01/2023,2900.00
HYNDBURN CEMETERIES,NEW SEATS,BENCH - REFURBISHED,B000023817/54326,ARK PLASTICS LTD,31/01/2023,1295.00
ACCRINGTON CREMATORIUM,VISUAL TRIBUTES,MEDIA CHARGES,B000023817/55609,OBITUS (VIVEDIA LTD),31/01/2023,1235.00
DISABLED FACILITIES GENERAL,CONTRACTOR OTHER,DISABLED FACILITIES GRANT,B000023818/31295,ASTOR-BANNERMAN (MEDICAL)LTD,31/01/2023,15450.52
DISABLED FACILITIES GENERAL,CONTRACTOR OTHER,DISABLED FACILITIES GRANT,B000023818/67621,BUILDEASI NW LTD,31/01/2023,7832.84
DISABLED FACILITIES GENERAL,CONTRACTOR OTHER,DISABLED FACILITIES GRANT,B000023818/7874,STANNAH LIFT SERVICES LIMITED,31/01/2023,10515.00
MARKETS - OPERATIONS,CLEANING OF BUILDINGS,CLEANING OCT 22,B000023819/50873,SERVICEMASTER,31/01/2023,1359.98
MARKETS - OPERATIONS,MARKETING INITIATIVES,THEMED EVENT 17-18TH FEB 23,B000023819/68209,JUST IMAGINE EVENTS LIMITED,31/01/2023,500.00
PARKS & OPEN SPACES,IMPLEMENTS & TOOLS,CHAIN SHARPENER,B000023820/442,BALMERS GARDEN MACHINERY,31/01/2023,750.00
PARKS & OPEN SPACES,IMPLEMENTS & TOOLS,CORDLESS LONG REACH HEDGE TRIMMER,B000023820/54462,TUDOR ENVIRONMENTAL,31/01/2023,397.70
PARKS & OPEN SPACES,IMPLEMENTS & TOOLS,STLFSA135 FSA GSB SUPPLIED WITH BLADE ONLY,B000023820/54462,TUDOR ENVIRONMENTAL,31/01/2023,754.40
