Service Cost Centre,Account Detail,Description,HBC ref no,Name,Payment date,Net Amount(£)
WASTE SERVICES,AGENCY STAFF,TEMP STAFF 12.9.21 ,B000022556/60568,CUMMINS MELLOR,21/09/2021,610.50
ACCRINGTON TOWN CENTRE,GENERAL SUBSCRIPTIONS,MEMBERSHIP 2021,B000022556/60667,ASSOCIATION OF TOWN CENTRE MANAGEMENT,21/09/2021,695.00
COVID MARSHALLS,AGENCY STAFF,TEMP STAFF 15.8.21 ,B000022556/61860,VIVID RESOURCING,21/09/2021,877.50
TIPPING CHARGES,HIRED VEHICLE,HIRE OF VEHICLE 9.9.21,B000022556/7871,STANLEY BROS TIPPERS LTD,21/09/2021,450.00
ENVIRONMENTAL PROTECTION TEAM,AGENCY STAFF,TEMP STAFF 06.09.21,B000022557/58852,OYSTER PARTNERSHIP,22/09/2021,1628.34
CUSTOMER SERVICES,AGENCY STAFF,AGENCY STAFF WE 12.09.21,B000022557/60568,CUMMINS MELLOR,22/09/2021,552.75
ECONOMIC DEVELOPMENT LEVEL UP,FEES-ANALYSTS & CONSULTANTS,AUGUST 2021,B000022557/66485,CHEREGEN,22/09/2021,2083.33
MARKETS - OPERATIONS,ASSET MAINT R&M,MARKET HALL  TESTING SAFETY CABLES,B000022557/66640,HIGHWIRE LTD,22/09/2021,380.00
LICENSING,OFFICE CONSUMABLES,GOODS FOR TAXI LICENSING,B000022559/21487,VIP-SYSTEM LTD,22/09/2021,1070.55
LCC COVID PREVENTION,IMPLEMENTS & TOOLS,LOWER FOLD BOWLS PAVILLION DEMOLITION,B000022559/28458,MARCHBRIDGE BUILDERS LTD,22/09/2021,492.00
MAYORALTY,CIVIC LUNCHEON,GOODS FOR MAYOR MAKING,B000022559/29112,HYNDBURN LEISURE,22/09/2021,271.00
HOUSING BENEFIT ADMINISTRATION,AGENCY STAFF,AGENCY STAFF W/E 08.08.21,B000022559/33923,EDEN BROWN LIMITED,22/09/2021,1010.10
DISABLED FACILITIES GENERAL,CONTRACTOR OTHER,DISABLED FACILITIES GRANT,B000022559/34573,MR R WILCOCK,22/09/2021,1226.00
DISABLED FACILITIES GENERAL,CONTRACTOR OTHER,DISABLED FACILITIES GRANT,B000022559/34573,MR R WILCOCK,22/09/2021,10000.00
CUSTOMER SERVICES,AGENCY STAFF,STAFF W.E 12.09.21,B000022559/46341,MORGAN HUNT UK LTD,22/09/2021,1004.92
BULLOUGH PARK BLD RATIONALISAT,CONTRACTOR OTHER,LOWER FOLD BOWLS PARK PAV,B000022559/52330,JOHN WADE GROUNDWORKS LTD,22/09/2021,290.00
HOUSING BENEFIT ADMINISTRATION,AGENCY STAFF,AGENCY STAFF W/E 12.09.21,B000022559/55150,VENN GROUP LIMITED,22/09/2021,1110.00
DISABLED FACILITIES GENERAL,CONTRACTOR OTHER,DISABLED FACILITIES GRANT,B000022559/59128,GEORGE PEARCE & SONS LTD,22/09/2021,17302.00
PUBLIC TRANSPORT,MAINTENANCE,BUS SHELTER REPAIRS,B000022559/8372,VICTORIA GLASS JOINERY & PLUMBING LTD,22/09/2021,1475.00
PARKS & OPEN SPACES,PRIVATE CONTRACTORS WORK,CARRY OUT TREE WORK ,B000022561/24202,MARK RIDING TREE SERVICES,22/09/2021,750.00
WILLOWS LANE DEPOT,DEPOT COSTS,TRANSPORT 20 FOOT SHIPPING CONTAINER,B000022561/39746,ASSURED AUTOMOBILE ASSESSORS LTD,22/09/2021,300.00
ACC TC CLEANSING,LITTER BINS/ LINERS,STEEL LITTER BIN LINERS ,B000022561/49385,MRM STREET FURNITURE LIMITED,22/09/2021,381.00
PARKS & OPEN SPACES,NEW SEATS,TIMBER FOR BENCHES ,B000022561/62004,WATERLOO TIMBER CO LTD,22/09/2021,975.26
HUNCOAT HOUSING ZONE,FEES-ANALYSTS & CONSULTANTS,HUNCOAT DESIGN CODE,B000022564/55190,THE PROSPECTS FOUNDATION,23/09/2021,289.00
MARKETS - OPERATIONS,ASSET MAINT R&M,MARKET HALL REPLACEMENT WINDOW FRAME,B000022567/37017,PILKINGTON BROS (CHURCH) LTD,24/09/2021,329.00
PARKS & OPEN SPACES,ASSET MAINT R&M,BRIAN WALMSLEY PAV  LEAKING SHOWER ,B000022567/37017,PILKINGTON BROS (CHURCH) LTD,24/09/2021,368.66
LOWERFOLD PARK BUILDINGS,CONTRACTOR OTHER,LOWERFOLD PARK PAV  HERAS FENCING,B000022567/37017,PILKINGTON BROS (CHURCH) LTD,24/09/2021,1442.59
PARKS & OPEN SPACES,PRIVATE CONTRACTORS WORK,RHYDDINGS PARK PAV  CLEANING SEP 21,B000022567/50873,SERVICEMASTER,24/09/2021,299.00
PARKS & OPEN SPACES,PRIVATE CONTRACTORS WORK,PARKER ST PAVILIONS  CLEANING SEP 21,B000022567/50873,SERVICEMASTER,24/09/2021,299.00
PARKS & OPEN SPACES,PRIVATE CONTRACTORS WORK,MERCER PARK CLEANING SEP 21,B000022567/50873,SERVICEMASTER,24/09/2021,299.00
PARKS & OPEN SPACES,PRIVATE CONTRACTORS WORK,MILNSHAW PARK CLEANING SEP 21,B000022567/50873,SERVICEMASTER,24/09/2021,299.00
PARKS & OPEN SPACES,PRIVATE CONTRACTORS WORK,LOWERFOLD PARK CLEANING SEP 21,B000022567/50873,SERVICEMASTER,24/09/2021,299.00
PARKS & OPEN SPACES,PRIVATE CONTRACTORS WORK,PEEL PARK PAV CLEANING SEP 21,B000022567/50873,SERVICEMASTER,24/09/2021,448.50
PARKS & OPEN SPACES,PRIVATE CONTRACTORS WORK,OAKHILL PARK PAV CLEANING SEP 21,B000022567/50873,SERVICEMASTER,24/09/2021,598.00
ACC TOWN HALL,ASSET MAINT R&M,BROADWAY OFFICES  PPM INSPECTION,B000022567/56378,RUTTERS,24/09/2021,2555.00
CORPORATE R & M (HOLDING A/C),ASSET MAINT R&M,ELMFIELD HALL FIRE RISK ASSESSMENT,B000022567/60107,FIRE COMPLIANCE MANAGEMENT SERVICES,24/09/2021,1500.00
HAWORTH ART GALLERY,ASSET MAINT R&M,HAWORTH ART INTRUDER ALARM WORKS,B000022568/24998,FULL CIRCUIT FIRE & SECURITY LTD,24/09/2021,3786.75
DEVELOPMENT,CONTBN HYNDBURN HOMEWISE,JULY-SEPT 2021,B000022570/1957,HOMEWISE SOCIETY LTD,24/09/2021,6233.13
LEISURE IN HYNDBURN,ASSET MAINT R&M,REPAIRS TO WATER MAIN,B000022570/28458,MARCHBRIDGE BUILDERS LTD,24/09/2021,1386.36
ACC TOWN HALL,CLEANING OF BUILDINGS,CLEANING SERVICES,B000022570/29112,HYNDBURN LEISURE,24/09/2021,964.43
DEV CONTROL,FEES-ANALYSTS & CONSULTANTS,OPEN SPACE AUDIT - FIRST STAGE,B000022570/31450,KNIGHT KAVANAGH & PAGE,24/09/2021,6285.00
CUSTOMER SERVICES,AGENCY STAFF,AGENCY STAFF,B000022570/46341,MORGAN HUNT UK LTD,24/09/2021,977.76
DEVELOPMENT CONTROL B.U.,ADVERTISING,HORTICULTURE,B000022570/58800,HAYMARKET MEDIA GROUP LTD,24/09/2021,1045.00
HUNCOAT HOUSING ZONE,FEES-ANALYSTS & CONSULTANTS,DESIGN CODE,B000022570/59167,ARCADIS CONSULTING (UK) LTD,24/09/2021,45594.32
CUSTOMER SERVICES,AGENCY STAFF,AGENCY STAFF,B000022570/60568,CUMMINS MELLOR,24/09/2021,470.25
HAWORTH ART GALLERY,EQUIPMENT-RESALE,STOCK FOR RESALE IN SHOP,B000022570/61798,CHRISTINA MAY LIMITED,24/09/2021,485.12
HOUSING ADVICE,AGENCY STAFF,AGENCY STAFF,B000022570/61860,VIVID RESOURCING,24/09/2021,1264.43
STRATEGIC HOUSING DEPARTMENT,GENERAL SUBSCRIPTIONS,MEMBERSHIP 1.4.21 - 31.3.22,B000022570/6983,NORTHERN HOUSING CONSORTIUM LTD,24/09/2021,950.00
HOUSING BENEFIT ADMIN,SWIPE CARDS,AUGUST,34577,ALLPAY.NET LTD,27/09/2021,1137.33
VEHICLE MAINT WORK DONE,MATERIALS-DIRECT,TYRES,B000022572/29877,ROSSENDALE VULCANISING (SALES LTD),27/09/2021,615.00
VEHICLE MAINT WORK DONE,MATERIALS-DIRECT,"FILTERS, BUFFERS",B000022572/7688,AEBI SCHMIDT UK LTD,27/09/2021,336.19
VEHICLE MAINT WORK DONE,MATERIALS-DIRECT,PLASTIC PROTECTION PLATE,B000022572/7688,AEBI SCHMIDT UK LTD,27/09/2021,396.56
VEHICLE MAINT WORK DONE,MATERIALS-DIRECT,VARIOUS ITEMS,B000022572/7688,AEBI SCHMIDT UK LTD,27/09/2021,566.57
VEHICLE MAINT WORK DONE,MATERIALS-DIRECT,PARTS AND MATERIALS,B000022572/8014,TERBERG MATEC UK,27/09/2021,264.15
HAWORTH ART GALLERY,EQUIPMNT REPAIR & MAINT,ANNUAL SERVICE CHARGE 2021,B000022574/20441,MEACO MEASUREMENTS,27/09/2021,420.00
HAWORTH ART GALLERY,EQUIPMENT-RESALE,STOCK FOR RESALE IN SHOP,B000022574/42878,MARSTON BOOK SERVICES LIMITED,27/09/2021,266.40
HUMAN RESOURCES,TRAINING EXPENSES,BTEC LEVEL 3 ,B000022574/54674,THE INSTITUTE OF LICENSING,27/09/2021,1032.00
DEVELOPMENT CONTROL B.U.,BASIC PAY,TEMP STAFF W/E 8.8.21,B000022574/66417,CARRINGTON WEST LIMITED,27/09/2021,1276.50
DEVELOPMENT CONTROL B.U.,BASIC PAY,TEMP STAFF W/E 15.8.21,B000022574/66417,CARRINGTON WEST LIMITED,27/09/2021,1276.50
DEVELOPMENT CONTROL B.U.,BASIC PAY,TEMP STAFF W/E 1.8.21,B000022574/66417,CARRINGTON WEST LIMITED,27/09/2021,1293.75
DEVELOPMENT CONTROL B.U.,BASIC PAY,TEMP STAFF W/E 25.7.21,B000022574/66417,CARRINGTON WEST LIMITED,27/09/2021,1293.75
DISABLED FACILITIES GENERAL,CONTRACTOR OTHER,DISABLED FACILITIES GRANT,B000022575/50640,PRISM MEDICAL UK,27/09/2021,1596.00
DISABLED FACILITIES GENERAL,CONTRACTOR OTHER,DISABLED FACILITIES GRANT,B000022575/7874,STANNAH LIFT SERVICES LIMITED,27/09/2021,2515.00
INDOOR MARKET HALL REDEVELOPMT,CONTRACTOR OTHER,FLOORING ,B000022578/37017,PILKINGTON BROS (CHURCH) LTD,28/09/2021,955.51
MARKETS - OPERATIONS,CLEANING OF BUILDINGS,SUP CLEANING,B000022578/50873,SERVICEMASTER,28/09/2021,1195.74
MARKETS - OPERATIONS,MARKETING INITIATIVES,BRONZE SEPT 21 WEBSITE,B000022578/65103,THE WEB SURGERY,28/09/2021,499.00
INDOOR MARKET HALL REDEVELOPMT,CONTRACTOR OTHER,DRAIN AND WATER X 4 STALLS,B000022578/65674,CAMPBELL PLUMBING & HEATING LTD,28/09/2021,480.00
PARKS & OPEN SPACES,AGENCY STAFF,SEASONAL STAFF,B000022579/19414,HEADS RECRUITMENT LIMITED,28/09/2021,399.28
PARKS & OPEN SPACES,AGENCY STAFF,SEASONAL STAFF,B000022579/19414,HEADS RECRUITMENT LIMITED,28/09/2021,502.32
PARKS & OPEN SPACES,AGENCY STAFF,SEASONAL STAFF,B000022579/19414,HEADS RECRUITMENT LIMITED,28/09/2021,502.32
PARKS & OPEN SPACES,AGENCY STAFF,SEASONAL STAFF,B000022579/19414,HEADS RECRUITMENT LIMITED,28/09/2021,721.28
PARKS & OPEN SPACES,AGENCY STAFF,SEASONAL STAFF,B000022579/19414,HEADS RECRUITMENT LIMITED,28/09/2021,1004.64
PARKS & OPEN SPACES,AGENCY STAFF,SEASONAL STAFF,B000022579/19414,HEADS RECRUITMENT LIMITED,28/09/2021,1004.64
COVID 19,HIRED VEHICLE,VEHICLE HIRE,B000022579/2062,INTACK SELF DRIVE,28/09/2021,819.17
COVID 19,PRIVATE CONTRACTORS WORK,BUILDING CLEANING,B000022579/50873,SERVICEMASTER,28/09/2021,292.50
COVID 19,PRIVATE CONTRACTORS WORK,BUILDING CLEANING,B000022579/50873,SERVICEMASTER,28/09/2021,448.40
COVID 19,PRIVATE CONTRACTORS WORK,BUILDING CLEANING,B000022579/50873,SERVICEMASTER,28/09/2021,597.87
COVID 19,PRIVATE CONTRACTORS WORK,BUILDING CLEANING,B000022579/50873,SERVICEMASTER,28/09/2021,672.61
COVID MARSHALLS,AGENCY STAFF,TEMP STAFF,B000022579/58852,OYSTER PARTNERSHIP,28/09/2021,918.96
WASTE SERVICES,AGENCY STAFF,AGENCY STAFF,B000022579/60568,CUMMINS MELLOR,28/09/2021,610.50
PARKS & OPEN SPACES,WATER CHARGES,WATER BILL,B000022579/8325,WATER PLUS LTD,28/09/2021,757.10
DISABLED FACILITIES GENERAL,CONTRACTOR OTHER,DISABLED FACILITIES GRANT,B000022584/30178,B3P SERVICES LTD,29/09/2021,4646.00
DISABLED FACILITIES GENERAL,CONTRACTOR OTHER,DISABLED FACILITIES GRANT,B000022584/30178,B3P SERVICES LTD,29/09/2021,5862.06
DISABLED FACILITIES GENERAL,CONTRACTOR OTHER,DISABLED FACILITIES GRANT,B000022584/50640,PRISM MEDICAL UK,29/09/2021,1121.00
DISABLED FACILITIES GENERAL,CONTRACTOR OTHER,DISABLED FACILITIES GRANT,B000022584/50640,PRISM MEDICAL UK,29/09/2021,1401.00
DFG Affordable Warmth Grant,CONTRACTOR OTHER,AFFORDABLE WARMTH GRANT,B000022585/24239,GREAT HARWOOD WINDOWS LTD,29/09/2021,2200.00
Corporate Property Bus Unit,FEES-ANALYSTS & CONSULTANTS,COMMERCIAL EPC - C-L-M CIVIC HALL,B000022585/29350,OAKLODGE ENERGY LTD,29/09/2021,325.00
DFG (AREA IMPROVEMENT),EXTERNAL CHARGES - DFG,DISABLED FACILITIES GRANT,B000022585/52714,THE INTELLIGENT DESIGN CENTRE LTD,29/09/2021,697.50
VEHICLE MAINT WORK DONE,MATERIALS-DIRECT,CONSULTANCY FEE,B000022588/1758,GUNN JCB LTD,30/09/2021,1255.92
VEHICLE MAINT WORK DONE,MATERIALS-DIRECT,PANELS AND LAMPS,B000022588/7688,AEBI SCHMIDT UK LTD,30/09/2021,1419.43
HOUSING BENEFIT ADMINISTRATION,AGENCY STAFF,TEMP STAFF,B000022591/33923,EDEN BROWN LIMITED,30/09/2021,1010.10
HOUSING BENEFIT ADMINISTRATION,AGENCY STAFF,TEMP STAFF,B000022591/55150,VENN GROUP LIMITED,30/09/2021,1110.00
MARKETS - OPERATIONS,WATER CHARGES,WATER AND WASTE SEPT 2021,B000022594/8325,WATER PLUS LTD,30/09/2021,1121.80
HYNDBURN CEMETERIES,FOOTPATH REPAIRS,TARMAC PATCH REPAIR GT HARWOOD CEMETERY,B000022595/14998,STERLING CONSTRUCTION (SERVICES) LTD,30/09/2021,550.00
STREET NAMEPLATES GEN,WORK DONE DLO-HIGHWAYS,ROAD SIGNS,B000022595/24038,G & G SIGNS,30/09/2021,876.10
HOUSING BENEFIT ADMINISTRATION,AGENCY STAFF,TEMP STAFF P/E 26.09.21,B000022595/33923,EDEN BROWN LIMITED,30/09/2021,1010.10
CUSTOMER SERVICES,AGENCY STAFF,TEMP STAFF P/E 25.07.21,B000022595/46341,MORGAN HUNT UK LTD,30/09/2021,850.00
CUSTOMER SERVICES,AGENCY STAFF,TEMP STAFF P/E 01.08.21,B000022595/46341,MORGAN HUNT UK LTD,30/09/2021,937.50
CUSTOMER SERVICES,AGENCY STAFF,TEMP STAFF P/E 26.09.21,B000022595/46341,MORGAN HUNT UK LTD,30/09/2021,1004.92
DISABLED FACILITIES GENERAL,CONTRACTOR OTHER,DISABLED FACILITIES GRANT,B000022595/59330,CLOSOMAT LTD,30/09/2021,4242.00
REGISTRATION OF ELECTORS,DOCUMENT MANAGEMENT,WEEKLY PRINT RUN,B000022595/62168,CIVICA ELECTION SERVICES,30/09/2021,993.22
ACCRINGTON CREMATORIUM,VISUAL TRIBUTES,MEDIA/ MUSIC TRIBUTES ACCRINGTON CREMATORIUM SEPTEMBER 21,B000022596/55609,OBITUS (VIVEDIA LTD),30/09/2021,1230.00
COVID TESTING,AGENCY STAFF,TEMP STAFF 13.9.21 TO 19.9.21,B000022596/55740,RAPID RECRUITMENT LTD,30/09/2021,506.52
WASTE SERVICES,AGENCY STAFF,TEMP STAFF 13.9.21 TO 19.9.21 ,B000022596/55740,RAPID RECRUITMENT LTD,30/09/2021,1034.52
COVID MARSHALLS,AGENCY STAFF,TEMP STAFF WK 20.9.21,B000022596/58852,OYSTER PARTNERSHIP,30/09/2021,918.96
HYNDBURN CEMETERIES,EQUIPMNT REPAIR & MAINT,"LOLER INSPECTION , SERVICE CHARGE ",B000022596/59779,J & J MAINTENANCE SERVICES,30/09/2021,445.00
TIPPING CHARGES,HIRED VEHICLE,VEHICLE HIRE FOR  20.9.21 ,B000022596/7871,STANLEY BROS TIPPERS LTD,30/09/2021,450.00
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
