Service Cost Centre,Account Detail,Description,HBC ref no,Name,Payment date,Net Amount(£)
VEHICLE MAINT WORK DONE,MATERIALS-DIRECT,TYRES,B000022466/29877,ROSSENDALE VULCANISING (SALES LTD),20/08/2021,4577
LIBRARY ST DEPOT,GENERAL REPAIR & MAINT BLDGS,MOVEMENT OF PORTACABIN,B000022466/39746,ASSURED AUTOMOBILE ASSESSORS LTD,20/08/2021,320
VEHICLE MAINT WORK DONE,MATERIALS-DIRECT,FLAME SENSOR,B000022466/46914,OMC FORD (ACCRINGTON),20/08/2021,318.05
VEHICLE MAINT WORK DONE,MATERIALS-DIRECT,POWDER COATING,B000022466/66104,ADVANCED COATINGS,20/08/2021,350
VEHICLE MAINT WORK DONE,MATERIALS-DIRECT,BIN LIFTER,B000022466/8014,TERBERG MATEC UK,20/08/2021,309.15
LIBRARY ST DEPOT,OFFICE CONSUMABLES,WATER BILL - CVMU,B000022466/8325,WATER PLUS LTD,20/08/2021,1169.52
GYPSY SITE,SEWERAGE,CLEAR PUMP AT GYPSY SITE - 5.8.21,B000022469/1248,CAMPBELL CONSTRUCTION,23/08/2021,300
HUMAN RESOURCES,ADVERTISING,JOB ADVERT,B000022469/58633,JGP RESOURCING LTD,23/08/2021,1000
HOUSING ADVICE,AGENCY STAFF,TEMP STAFF W/E 15.8.21,B000022469/61860,VIVID RESOURCING,23/08/2021,1514.21
ENVIRONMENTAL PROTECTION TEAM,WORK IN DEFAULT,CLEAR YARD ,B000022469/62449,JOHN HOGG CLEANING,23/08/2021,1122
MAINT. OF H'WAYS & CYCLEWAYS,WORK DONE DLO-HIGHWAYS,DEMOLITION LOWER FOLD BOWLS PAVILLION,B000022469/64886,HOWE2 LANDSCAPE AND TREES LIMITED,23/08/2021,3600
COMMUNITY CHAMPIONS FUNDING,COMMUNITY CHAMPIONS FUNDING,ARTWORK & DESIGN SUPPORT,B000022469/65011,BRANDS INSIDE OUT LIMITED,23/08/2021,1145
ECONOMIC DEVELOPMENT LEVEL UP,FEES-ANALYSTS & CONSULTANTS,PROFESSIONAL SERVICES - JUNE 21,B000022469/66485,CHEREGEN,23/08/2021,2083.33
COMMUNITY CHAMPIONS FUNDING,COMMUNITY CHAMPIONS FUNDING,COMMUNITY CHAMPION PIN BADGES,B000022469/66487,ROCKET BADGE,23/08/2021,2015
COVID 19 Waste Services,HIRED VEHICLE,VEHICLE RENTAL,B000022471/2062,INTACK SELF DRIVE,24/08/2021,506.52
COVID TESTING,HIRED VEHICLE,VEHICLE HIRE,B000022471/2062,INTACK SELF DRIVE,24/08/2021,599.6
ACCRINGTON TOWN CENTRE,EVENT EXPENDITURE,TREASURE HUNT EVENT,B000022471/47786,HYNDBURN ARTS LIMITED,24/08/2021,787.5
COVID TESTING,AGENCY STAFF,AGENCY STAFF,B000022471/55740,RAPID RECRUITMENT LTD,24/08/2021,517.26
WASTE SERVICES,AGENCY STAFF,AGENCY STAFF,B000022471/55740,RAPID RECRUITMENT LTD,24/08/2021,1034.52
COVID BACKFILL,AGENCY STAFF,TEMP STAFF,B000022471/58852,OYSTER PARTNERSHIP,24/08/2021,1060
SANITISATION STATIONS,AGENCY STAFF,TEMP STAFF,B000022471/58852,OYSTER PARTNERSHIP,24/08/2021,1060
COVID MARSHALLS,AGENCY STAFF,TEMP STAFF,B000022471/58852,OYSTER PARTNERSHIP,24/08/2021,1060
WASTE SERVICES,AGENCY STAFF,TEMP STAFF AGENCY STAFF ,B000022471/60568,CUMMINS MELLOR,24/08/2021,569.25
ENFORCEMENT,ADVERTISING GENERAL,ENFORCEMENT ADVERT,B000022471/60625,REACH PUBLISHING SERVICES LTD,24/08/2021,332
COVID MARSHALLS,AGENCY STAFF,TEMP STAFF,B000022471/61860,VIVID RESOURCING,24/08/2021,1057.5
VEHICLE MAINT SUPERVISION,CONTRACT HIRE,VEHICLE CONTRACT RENEWAL,B000022471/66492,GO PLANT FLEET SERVICES LTD,24/08/2021,37466.22
VEHICLE MAINT SUPERVISION,CONTRACT HIRE,VEHICLE CONTRACT RENEWAL,B000022471/66492,GO PLANT FLEET SERVICES LTD,24/08/2021,37466.22
VEHICLE MAINT SUPERVISION,CONTRACT HIRE,VEHICLE CONTRACT RENEWAL,B000022471/66492,GO PLANT FLEET SERVICES LTD,24/08/2021,37466.22
VEHICLE MAINT SUPERVISION,CONTRACT HIRE,VEHICLE CONTRACT RENEWAL,B000022471/66492,GO PLANT FLEET SERVICES LTD,24/08/2021,37466.22
STREET CLEANSING,PURPLE BAGS,PURPLE SACKS,B000022475/33805,IMPERIAL POLYTHENE,24/08/2021,826.8
STREET CLEANSING,PURPLE BAGS,PURPLE SACKS,B000022475/33805,IMPERIAL POLYTHENE,24/08/2021,1929.2
PARKS & OPEN SPACES,MATERIALS-DIRECT,8 ALUMINIUM DRAIN COVERS,B000022475/8397,W & G POLLARD (ACCRINGTON) LTD,24/08/2021,691
COVID TESTING,ELECTRICITY,ELECTRIC  BROADWAY 01.07.21 - 01.08.21,B000022476/25200,E.ON UK PLC,25/08/2021,496.58
CUSTOMER SERVICES,AGENCY STAFF,TEMP STAFF P/E 15.08.21,B000022476/33923,EDEN BROWN LIMITED,25/08/2021,1010.1
CUSTOMER SERVICES,AGENCY STAFF,TEMP STAFF P/E 15.08.21,B000022476/46341,MORGAN HUNT UK LTD,25/08/2021,814.8
CUSTOMER SERVICES,AGENCY STAFF,TEMP STAFF W/E 15.08.21,B000022476/60568,CUMMINS MELLOR,25/08/2021,610.5
SYRIAN RESETTLEMENT PROGRAMME,VOID COSTS,RENT 159 BELFIELD ROAD,B000022476/61245,ONWARD HOMES,25/08/2021,364.09
HOUSING BENEFIT ADMINISTRATION,COMPUTER RENTAL & MAINT,VOA OCCUPIER DATA,B000022476/65220,CAPITA  BUSINESS SERVICES LTD,25/08/2021,832
OTHER SERVICES,SINGLE FUNDING POT,CAB GRANT 2021-22,B000022476/905,CITIZENS ADVICE BUREAU,25/08/2021,25000
DISABLED FACILITIES GENERAL,CONTRACTOR OTHER,DISABLED FACILITIES GRANT,B000022477/30178,B3P SERVICES LTD,25/08/2021,3388
DISABLED FACILITIES GENERAL,CONTRACTOR OTHER,DISABLED FACILITIES GRANT,B000022477/59301,CONSULTANTS & SPEC SURVEYORS LTD,25/08/2021,295
MILSHAW PARK PUMP TRACK,CONTRACTOR OTHER,INTERIM PAYMENT  ,B000022478/65838,ARCHITRAIL VELOSOLUTIONS UK LTD,25/08/2021,40125.62
HOUSING BENEFIT ADMIN,SWIPE CARDS,JULY,34488,ALLPAY.NET LTD,26/08/2021,1322.38
MARKETS - OPERATIONS,MARKETING INITIATIVES,THE WEB SURGERY SUBS,B000022486/65103,THE WEB SURGERY,27/08/2021,999
GYPSY SITE,GENERAL REPAIR & MAINT BLDGS,AQUA VAC WATER,B000022487/1248,CAMPBELL CONSTRUCTION,31/08/2021,640
HOUSING BENEFIT ADMINISTRATION,AGENCY STAFF,STAFF W/E 22.8.21,B000022487/33923,EDEN BROWN LIMITED,31/08/2021,1010.1
MARKETS - OPERATIONS,ASSET MAINT R&M,MARKET HALL NEW ENTRANCE MATTING ,B000022487/37017,PILKINGTON BROS (CHURCH) LTD,31/08/2021,580
CUSTOMER SERVICES,AGENCY STAFF,STAFF WE 20.06.21,B000022487/55150,VENN GROUP LIMITED,31/08/2021,999
RANGER ST COMPOUND & DEPOT,ASSET MAINT R&M,ELECTRICAL INSTALLATION,B000022487/57949,STEVEN MERCER ELECTRICAL CONTRACTORS LIMITED,31/08/2021,588.71
ENVIRONMENTAL PROTECTION TEAM,AGENCY STAFF,STAFF W/C 16.08.21,B000022487/58852,OYSTER PARTNERSHIP,31/08/2021,1578.36
COVID BACKFILL,AGENCY STAFF,STAFF W/C 16.8.21,B000022487/58852,OYSTER PARTNERSHIP,31/08/2021,2120
COVID BACKFILL,AGENCY STAFF,STAFF W/C 09.08.21,B000022487/58852,OYSTER PARTNERSHIP,31/08/2021,2650
MARKETS - OPERATIONS,ASSET MAINT R&M,MARKET PLY BOARD TO WALKWAY,B000022487/59128,GEORGE PEARCE & SONS LTD,31/08/2021,2094
GYPSY SITE,GENERAL REPAIR & MAINT BLDGS,CYLINDER WORKS,B000022487/65674,CAMPBELL PLUMBING & HEATING LTD,31/08/2021,980
CORPORATE PROPERTY,WATER CHARGES,EAGLE ST SOCIAL CENTRE 01.4.21- 31.03.22,B000022487/8325,WATER PLUS LTD,31/08/2021,1782.55
LEISURE IN HYNDBURN,ASSET MAINT R&M,TOWN HALL NEW WINDOW PANE,B000022488/37017,PILKINGTON BROS (CHURCH) LTD,31/08/2021,515.73
HAWORTH ART GALLERY,ASSET MAINT R&M,HAWORTH ART LEAK IN CEILING,B000022488/37017,PILKINGTON BROS (CHURCH) LTD,31/08/2021,2798.78
CUSTOMER SERVICES,AGENCY STAFF,TEMP STAFF,B000022488/46341,MORGAN HUNT UK LTD,31/08/2021,1004.92
LIBRARY ST DEPOT,ASSET MAINT R&M,CVMU  DRIVE MOTOR AND CONTROLS,B000022488/54975,ROLLER SHUTTER SERVICES LTD,31/08/2021,1235
HOUSING BENEFIT ADMINISTRATION,AGENCY STAFF,TEMP STAFF W/E 15.8.21,B000022488/55150,VENN GROUP LIMITED,31/08/2021,1110
CUSTOMER SERVICES,AGENCY STAFF,TEMP STAFF WE 23.08.21,B000022488/60568,CUMMINS MELLOR,31/08/2021,457.88
DEVELOPMENT CONTROL B.U.,BASIC PAY,STAFF P/E 04.07.21,B000022488/66417,CARRINGTON WEST LIMITED,31/08/2021,810.75
DEVELOPMENT CONTROL B.U.,BASIC PAY,STAFF PE 27.07.21,B000022488/66417,CARRINGTON WEST LIMITED,31/08/2021,1276.5
DEVELOPMENT CONTROL B.U.,BASIC PAY,STAFF PE 18.07.21,B000022488/66417,CARRINGTON WEST LIMITED,31/08/2021,1276.5
DEVELOPMENT CONTROL B.U.,BASIC PAY,STAFF P/E 11.07.21,B000022488/66417,CARRINGTON WEST LIMITED,31/08/2021,1276.5
COVIID 19,MISC EXPENSES OTHER,SOUND SYSTEM FOR MEETING 11.7.21,B000022493/29112,HYNDBURN LEISURE,31/08/2021,300
ENVIRONMENTAL PROTECTION TEAM,EQUIPMNT REPAIR & MAINT,CALIBRATION OF EQUIPMENT,B000022493/49216,CAMPBELL ASSOCIATES LTD,31/08/2021,670
HOUSING BENEFIT ADMINISTRATION,AGENCY STAFF,TEMP STAFF W/E 22.8.21,B000022493/55150,VENN GROUP LIMITED,31/08/2021,1110
HOUSING ADVICE,AGENCY STAFF,TEMP STAFF W/E 22.8.21,B000022493/61860,VIVID RESOURCING,31/08/2021,1514.21
ADMINISTRATION SERVICES,EQUIPMNT REPAIR & MAINT,CHARGES - 28.9.21 - 27.9.22,B000022493/7231,PITNEY BOWES LTD,31/08/2021,1202.4
ADMINISTRATION SERVICES,EQUIPMNT REPAIR & MAINT,COPIER CHARGES - 22.5.21 - 21.8.21,B000022493/781,CANON (UK) LTD,31/08/2021,273.54
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
