Service Cost Centre,Account Detail,Description,HBC ref no,Name,Payment date,Net Amount(£)
DISABLED FACILITIES GENERAL,CONTRACTOR OTHER,DISABLED FACILITIES GRANT,B000022930/64332,R W BUILDING AND DEVELOPMENT,25/01/2022,698.75
LICENSING,OFFICE CONSUMABLES,TAXI GOODS,B000022930/21487,VIP-SYSTEM LTD,25/01/2022,894.06
ENVIRONMENTAL PROTECTION TEAM,AGENCY STAFF,STAFF W/C 10.02.22,B000022930/58852,OYSTER PARTNERSHIP,25/01/2022,1585.50
COVID BACKFILL,AGENCY STAFF,STAFF W/C 10.02.22,B000022930/58852,OYSTER PARTNERSHIP,25/01/2022,2120.00
DFG Affordable Warmth Grant,CONTRACTOR OTHER,AFFORDABLE WARMTH GRANT,B000022930/64557,HARRIS HEATING (NW) LTD,25/01/2022,2345.00
DFG Affordable Warmth Grant,CONTRACTOR OTHER,AFFORDABLE WARMTH GRANT,B000022930/66471,MCCALLOTT WINDOWS,25/01/2022,3335.32
SCAITCLIFFE HOUSE RECEPTION,CONTRACTOR OTHER,RECEPTION WORKS SCAITCLIFFE,B000022930/23402,AUTO TIME SYSTEMS NORTHERN,25/01/2022,5193.00
LIBRARY ST DEPOT,GENERAL REPAIR & MAINT BLDGS,UPPER PLASTIC STRIP,B000022936/60483,WASTEPARTS UK LTD,26/01/2022,250.04
GREEN WASTE COLLECTION,COMPUTER RENTAL & MAINT,SUBS 2022,B000022937/61634,DURA ID SOLUTIONS LIMITED,26/01/2022,254.00
VEHICLE MAINT WORK DONE,MATERIALS-DIRECT,TERBERG ATTENDED SITE,B000022936/8014,TERBERG MATEC UK,26/01/2022,321.29
PARKS & OPEN SPACES,MATERIALS-DIRECT,STAINLESS STEEL BOLLARD,B000022937/28934,FURNITUBES INTERNATIONAL LTD,26/01/2022,354.44
WILLOWS LANE DEPOT,FUEL ADDITIVES,FUEL ADDITIVES ,B000022937/47016,J E MORTEN LTD,26/01/2022,465.50
VEHICLE MAINT WORK DONE,MATERIALS-DIRECT,FILTER KITS,B000022936/1164,DENNIS EAGLE LIMITED,26/01/2022,504.54
STREET CLEANSING,TRAFFIC MANAGEMENT,TRAFFIC MANAGEMENT FOR DUNKENHALGH WAY,B000022937/64476,KAYS TRAFFIC MANAGEMENT SYSTEMS LTD,26/01/2022,650.00
DEV CONTROL,FEES-ANALYSTS & CONSULTANTS,ARCHITECTS ADVICE,B000022938/48406,PENNY BENNETT,26/01/2022,660.00
DISABLED FACILITIES GENERAL,CONTRACTOR OTHER,DISABLED FACILITIES GRANT,B000022935/50640,PRISM MEDICAL UK,26/01/2022,1596.00
PARKS & OPEN SPACES,GRASS CUTTING CONTRACT,CHAIR,B000022937/67049,FURNITURE@ WORK LIMITED,26/01/2022,2010.00
PARKS & OPEN SPACES,PRIVATE CONTRACTORS WORK,LAY STONE FLAGS AROUND ALTHAM  CHURCH,B000022937/9246,PILKINGTON BROTHERS (CHURCH) LTD,26/01/2022,2066.66
DISABLED FACILITIES GENERAL,CONTRACTOR OTHER,DISABLED FACILITIES GRANT,B000022932/30178,B3P SERVICES LTD,26/01/2022,4395.00
DISABLED FACILITIES GENERAL,CONTRACTOR OTHER,DISABLED FACILITIES GRANT,B000022932/30178,B3P SERVICES LTD,26/01/2022,6102.50
Corporate Property Bus Unit,FEES-ANALYSTS & CONSULTANTS,PROF SERVICES,B000022938/64776,SLOAN & ASSOCIATES LIMITED,26/01/2022,6750.00
COVID 19,COVID19,HOUSEHOLD SUPPORT FUNDING,B000022935/29112,HYNDBURN LEISURE,26/01/2022,270000.00
MARKETS - OPERATIONS,WATER CHARGES,PEEL STREET LOOS NOV- JAN 22,B000022942/8325,WATER PLUS LTD,27/01/2022,319.17
MARKETS - OPERATIONS,WATER CHARGES,MARKET HALL WATER AND WASTE JAN 22,B000022942/8325,WATER PLUS LTD,27/01/2022,1009.94
MARKETS - OPERATIONS,CLEANING OF BUILDINGS,JAN 22 CLEAN,B000022942/50873,SERVICEMASTER,27/01/2022,1234.13
PEST CONTROL,GENERAL SUBSCRIPTIONS,SUBS 1.1.22- 31.12.22 ,B000022943/60701,BRITISH PEST CONTROL ASSOCIATION,28/01/2022,678.00
COVID MARSHALLS,AGENCY STAFF,TEMP STAFF WK 10.1.22 ,B000022943/58852,OYSTER PARTNERSHIP,28/01/2022,918.96
COVID MARSHALLS,AGENCY STAFF,TEMP STAFF WK 10.1.22 ,B000022943/58852,OYSTER PARTNERSHIP,28/01/2022,1056.00
INSURANCES,EXCESS PAYMENTS,PROFESSIONAL SERVICES ,B000022943/56833,WEIGHTMANS LLP,28/01/2022,1618.71
ECONOMIC DEVELOPMENT FUND,FEES-ANALYSTS & CONSULTANTS,"CONDITION SURVEY, MEP SUPPORT AND DECARBONISATION SURVEY",B000022943/66937,S I SEALY & ASSOCIATES LIMITED,28/01/2022,4750.00
INSURANCES,EXCESS PAYMENTS,EXCESS FOR CLAIM ,B000022943/62197,PROTECTOR INSURANCE,28/01/2022,7722.50
ACCOUNTANCY,TRAINING EXPENSES,MEMBERSHIP FEES 2022,B000022949/58814,CIPFA,31/01/2022,343.50
HUMAN RESOURCES,OD AND EQUALITY,TEAMBUILDING TRAINING HAG,B000022949/54736,MEL THOMAS,31/01/2022,463.00
ADMINISTRATION SERVICES,OFFICE CONSUMABLES,COPIER PAPER,B000022953/781,CANON (UK) LTD,31/01/2022,598.00
SCAITCLIFFE HOUSE,ASSET MAINT R&M,REPLACE FLOOR MATTING ,B000022948/37017,PILKINGTON BROS (CHURCH) LTD,31/01/2022,622.00
LAND ASSEMBLY & REMEDIATION,LEGAL FEES,PHOENIX 1D REGENERATION PROJECT,B000022954/60851,DWF LLP,31/01/2022,762.50
HOUSING ADVICE,PYMTS REDUCE RENT ARREARS HPG,GRANT TO PREVENT EVICTION,B000022948/67261,ESTATE UNION LTD,31/01/2022,894.19
CUSTOMER SERVICES,AGENCY STAFF,TEMP STAFF WE 23.01.22,B000022949/46341,MORGAN HUNT UK LTD,31/01/2022,1004.92
HOUSING BENEFIT ADMINISTRATION,AGENCY STAFF,TEMP STAFF WE 23.01.22,B000022949/33923,EDEN BROWN LIMITED,31/01/2022,1010.10
HOUSING ADVICE,PYMTS REDUCE RENT ARREARS HPG,GRANT TO PREVENT EVICTION,B000022948/67261,ESTATE UNION LTD,31/01/2022,1081.20
ENVIRONMENTAL PROTECTION TEAM,AGENCY STAFF,STAFF PE 23.1.22,B000022949/61657,G2 RECRUITMENT SOLUTIONS,31/01/2022,1104.60
HOUSING BENEFIT ADMINISTRATION,AGENCY STAFF,TEMP STAFF W/E 16.01.22,B000022949/55150,VENN GROUP LIMITED,31/01/2022,1110.30
ENVIRONMENTAL PROTECTION TEAM,AGENCY STAFF,STAFF PE 23.01.22,B000022949/61657,G2 RECRUITMENT SOLUTIONS,31/01/2022,1248.75
HOUSING ADVICE,AGENCY STAFF,STAFF PE 23.01.22,B000022949/61860,VIVID RESOURCING,31/01/2022,1514.21
ENVIRONMENTAL PROTECTION TEAM,AGENCY STAFF,STAFF W/C 17.01.22,B000022953/58852,OYSTER PARTNERSHIP,31/01/2022,1598.94
ENVIRONMENTAL PROTECTION TEAM,BURIAL FEES,FUNERAL COSTS,B000022948/55164,BARTON & HALLWORTH FUNERAL SERVICES,31/01/2022,1630.00
FIRE RISK ASSESS WORKS VARIOUS,CONTRACTOR OTHER,"ACCRINGTON CEMAND CREM , LIGHTING IMPROVEMENTS",B000022949/62094,DARWEN ELECTRICAL SERVICES LTD,31/01/2022,1680.00
DISABLED FACILITIES GENERAL,CONTRACTOR OTHER,DISABLED FACILITIES GRANT,B000022955/61433,JCM STEEL FABRICATIONS LTD,31/01/2022,2520.00
COVID BACKFILL,AGENCY STAFF,STAFF W/C 17.1.22,B000022953/58852,OYSTER PARTNERSHIP,31/01/2022,2650.00
DISABLED FACILITIES GENERAL,CONTRACTOR OTHER,DISABLED FACILITIES GRANT,B000022955/7874,STANNAH LIFT SERVICES LIMITED,31/01/2022,5552.00
HOUSING BENEFIT ADMINISTRATION,COMPUTER RENTAL & MAINT,CIVICA PAY ANNUAL FEES,B000022953/62168,CIVICA ELECTION SERVICES,31/01/2022,18140.00
PSDS Scaitcliffe,CONTRACTOR OTHER,SCAITCLIFFE DECARBON VALUATION 3,B000022954/62094,DARWEN ELECTRICAL SERVICES LTD,31/01/2022,21312.42
SCAITCLIFFE HOUSE RECEPTION,CONTRACTOR OTHER,FINAL PAYMENT - RECEPTION,B000022954/37017,PILKINGTON BROS (CHURCH) LTD,31/01/2022,29573.54
PSDS HLC,CONTRACTOR OTHER,DECARBON ALLIANCE SERVICES - VALUATION 3,B000022954/48468,ALLIANCE LEISURE SERVICES LTD,31/01/2022,132735.31
ENVIRONMENTAL HEALTH,PEST CONTROL,ANNUAL SUBS,P-CARD-JAN 22,ICO.ORG.UK,14/12/2022,269.68
REGENERATION,HOUSING,SUBS 2022,P-CARD-JAN 22,CIOB.ORG.UK,16/12/2022,253.00
HOUSING BENEFIT ADMIN,SECURITY SERVICES,G4S,34834,G4S,14/01/2022,380.36
BANK CHARGES,BANK CHARGES,STREAMLINE,34856,WORLDPAY,19/01/2022,3099.84
BANK CHARGES,BANK CHARGES,STREAMLINE,34856,WORLDPAY,19/01/2022,1262.87
HOUSING BENEFIT ADMIN,SWIPE CARDS,DECEMBER,34875,ALLPAY.NET LTD,26/01/2022,1179.84
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
