Service Cost Centre,Account Detail,Description,HBC ref no,Name,Payment date,Net Amount(£)
LIBRARY ST DEPOT,GENERAL REPAIR & MAINT BLDGS,JET WASHING DEPOT,B000023744/64476,KAYS HIGHWAYS LTD,19/12/2022,645.00
DEVELOPMENT CONTROL B.U.,AGENCY STAFF,AGENCY STAFF -  W/E 11/12/22,B000023744/67448,MACDONALD & COMPANY,19/12/2022,1445.25
PARKS & OPEN SPACES,ASSET MAINT R&M,PEEL PARK  PAVILION FIRE ASSESSMENT,B000023744/68104,FIRESEC COMPLIANCE LTD,19/12/2022,264.00
PARKS & OPEN SPACES,ASSET MAINT R&M,MERCER  BOWLING PAVILION FIRE ASSESSMENT,B000023744/68104,FIRESEC COMPLIANCE LTD,19/12/2022,264.00
PARKS & OPEN SPACES,ASSET MAINT R&M,RHYDDINGS  COACH HOUSE FIRE ASSESSMENT,B000023744/68104,FIRESEC COMPLIANCE LTD,19/12/2022,264.00
PARKS & OPEN SPACES,ASSET MAINT R&M,WILSONS  PAVILION FIRE ASSESSMENT,B000023744/68104,FIRESEC COMPLIANCE LTD,19/12/2022,264.00
PARKS & OPEN SPACES,ASSET MAINT R&M,KING GEORGES PAVILION FIRE ASSESSMENT,B000023744/68104,FIRESEC COMPLIANCE LTD,19/12/2022,264.00
ELMFIELD HALL FLATS,ASSET MAINT R&M,ELMFIELD HALL FIRE ASSESSMENT,B000023744/68104,FIRESEC COMPLIANCE LTD,19/12/2022,460.00
HAWORTH ART GALLERY,ASSET MAINT R&M,HAWORTH ART GALLERY FIRE ASSESSMENT,B000023744/68104,FIRESEC COMPLIANCE LTD,19/12/2022,352.00
WILLOWS LANE DEPOT,ASSET MAINT R&M,WILLOWS LANE OFFICES FIRE ASSESSMENT,B000023744/68104,FIRESEC COMPLIANCE LTD,19/12/2022,680.00
SCAITCLIFFE HOUSE,ASSET MAINT R&M,SCAITCLIFFE HOUSE FIRE ASSESSMENT,B000023744/68104,FIRESEC COMPLIANCE LTD,19/12/2022,680.00
PARKS & OPEN SPACES,ASSET MAINT R&M,BRIAN WALMSLEY PAVILION FIRE ASSESSMENT,B000023744/68104,FIRESEC COMPLIANCE LTD,19/12/2022,264.00
HYNDBURN CEMETERIES,ASSET MAINT R&M,DILL HALL CEMETERY FIRE ASSESSMENT,B000023744/68104,FIRESEC COMPLIANCE LTD,19/12/2022,264.00
DISABLED FACILITIES GENERAL,CONTRACTOR OTHER,DISABLED FACILITIES GRANT,B000023745/40686,ASSIST FM LTD,19/12/2022,1550.00
COMPUTER SERVICES,RENTAL & MAINT SOFTWARE MISC,SITE HELP DESK RENEWAL 01/12/22 - 30/11/23,B000023745/43299,SITEHELPDESK.COM,19/12/2022,675.87
COMPUTER SERVICES,PRINTER/ COPIER RENTAL & MAINT,CONSUMABLES,B000023745/53622,SPECTRUM COMPUTER SUPPLIES LTD,19/12/2022,491.28
PLECK MEADOW PROJECT,CONTRACTOR OTHER,NEW BRIDGE,B000023745/59670,CTS BRIDGES LTD,19/12/2022,6300.00
DISABLED FACILITIES GENERAL,CONTRACTOR OTHER,DISABLED FACILITIES GRANT,B000023745/59806,GREENWOOD PLUMBERS,19/12/2022,4970.00
DISABLED FACILITIES GENERAL,CONTRACTOR OTHER,DISABLED FACILITIES GRANT,B000023745/61433,JCM STEEL FABRICATIONS LTD,19/12/2022,2184.00
DISABLED FACILITIES GENERAL,CONTRACTOR OTHER,DISABLED FACILITIES GRANT,B000023745/61433,JCM STEEL FABRICATIONS LTD,19/12/2022,2340.00
LOCAL TAXATION,AGENCY STAFF,TEMP STAFF W/E 11/12 22,B000023746/33923,EDEN BROWN LIMITED,20/12/2022,1294.56
HOUSING BENEFIT ADMINISTRATION,AGENCY STAFF,TEMP STAFF W/E 11/12/22,B000023746/33923,EDEN BROWN LIMITED,20/12/2022,1010.10
CUSTOMER SERVICES,AGENCY STAFF,TEMP STAFF W/E 11/12/22,B000023746/46341,MORGAN HUNT UK LTD,20/12/2022,958.50
COMPUTER SERVICES,TELEPHONES,01/12/22- 31/12/22,B000023746/46800,CLOUDCOCO LIMITED,20/12/2022,2274.06
ENVIRONMENTAL PROTECTION,AGENCY STAFF,TEMP STAFF,B000023746/58023,BUCKINGHAM FUTURES LTD,20/12/2022,1604.80
HEALTH FOOD & SAFETY,AGENCY STAFF,TEMP STAFF,B000023746/58852,OYSTER PARTNERSHIP,20/12/2022,963.56
HOUSING STANDARDS,AGENCY STAFF,TEMP STAFF,B000023746/61860,VIVID RESOURCING,20/12/2022,2220.60
ENVIRONMENTAL PROTECTION,AGENCY STAFF,TEMP STAFF,B000023746/61860,VIVID RESOURCING,20/12/2022,487.62
VEHICLE MAINT SUPERVISION,MATERIALS-DIRECT,AIR DRYER AND FILTERS,B000023749/1164,DENNIS EAGLE LIMITED,20/12/2022,1061.16
VEHICLE MAINT SUPERVISION,MATERIALS-DIRECT,SERVICE,B000023749/442,BALMERS GARDEN MACHINERY,20/12/2022,1060.87
VEHICLE MAINT SUPERVISION,MATERIALS-DIRECT,SERVICE,B000023749/442,BALMERS GARDEN MACHINERY,20/12/2022,611.88
VEHICLE MAINT SUPERVISION,MATERIALS-DIRECT,SERVICE,B000023749/442,BALMERS GARDEN MACHINERY,20/12/2022,611.84
VEHICLE MAINT SUPERVISION,MATERIALS-DIRECT,SERVICE,B000023749/442,BALMERS GARDEN MACHINERY,20/12/2022,494.00
VEHICLE MAINT SUPERVISION,MATERIALS-DIRECT,SERVICE,B000023749/442,BALMERS GARDEN MACHINERY,20/12/2022,252.34
VEHICLE MAINT SUPERVISION,MATERIALS-DIRECT,SERVICE,B000023749/442,BALMERS GARDEN MACHINERY,20/12/2022,274.30
VEHICLE MAINT SUPERVISION,MATERIALS-DIRECT, SERVICE,B000023749/442,BALMERS GARDEN MACHINERY,20/12/2022,884.53
VEHICLE MAINT SUPERVISION,MATERIALS-DIRECT,STEAM CLEAN,B000023749/58642,KEEP EM CLEAN,20/12/2022,262.50
VEHICLE MAINT SUPERVISION,MATERIALS-DIRECT,REPAIR BEARING,B000023749/60210,MONKS CONTRACTORS LIMITED,20/12/2022,727.06
VEHICLE MAINT SUPERVISION,MATERIALS-DIRECT,REPLACE SEALANT KIT,B000023749/60210,MONKS CONTRACTORS LIMITED,20/12/2022,702.04
LIBRARY ST DEPOT,GENERAL REPAIR & MAINT BLDGS,TELECOMS CONTRACT,B000023749/65390,DIRECT VOICE AND DATA,20/12/2022,494.99
VEHICLE MAINT SUPERVISION,EQUIPMNT REPAIR & MAINT,PRY BAR,B000023749/67686,S I J AUTOMOTIVE LIMITED,20/12/2022,350.00
VEHICLE MAINT SUPERVISION,MATERIALS-DIRECT,"FILTERS, TANK, PLUGS",B000023749/8014,TERBERG MATEC UK,20/12/2022,1082.68
LIBRARY ST DEPOT,WATER CHARGES,WATER BILL - CVMU,B000023749/8325,WATER PLUS LTD,20/12/2022,348.81
VEHICLE MAINT SUPERVISION,MATERIALS-DIRECT,COMBI SWITCH,B000023749/8433,WALTON SUMMIT TRUCK CENTRE LTD,20/12/2022,263.72
"AUDIT, BANK & TREASURY FEES",FEES-ANALYSTS & CONSULTANTS,MERCHANT SERVICES,B000023750/62362,BRC CONSULTING SERVICES,21/12/2022,770.00
HUNCOAT HOUSING ZONE,FEES-ANALYSTS & CONSULTANTS,FEES,B000023750/65926,WSP UK LTD,21/12/2022,975.00
PARKS & OPEN SPACES,AGENCY STAFF,TEMP STAFF,B000023751/19414,PROMAN SUPPLY CHAIN LTD,21/12/2022,675.74
PARKS & OPEN SPACES,AGENCY STAFF,TEMP STAFF,B000023751/19414,PROMAN SUPPLY CHAIN LTD,21/12/2022,461.48
PARKS & OPEN SPACES,HIRED VEHICLE,VEHICLE HIRE,B000023751/2062,INTACK SELF DRIVE,21/12/2022,799.60
STREET CLEANSING,LITTER BINS/ LINERS,LITTER BIN SPARES,B000023751/49385,MRM STREET FURNITURE LIMITED,21/12/2022,741.00
HYNDBURN CEMETERIES,PRIVATE CONTRACTORS WORK,BUILDING CLEANING - CEMETERY,B000023751/50873,SERVICEMASTER,21/12/2022,637.45
PARKS & OPEN SPACES,GRASS CUTTING CONTRACT,GRASS CUTTING COSTS,B000023751/57700,MASTER GROUND SERVICES,21/12/2022,52933.00
STREET CLEANSING,HIRED VEHICLE,HGV SWEEPER HIRE,B000023751/6987,DAWSONGROUP SWEEPERS LTD,21/12/2022,4550.00
WILLOWS LANE DEPOT,CLEANING MATERIALS,EMPTY WASTE BAYS W/L,B000023751/7871,STANLEY BROS TIPPERS LTD,21/12/2022,540.00
WILLOWS LANE DEPOT,WATER CHARGES,WATER BILL - WILLOWS LANE,B000023751/8325,WATER PLUS LTD,21/12/2022,1745.12
PARKS & OPEN SPACES,WATER CHARGES,WATER BILL WHITE ASH,B000023751/8325,WATER PLUS LTD,21/12/2022,411.95
HIGHWAYS GENERAL,PRIVATE CONTRACTORS WORK,RETAINING WALL FENCING HIRE,B000023752/52330,JOHN WADE GROUNDWORKS LTD,21/12/2022,562.00
LAND AT NOOK LANE,FEES-ANALYSTS & CONSULTANTS,PROFESSIONAL FEES,B000023752/61128,PROFFITTS,21/12/2022,769.00
LAND AT NOOK LANE,FEES-ANALYSTS & CONSULTANTS,PROFESSIONAL FEES,B000023752/61128,PROFFITTS,21/12/2022,1658.25
DEVELOPMENT,EXTERNAL CHARGES - ESG,AFFORDABLE WARMTH GRANT,B000023753/1957,HOMEWISE SOCIETY LTD,22/12/2022,4102.12
FIRE RISK ASSESS WORKS VARIOUS,CONTRACTOR OTHER,ACC TOWN HALL FRA WORKS,B000023753/24998,FULL CIRCUIT FIRE & SECURITY LTD,22/12/2022,497.94
CHRISTMAS DECS & AMENITY COSTS,WORK DONE DLO-HIGHWAYS,NIGHT INSPECTS,B000023753/27030,LIGHTING AND BUILDING SERVICES LTD,22/12/2022,600.00
WILLOWS LANE DEPOT,ASSET MAINT R&M,WILLOWS LANE REPAIRS,B000023753/37017,PILKINGTON BROS (CHURCH) LTD,22/12/2022,498.20
SCAITCLIFFE HOUSE,ASSET MAINT R&M,SCAITCLIFFE REPAIRS,B000023753/37017,PILKINGTON BROS (CHURCH) LTD,22/12/2022,768.80
WILLOWS LANE DEPOT,ASSET MAINT R&M,WILLOW LANE REPAIRS,B000023753/37017,PILKINGTON BROS (CHURCH) LTD,22/12/2022,433.90
HOUSING BENEFIT ADMIN,SWIPE CARDS,NOVEMBER,35920,ALLPAY.NET LTD,28/12/2022,933.19
AUDIT/BANK TREASURY,BANK CHARGES,03.09.22-02.12.22,35920,NATWEST,30/12/2022,3477.32
